LEAID,grade,year,M,H,Dis,D,G,G_year,unit_id,P_white_white,P_white_nonwhite,P_nonwhite_white,n_sch,charter_percent,loc,pupteach,sec_teach_pct,sec_counselor_pct,prop_tax_share,enrollment,inst_pp_tcur,support_pp,current_pp,total_rev_pp,core_exp_pp,avg_sch_size
4808940,12,2023,0.10066245877164588,0.08525901808390796,0.37813466472505375,0,0,0,191,0.24962397845093448,0.7503760215490656,0.15740153007322122,123,3.252032520325203,NA,14.3,39.866361401497,0,NA,74602,NA,NA,12492,NA,NA,NA
4816230,9,1994,0.33314571850708063,0.3063836270350164,0.5303684110495199,0,0,0,196,0.35146270891886966,0.6485372910811303,0.10177190459958056,200,NA,NA,16.6,34.55799991039025,NA,NA,145019,NA,NA,5133,5362,NA,725.095
4816230,10,1994,0.33314571850708063,0.3063836270350164,0.5303684110495199,0,0,0,193,0.35146270891886966,0.6485372910811303,0.10177190459958056,200,NA,NA,16.6,34.55799991039025,NA,NA,145019,NA,NA,5133,5362,NA,725.095
4816230,11,1994,0.33314571850708063,0.3063836270350164,0.5303684110495199,0,0,0,194,0.35146270891886966,0.6485372910811303,0.10177190459958056,200,NA,NA,16.6,34.55799991039025,NA,NA,145019,NA,NA,5133,5362,NA,725.095
4816230,12,1994,0.33314571850708063,0.3063836270350164,0.5303684110495199,0,0,0,195,0.35146270891886966,0.6485372910811303,0.10177190459958056,200,NA,NA,16.6,34.55799991039025,NA,NA,145019,NA,NA,5133,5362,NA,725.095
4816230,9,1995,0.32943900841792734,0.30477963124269175,0.5462077340369621,0,0,0,196,0.34508992405635025,0.6549100759436497,0.09872469850198128,203,NA,NA,16.6,34.65069099631245,NA,NA,148839,NA,NA,5146,5758,NA,733.1970443349753
4816230,10,1995,0.32943900841792734,0.30477963124269175,0.5462077340369621,0,0,0,193,0.34508992405635025,0.6549100759436497,0.09872469850198128,203,NA,NA,16.6,34.65069099631245,NA,NA,148839,NA,NA,5146,5758,NA,733.1970443349753
4816230,11,1995,0.32943900841792734,0.30477963124269175,0.5462077340369621,0,0,0,194,0.34508992405635025,0.6549100759436497,0.09872469850198128,203,NA,NA,16.6,34.65069099631245,NA,NA,148839,NA,NA,5146,5758,NA,733.1970443349753
4816230,12,1995,0.32943900841792734,0.30477963124269175,0.5462077340369621,0,0,0,195,0.34508992405635025,0.6549100759436497,0.09872469850198128,203,NA,NA,16.6,34.65069099631245,NA,NA,148839,NA,NA,5146,5758,NA,733.1970443349753
4816230,9,1996,0.3318749035193941,0.3079091804228552,0.5758244828368957,0,0,0,196,0.354108321885153,0.645891678114847,0.09273554752749064,211,NA,NA,16.6,34.24375332270069,NA,NA,154847,NA,NA,5139,5634,NA,733.872037914692
4816230,10,1996,0.3318749035193941,0.3079091804228552,0.5758244828368957,0,0,0,193,0.354108321885153,0.645891678114847,0.09273554752749064,211,NA,NA,16.6,34.24375332270069,NA,NA,154847,NA,NA,5139,5634,NA,733.872037914692
4816230,11,1996,0.3318749035193941,0.3079091804228552,0.5758244828368957,0,0,0,194,0.354108321885153,0.645891678114847,0.09273554752749064,211,NA,NA,16.6,34.24375332270069,NA,NA,154847,NA,NA,5139,5634,NA,733.872037914692
4816230,12,1996,0.3318749035193941,0.3079091804228552,0.5758244828368957,0,0,0,195,0.354108321885153,0.645891678114847,0.09273554752749064,211,NA,NA,16.6,34.24375332270069,NA,NA,154847,NA,NA,5139,5634,NA,733.872037914692
4816230,9,1997,0.3168164350673709,0.2958151568802945,0.5841350121124347,0,0,0,196,0.3299429542674581,0.6700570457325419,0.08924710247754349,220,NA,NA,16.6,32.53706146135584,NA,62.50960092083735,157622,3190,1830,5309,5964,5020,716.4636363636364
4816230,10,1997,0.3168164350673709,0.2958151568802945,0.5841350121124347,0,0,0,193,0.3299429542674581,0.6700570457325419,0.08924710247754349,220,NA,NA,16.6,32.53706146135584,NA,62.50960092083735,157622,3190,1830,5309,5964,5020,716.4636363636364
4816230,11,1997,0.3168164350673709,0.2958151568802945,0.5841350121124347,0,0,0,194,0.3299429542674581,0.6700570457325419,0.08924710247754349,220,NA,NA,16.6,32.53706146135584,NA,62.50960092083735,157622,3190,1830,5309,5964,5020,716.4636363636364
4816230,12,1997,0.3168164350673709,0.2958151568802945,0.5841350121124347,0,0,0,195,0.3299429542674581,0.6700570457325419,0.08924710247754349,220,NA,NA,16.6,32.53706146135584,NA,62.50960092083735,157622,3190,1830,5309,5964,5020,716.4636363636364
4816230,9,1998,0.2975943308103687,0.28048576646266216,0.5776805959355936,0,0,0,196,0.3041887392137483,0.6958112607862517,0.08409621830348105,223,0,NA,18.2,37.147301608929155,1.9229382496454581,64.8340191594346,159908,3203,1928,5424,6106,5131,717.0762331838565
4816230,10,1998,0.30381218698175455,0.28365978829855637,0.5847134050635686,0,0,0,193,0.3077098276885774,0.6922901723114226,0.08843722664298898,223,0,NA,18.2,37.147301608929155,1.9229382496454581,64.8340191594346,159908,3203,1928,5424,6106,5131,717.0762331838565
4816230,11,1998,0.3077518182037652,0.28679547096923735,0.5932126204884132,0,0,0,194,0.31515996587432527,0.6848400341256747,0.08842979536721557,223,0,NA,18.2,37.147301608929155,1.9229382496454581,64.8340191594346,159908,3203,1928,5424,6106,5131,717.0762331838565
4816230,12,1998,0.3104079796217019,0.2896181384014708,0.5926503402018538,0,0,0,195,0.3190242072391499,0.6809757927608501,0.08865994162189543,223,0,NA,18.2,37.147301608929155,1.9229382496454581,64.8340191594346,159908,3203,1928,5424,6106,5131,717.0762331838565
4816230,9,1999,0.2714272180546001,0.2675122574106572,0.559142953144197,0,0,0,196,0.26398561925134156,0.7360143807486584,0.06810339028753341,218,0,NA,16.1,33.84654012252687,1.6725403990994923,64.5992330538742,160477,3589,2056,5950,6630,5645,736.1330275229358
4816230,10,1999,0.2957021905150046,0.27902476107629814,0.6042756804800952,0,0,0,193,0.3110892740726845,0.6889107259273155,0.079637908652878,218,0,NA,16.1,33.84654012252687,1.6725403990994923,64.5992330538742,160477,3589,2056,5950,6630,5645,736.1330275229358
4816230,11,1999,0.30930872511456836,0.28485407772589355,0.6020364765691453,0,0,0,194,0.3070895872164481,0.6929104127835519,0.0921632665827271,218,0,NA,16.1,33.84654012252687,1.6725403990994923,64.5992330538742,160477,3589,2056,5950,6630,5645,736.1330275229358
4816230,12,1999,0.3181194787503869,0.2918266142501241,0.6103151442272441,0,0,0,195,0.3181947670646767,0.6818052329353232,0.0915061242370241,218,0,NA,16.1,33.84654012252687,1.6725403990994923,64.5992330538742,160477,3589,2056,5950,6630,5645,736.1330275229358
4816230,9,2000,0.2650508301626521,0.2641397360924391,0.567178990784911,0,0,0,196,0.24159619393792428,0.7584038060620757,0.06734816277483524,221,0,NA,15.2,34.48590311269049,2.177051042381504,67.59080313461294,161548,4006,2259,6571,7178,6265,730.9864253393665
