"NCESSCH","LEAID","TYPE","STATUS","ULOCAL","FTE","LEVEL","FRELCH","REDLCH","TOTFRL","MEMBER","G09","G10","G11","G12","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"360009705555","3620580","1","1","11",32,"3",347,16,363,434,117,119,90,106,1,0,86,27,3,0,0,1,0,84,34,0,0,0,1,1,62,24,2,0,0,0,1,65,38,2,0,0,2,297,123,7
"360009705562","3620580","1","1","11",30.1,"3",424,14,438,461,116,120,104,119,0,1,90,25,0,0,0,0,1,88,30,0,1,0,0,1,85,18,0,0,0,0,0,94,25,0,0,0,3,357,98,0
"360009705866","3620580","1","1","11",22.75,"3",324,18,342,360,94,86,73,107,0,0,72,21,1,0,0,1,1,70,13,1,0,0,0,1,54,18,0,0,0,1,0,81,24,1,0,0,2,277,76,3
"360009801791","3620580","1","1","11",30.8,"3",350,79,429,599,145,119,109,116,1,26,100,7,10,1,0,0,16,75,17,11,0,0,0,24,72,3,10,0,0,0,19,82,4,11,0,0,85,329,31,42
"360009801915","3620580","3","1","11",103.91,"3",2198,0,2198,2201,585,533,527,556,5,169,294,43,68,6,0,3,150,304,35,40,1,0,0,135,304,33,55,0,0,4,135,316,38,61,2,0,589,1218,149,224
"360009801959","3620580","1","1","11",112.52,"3",1138,153,1291,2063,465,572,498,475,2,48,291,19,103,2,0,1,51,358,30,132,0,0,2,43,326,19,108,0,0,2,44,293,16,120,0,0,186,1268,84,463
"360009802038","3620580","1","1","11",122.2,"3",1356,104,1460,2516,594,717,560,642,3,104,382,66,30,7,2,3,177,423,68,38,4,4,2,144,334,54,23,2,1,0,184,377,48,31,0,2,609,1516,236,122
"360009802860","3620580","3","1","11",75.8,"3",998,136,1134,1370,403,397,373,194,0,36,313,22,31,1,0,0,35,302,24,36,0,0,0,46,267,30,30,0,0,0,23,133,16,22,0,0,140,1015,92,119
"360009803154","3620580","1","1","11",39.31,"3",687,59,746,845,329,235,132,132,0,25,266,22,14,2,0,1,21,185,26,2,0,0,1,10,101,14,6,0,0,1,17,104,7,3,0,0,73,656,69,25
"360009804895","3620580","1","1","11",26.98,"3",183,5,188,497,124,121,89,163,0,9,91,8,16,0,0,0,5,98,11,7,0,0,0,7,65,8,9,0,0,0,18,101,20,24,0,0,39,355,47,56
"360009804896","3620580","1","1","11",24.27,"3",391,57,448,493,115,114,125,139,1,53,46,0,9,6,0,1,44,57,3,9,0,0,1,41,60,5,12,6,0,0,61,54,3,21,0,0,199,217,11,51
"360009805828","3620580","1","1","11",21.8,"3",254,61,315,420,112,112,106,90,1,23,64,8,16,0,0,1,16,70,13,12,0,0,1,16,56,13,20,0,0,0,20,47,7,16,0,0,75,237,41,64
"360009805829","3620580","1","1","11",23,"3",241,38,279,388,129,108,79,72,0,25,69,19,16,0,0,0,11,68,17,12,0,0,0,13,43,8,15,0,0,0,5,42,6,19,0,0,54,222,50,62
"360009806004","3620580","1","1","11",34.98,"3",207,94,301,631,177,137,138,179,0,61,30,24,61,1,0,0,51,26,13,46,1,0,0,38,37,22,41,0,0,0,52,41,43,43,0,0,202,134,102,191
"360009806028","3620580","1","1","11",27,"3",293,36,329,446,147,107,102,90,0,9,119,13,5,1,0,0,12,84,7,4,0,0,1,8,81,10,2,0,0,0,4,72,10,4,0,0,33,356,40,15
"360009806066","3620580","1","1","11",12,"3",154,21,175,247,203,NA,NA,44,1,17,125,45,15,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,3,28,12,1,0,0,12,145,49,8
"360009806084","3620580","1","1","11",27.5,"3",299,19,318,366,95,83,83,105,0,0,95,0,0,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,105,0,0,0,0,0,366,0,0
"360009901917","3620580","1","1","11",147.2,"3",1766,576,2342,3320,740,927,786,864,3,239,201,124,171,1,1,3,426,227,92,176,3,0,2,385,164,108,127,0,0,2,443,149,97,172,1,0,1493,741,421,646
"360009901919","3620580","1","1","11",167.52,"3",1437,426,1863,3912,958,1006,1047,899,2,405,187,200,163,0,1,9,454,207,163,172,1,0,4,498,189,193,160,2,1,2,429,144,161,162,0,1,1786,727,717,657
"360009901953","3620580","1","1","11",184,"3",2252,606,2858,4154,955,973,1087,1045,4,495,233,83,135,5,0,4,501,230,76,160,2,0,3,571,255,92,166,0,0,2,553,262,74,152,2,0,2120,980,325,613
"360009902030","3620580","1","1","11",97.01,"3",1000,80,1080,2367,713,632,543,475,18,156,118,394,21,6,0,7,145,95,360,21,4,0,7,138,73,302,12,11,0,8,109,67,276,12,3,0,548,353,1332,66
"360009905536","3620580","1","1","21",58.17,"3",491,151,642,1197,345,322,279,251,4,71,55,177,37,1,0,2,82,63,133,39,3,0,3,61,44,143,28,0,0,1,68,38,102,42,0,0,282,200,555,146
"360010001414","3620580","1","1","11",32.5,"4",395,102,497,783,131,127,127,101,0,56,23,49,3,0,0,0,32,24,68,3,0,0,0,28,21,75,3,0,0,0,37,14,48,2,0,0,153,82,240,11
"360010001951","3620580","1","1","11",180.94,"3",1723,434,2157,3836,914,932,1029,959,4,187,345,83,289,6,0,1,269,258,74,326,4,0,9,285,267,79,386,3,0,5,252,288,96,317,1,0,993,1158,332,1318
"360010001965","3620580","1","1","11",146.8,"3",2146,301,2447,3084,896,840,635,699,5,306,218,325,39,1,2,7,309,178,321,25,0,0,0,264,147,215,9,0,0,3,258,152,271,15,0,0,1137,695,1132,88
"360010002008","3620580","1","1","11",28.8,"3",331,20,351,553,68,161,159,164,2,15,19,32,0,0,0,1,52,41,61,5,1,0,0,48,42,66,1,2,0,0,51,41,70,0,2,0,166,143,229,6
"360010002881","3620580","3","1","11",109.34,"3",1274,310,1584,2250,536,568,568,554,8,285,114,109,18,2,0,8,290,113,137,18,2,0,6,291,110,146,14,1,0,1,270,130,131,20,2,0,1136,467,523,70
"360010005297","3620580","1","1","11",23.6,"3",159,64,223,418,102,102,99,115,0,79,6,9,6,1,1,1,79,5,8,9,0,0,0,69,12,13,5,0,0,0,83,10,14,8,0,0,310,33,44,28
"360010005534","3620580","1","1","11",23,"3",295,43,338,534,197,109,126,101,5,24,35,129,3,1,0,0,10,19,78,2,0,0,0,5,14,105,2,0,0,1,7,12,81,0,0,0,46,80,393,7
"360010005832","3620580","1","1","11",29,"4",295,75,370,507,118,58,49,51,1,20,26,70,1,0,0,0,7,9,39,3,0,0,1,6,8,32,2,0,0,0,9,7,35,0,0,0,42,50,176,6
"360010006005","3620580","1","1","11",33.62,"4",343,83,426,522,114,107,89,64,0,33,27,46,5,2,1,0,26,25,48,6,2,0,0,31,12,43,0,3,0,0,23,11,28,2,0,0,113,75,165,13
"360010006182","3620580","1","1","11",11,"3",183,36,219,245,86,70,55,34,9,3,17,37,20,0,0,5,2,15,45,3,0,0,4,0,4,43,3,1,0,1,0,8,24,1,0,0,5,44,149,27
"360010006283","3620580","1","3","11",13,"3",0,0,0,224,126,19,39,40,1,49,23,46,3,4,0,0,3,5,8,2,1,0,0,17,6,15,1,0,0,0,27,0,13,0,0,0,96,34,82,6
"360010101408","3620580","1","1","11",18.81,"3",218,28,246,411,100,97,107,107,1,7,18,70,2,2,0,0,4,10,82,1,0,0,1,3,8,95,0,0,0,2,11,12,81,0,1,0,25,48,328,3
"360010101409","3620580","1","1","11",19.01,"3",222,28,250,443,190,113,74,62,1,10,22,154,2,1,0,1,4,13,95,0,0,0,0,4,8,60,2,0,0,0,3,4,55,0,0,0,21,47,364,4
"360010101411","3620580","1","1","11",15.6,"3",153,11,164,351,129,72,76,73,4,7,9,108,1,0,0,2,2,4,64,0,0,0,1,8,3,62,2,0,0,0,5,3,65,0,0,0,22,19,299,3
"360010101413","3620580","1","1","11",22.9,"3",269,40,309,480,191,127,86,76,0,11,26,148,4,2,0,1,6,10,109,1,0,0,0,0,3,82,1,0,0,0,0,3,72,1,0,0,17,42,411,7
"360010105733","3620580","1","1","11",25.02,"3",263,59,322,440,140,129,88,83,3,6,12,117,1,1,0,0,4,17,107,1,0,0,0,5,6,77,0,0,0,3,2,7,71,0,0,0,17,42,372,2
"360010105734","3620580","1","1","11",23.01,"3",279,67,346,473,162,119,98,94,1,21,26,109,5,0,0,0,10,21,85,3,0,0,0,7,8,83,0,0,0,1,6,13,74,0,0,0,44,68,351,8
"360010105833","3620580","1","1","11",21,"3",266,39,305,441,133,109,94,105,2,14,15,100,2,0,0,0,4,8,96,1,0,0,1,4,8,80,1,0,0,3,1,5,96,0,0,0,23,36,372,4
"360010105834","3620580","1","1","11",32.17,"4",315,67,382,555,105,67,72,66,0,4,6,95,0,0,0,0,0,1,65,1,0,0,0,7,1,63,1,0,0,0,1,1,64,0,0,0,12,9,287,2
"360010105875","3620580","1","1","11",25.15,"4",289,53,342,470,93,78,49,47,2,3,16,70,1,0,1,0,1,13,63,1,0,0,0,4,6,38,1,0,0,0,2,6,39,0,0,0,10,41,210,3
"360010201821","3620580","1","1","11",55,"3",729,61,790,925,146,374,214,191,0,67,60,11,6,2,0,1,162,190,14,7,0,0,0,126,65,16,7,0,0,0,88,88,11,4,0,0,443,403,52,24
"360010202022","3620580","1","1","11",166.8,"3",2062,188,2250,3359,936,1026,773,604,2,95,613,115,107,4,0,1,137,646,119,122,1,0,1,111,471,78,110,2,0,1,95,367,64,77,0,0,438,2097,376,416
"360010202562","3620580","1","1","11",34.54,"3",375,91,466,704,213,176,173,142,0,62,79,19,53,0,0,0,43,68,12,53,0,0,0,45,59,7,62,0,0,0,55,38,10,39,0,0,205,244,48,207
"360010202887","3620580","1","1","11",152,"3",1665,218,1883,2944,904,855,569,608,4,227,472,78,118,5,0,1,249,416,67,120,2,0,2,184,260,27,96,0,0,4,186,284,43,91,0,0,846,1432,215,425
"360010204894","3620580","1","1","11",41.13,"3",147,75,222,757,177,178,226,176,2,11,49,25,90,0,0,0,14,36,37,90,1,0,1,18,67,36,104,0,0,2,23,56,29,66,0,0,66,208,127,350
"360010205511","3620580","1","1","11",48.42,"3",665,62,727,917,270,237,197,205,1,33,156,55,24,1,0,1,39,133,44,20,0,0,1,30,114,28,24,0,0,0,40,110,37,18,0,0,142,513,164,86
"360010205735","3620580","1","1","11",30.93,"3",132,65,197,440,79,69,53,58,0,21,20,4,34,0,0,0,27,19,1,22,0,0,1,11,16,2,23,0,0,0,15,20,2,21,0,0,74,75,9,100
"360010206070","3620580","1","1","11",31.99,"3",237,55,292,420,122,106,92,100,3,9,66,18,26,0,0,0,2,60,23,20,1,0,0,6,48,22,16,0,0,0,7,51,23,19,0,0,24,225,86,81
"360010301827","3620580","1","1","11",62,"4",421,141,562,1308,133,108,133,126,1,16,24,23,69,0,0,0,5,23,22,58,0,0,0,7,22,23,81,0,0,0,9,18,19,80,0,0,37,87,87,288
"360010301939","3620580","1","1","11",128,"3",1436,170,1606,2541,838,825,503,375,6,49,297,345,141,0,0,5,49,299,304,163,4,1,1,49,122,187,143,1,0,3,35,92,138,107,0,0,182,810,974,554
"360010302035","3620580","1","1","11",127.01,"3",1228,242,1470,2644,887,698,657,400,2,53,247,129,455,1,0,4,50,207,80,356,1,0,1,50,172,78,356,0,0,0,31,91,34,244,0,0,184,717,321,1411
"360010302850","3620580","1","1","11",98,"3",1105,150,1255,2112,910,477,335,389,0,45,400,290,175,0,0,2,42,167,144,122,0,0,3,32,95,102,103,0,0,1,28,136,111,113,0,0,147,798,647,513
"360010302861","3620580","3","1","11",38.92,"3",365,41,406,673,165,229,113,145,2,6,54,69,34,0,0,0,12,77,94,46,0,0,0,6,34,43,30,0,0,0,7,53,51,34,0,0,31,218,257,144
"360010302878","3620580","1","1","11",144.73,"3",1364,305,1669,3230,862,826,740,681,2,101,256,118,384,0,1,5,117,187,88,426,2,1,2,126,157,75,380,0,0,3,114,159,65,339,0,1,458,759,346,1529
"360010302883","3620580","1","1","11",170.95,"3",763,213,976,3875,1006,1038,873,954,6,55,91,25,828,0,1,2,42,113,19,862,0,0,4,43,88,22,715,0,1,1,70,94,14,773,1,1,210,386,80,3178
"360010304186","3620580","3","1","11",53.01,"3",205,98,303,1104,296,296,287,225,2,112,16,1,164,0,1,1,77,16,1,201,0,0,0,93,15,3,176,0,0,1,69,12,7,136,0,0,351,59,12,677
"360010305835","3620580","1","1","11",30.02,"3",159,72,231,532,121,138,125,148,0,13,25,14,69,0,0,0,18,20,23,77,0,0,1,12,24,9,79,0,0,0,18,26,18,86,0,0,61,95,64,311
"360010306024","3620580","1","1","11",25.6,"3",142,51,193,407,121,110,93,83,0,6,17,25,73,0,0,0,6,20,14,70,0,0,0,7,17,8,61,0,0,1,6,18,17,41,0,0,25,72,64,245
"360011900892","3620580","1","1","11",14.99,"3",139,4,143,216,74,50,48,44,0,1,66,6,1,0,0,0,1,42,7,0,0,0,0,2,42,4,0,0,0,0,0,39,5,0,0,0,4,189,22,1
"360011901913","3620580","3","1","11",54.61,"3",654,53,707,737,239,215,165,98,1,3,81,150,4,0,0,0,3,64,143,5,0,0,1,3,46,114,1,0,0,1,1,27,67,2,0,0,10,218,474,12
"360011902291","3620580","1","1","11",63.99,"4",813,27,840,864,106,99,96,130,0,0,87,17,2,0,0,0,2,85,11,1,0,0,0,0,85,11,0,0,0,0,0,111,19,0,0,0,2,368,58,3
"360011903074","3620580","1","1","11",53.67,"3",825,47,872,1067,447,278,208,134,1,1,298,142,5,0,0,0,2,185,89,2,0,0,1,2,127,75,3,0,0,1,3,87,42,1,0,0,8,697,348,11
"360011903078","3620580","1","1","11",39.6,"3",582,52,634,753,158,182,209,204,1,1,70,77,7,1,1,0,1,79,102,0,0,0,2,2,84,120,1,0,0,0,2,63,131,5,0,3,6,296,430,13
"360011903091","3620580","1","1","11",49.8,"3",660,44,704,978,304,300,173,200,1,10,156,130,7,0,0,0,7,176,114,3,0,0,0,7,103,59,4,0,0,0,7,106,82,5,0,0,31,541,385,19
"360011905699","3620580","1","1","11",29.03,"3",272,43,315,400,130,118,90,62,0,2,61,64,2,1,0,2,0,52,64,0,0,0,1,3,23,62,1,0,0,0,1,15,45,1,0,0,6,151,235,4
"360011905703","3620580","1","1","11",28.6,"3",356,52,408,500,186,135,87,92,2,3,105,70,4,0,2,0,1,80,51,3,0,0,0,1,49,36,1,0,0,0,2,52,35,3,0,0,7,286,192,11
"360011905704","3620580","1","1","11",39.8,"3",572,0,572,575,157,157,138,123,1,2,104,28,22,0,0,0,2,101,39,15,0,0,0,2,89,35,12,0,0,1,3,61,44,14,0,0,9,355,146,63
"360011905816","3620580","1","1","11",NA,"3",101,6,107,138,50,29,27,31,1,0,14,34,0,1,0,0,1,8,18,2,0,0,0,0,5,22,0,0,0,0,0,14,17,0,0,0,1,41,91,2
"360011905884","3620580","1","1","11",24.6,"3",267,29,296,398,128,104,85,80,1,2,40,82,3,0,0,0,0,33,68,3,0,0,0,1,28,51,5,0,0,0,0,27,52,1,0,0,3,128,253,12
"360011905896","3620580","1","1","11",26,"3",283,20,303,390,112,102,92,83,0,1,51,59,1,0,0,1,1,55,41,4,0,0,1,2,42,45,2,0,0,1,3,36,41,2,0,0,7,184,186,9
"360011905929","3620580","1","1","11",27,"3",246,58,304,468,180,124,94,70,3,66,29,43,39,0,0,0,54,24,35,11,0,0,2,32,18,27,15,0,0,1,21,17,24,7,0,0,173,88,129,72
"360011905933","3620580","1","1","11",50.47,"4",407,26,433,527,105,80,71,57,0,1,61,41,2,0,0,0,3,40,34,3,0,0,2,0,28,40,1,0,0,0,0,38,18,1,0,0,4,167,133,7
"360011906080","3620580","1","1","11",17,"3",159,4,163,173,46,39,34,54,0,0,12,32,2,0,0,0,0,11,26,2,0,0,0,0,12,22,0,0,0,0,0,18,32,4,0,0,0,53,112,8
"360012000813","3620580","1","1","11",22.06,"4",322,49,371,433,119,60,51,58,0,0,36,83,0,0,0,2,0,18,38,2,0,0,0,0,19,31,1,0,0,1,0,18,38,1,0,0,0,91,190,4
"360012001941","3620580","3","1","11",73.98,"3",970,139,1109,1309,428,370,248,262,1,21,101,298,6,1,0,2,19,77,263,9,0,0,1,6,60,179,2,0,0,2,10,66,180,4,0,0,56,304,920,21
"360012001954","3620580","1","1","11",8.99,"3",49,0,49,112,2,14,16,80,0,0,1,1,0,0,0,0,0,8,6,0,0,0,0,0,12,4,0,0,0,0,5,71,2,2,0,0,5,92,13,2
"360012002889","3620580","3","1","11",34.77,"3",452,50,502,592,126,130,152,169,2,0,38,85,0,1,0,0,0,40,88,2,0,0,3,2,37,109,1,0,0,4,0,32,133,0,0,0,2,147,415,3
"360012005716","3620580","1","1","11",21.7,"3",275,12,287,378,132,99,79,68,0,0,34,94,4,0,0,1,2,18,76,2,0,0,0,0,18,61,0,0,0,0,2,19,47,0,0,0,4,89,278,6
"360012005717","3620580","1","1","11",23,"3",257,8,265,401,109,101,95,95,0,0,28,78,3,0,0,1,1,15,82,0,2,0,1,3,17,74,0,0,0,0,1,29,63,1,1,0,5,89,297,4
"360012005718","3620580","1","1","11",29,"3",423,36,459,462,159,145,78,59,1,0,28,130,0,0,0,0,1,30,114,0,0,0,0,1,10,67,0,0,0,0,1,6,52,0,0,0,3,74,363,0
"360012005719","3620580","1","1","11",24,"3",257,28,285,365,100,101,88,75,1,2,17,77,2,1,0,2,0,12,85,2,0,0,0,2,14,71,1,0,0,0,3,9,63,0,0,0,7,52,296,5
"360012005931","3620580","1","1","11",26,"3",332,11,343,405,75,115,99,116,0,0,75,0,0,0,0,0,0,115,0,0,0,0,0,0,98,1,0,0,0,0,0,116,0,0,0,0,0,404,1,0
"360012006031","3620580","1","1","11",27.99,"3",297,10,307,434,137,106,86,103,0,0,100,35,0,2,0,1,0,75,17,4,9,0,0,1,65,11,1,8,0,0,1,76,11,1,14,0,2,316,74,6
"360012006045","3620580","1","1","11",26.8,"3",271,14,285,393,96,113,80,103,3,3,57,30,3,0,0,2,0,76,33,1,1,0,0,0,56,22,1,1,0,0,0,65,38,0,0,0,3,254,123,5
"360012006046","3620580","1","1","11",32.8,"3",282,32,314,535,153,78,136,166,1,8,79,62,2,0,1,0,6,37,32,3,0,0,1,10,57,65,3,0,0,1,7,63,87,8,0,0,31,236,246,16
"360012006118","3620580","1","1","11",20.42,"3",244,17,261,311,79,99,86,47,0,4,24,48,1,2,0,1,8,25,64,1,0,0,0,9,38,39,0,0,0,0,8,21,18,0,0,0,29,108,169,2
"360012100857","3620580","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"360012105242","3620580","1","1","11",27.07,"4",421,69,490,565,135,114,85,79,0,0,13,117,5,0,0,0,2,17,95,0,0,0,1,1,10,73,0,0,0,0,1,12,65,1,0,0,4,52,350,6
"360012105721","3620580","1","1","11",25.91,"4",425,55,480,580,146,85,71,71,2,0,15,127,2,0,0,1,0,5,79,0,0,0,1,3,6,60,1,0,0,0,1,8,62,0,0,0,4,34,328,3
"360012105722","3620580","1","1","11",23.71,"3",261,49,310,360,123,116,52,67,0,2,18,102,0,0,1,0,1,6,109,0,0,0,0,0,4,48,0,0,0,0,0,9,58,0,0,0,3,37,317,0
"360012105994","3620580","1","1","11",15,"3",187,6,193,267,49,93,32,93,0,0,12,36,1,0,0,1,0,20,72,0,0,0,0,0,4,28,0,0,0,0,4,18,71,0,0,0,4,54,207,1
"360012105997","3620580","1","1","11",13.4,"3",105,3,108,205,47,39,56,63,0,1,4,42,0,0,0,1,1,4,33,0,0,0,0,0,5,50,1,0,0,0,1,11,51,0,0,0,3,24,176,1
"360012106064","3620580","1","1","11",13.5,"3",138,17,155,180,32,64,37,47,0,0,3,29,0,0,0,0,0,10,54,0,0,0,0,0,5,32,0,0,0,0,0,7,40,0,0,0,0,25,155,0
"360012200954","3620580","1","1","11",35.61,"3",432,78,510,721,242,176,163,140,0,59,96,31,53,2,1,0,46,66,23,41,0,0,0,48,50,15,50,0,0,0,49,43,14,33,1,0,202,255,83,177
"360012201950","3620580","1","1","11",160.42,"3",2106,219,2325,3116,1196,810,626,472,7,213,558,375,39,4,0,2,153,411,219,25,0,0,4,150,319,132,20,1,0,2,100,252,96,21,1,0,616,1540,822,105
"360012202014","3620580","1","1","11",175.9,"3",2441,286,2727,3648,1198,917,840,692,7,379,539,222,47,4,0,4,319,357,173,61,2,1,4,303,320,170,42,1,0,5,244,264,136,43,0,0,1245,1480,701,193
"360012204485","3620580","1","1","11",53.6,"3",358,158,516,1140,315,286,270,269,2,184,34,20,73,0,2,3,163,37,15,68,0,0,1,141,41,20,67,0,0,1,148,36,12,72,0,0,636,148,67,280
"360012205503","3620580","4","1","11",24,"3",267,39,306,408,NA,120,120,167,-4,-4,-4,-4,-4,-4,-4,0,20,39,58,3,0,0,0,16,42,55,7,0,0,2,27,66,59,12,1,0,59,143,168,18
"360012205727","3620580","1","1","11",26.99,"3",334,37,371,421,100,116,109,96,0,72,23,2,2,1,0,0,76,36,1,3,0,0,0,69,37,1,2,0,0,0,53,42,1,0,0,0,270,138,5,7
"360012205830","3620580","1","1","11",37,"4",248,63,311,588,87,81,87,54,0,25,19,22,21,0,0,0,30,23,12,16,0,0,2,41,23,8,13,0,0,0,19,15,11,9,0,0,115,80,53,59
"360012205869","3620580","1","1","11",34,"4",194,90,284,595,97,93,83,69,0,14,24,13,46,0,0,1,15,18,6,53,0,0,0,9,21,11,42,0,0,0,8,11,7,43,0,0,46,74,37,184
"360012205879","3620580","1","1","11",32,"4",411,79,490,615,102,96,93,69,0,64,12,15,7,4,0,0,51,22,17,2,4,0,1,42,20,23,2,5,0,0,26,14,18,1,9,1,183,68,73,12
"360012205980","3620580","1","1","11",10.75,"3",121,12,133,197,75,77,31,14,0,12,17,34,12,0,0,0,4,32,30,11,0,0,0,2,11,14,4,0,0,0,2,5,6,1,0,0,20,65,84,28
"360012301912","3620580","1","1","11",48.8,"3",640,58,698,1024,310,330,223,156,1,15,42,243,7,1,1,2,28,28,265,4,2,1,1,11,30,178,3,0,0,2,6,15,130,3,0,0,60,115,816,17
"360012301918","3620580","1","1","11",31.4,"3",495,104,599,687,100,183,168,234,0,0,41,53,6,0,0,1,1,85,87,9,0,0,1,3,79,72,12,0,1,1,8,97,114,14,0,0,12,302,326,41
"360012301948","3620580","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"360012302013","3620580","1","1","11",182.99,"3",2446,266,2712,3325,983,818,884,632,48,230,378,285,32,9,1,31,186,329,231,34,5,2,35,272,303,228,33,13,0,27,196,223,162,21,2,1,884,1233,906,120
"360012302863","3620580","1","1","11",153,"3",1587,171,1758,2547,740,753,634,411,13,197,362,134,27,7,0,4,221,368,138,15,7,0,3,244,269,96,19,3,0,1,157,179,55,19,0,0,819,1178,423,80
"360012305730","3620580","1","1","11",27,"3",303,23,326,448,137,118,117,75,1,3,53,76,2,2,0,0,1,32,79,2,4,0,0,2,22,90,2,1,0,1,4,14,54,0,2,0,10,121,299,6
"360012305731","3620580","1","1","11",41,"4",238,7,245,636,121,107,94,87,0,2,42,64,13,0,0,0,6,37,50,14,0,0,0,7,27,40,20,0,0,1,3,22,47,14,0,0,18,128,201,61
"360012305831","3620580","1","1","11",45.99,"4",394,150,544,1062,122,110,100,88,3,27,30,19,43,0,0,2,27,17,17,47,0,0,1,17,16,20,46,0,0,0,16,12,22,38,0,0,87,75,78,174
"360012305899","3620580","1","1","11",53.1,"3",551,148,699,923,225,240,233,224,4,72,93,33,22,1,0,5,82,107,19,27,0,0,1,62,89,30,51,0,0,0,67,93,22,42,0,0,283,382,104,142
"360012305999","3620580","1","1","11",13.4,"3",210,14,224,309,87,78,74,69,0,1,31,50,4,1,0,0,0,29,44,3,2,0,0,2,23,46,2,1,0,2,5,10,46,5,1,0,8,93,186,14
"360012306047","3620580","1","1","11",31.21,"3",365,68,433,575,168,156,137,113,2,47,70,13,34,2,0,3,42,72,11,28,0,0,3,39,61,10,24,0,0,0,23,42,9,39,0,0,151,245,43,125
"360012306079","3620580","1","1","11",30.61,"4",347,40,387,526,139,103,54,38,2,11,40,81,4,1,0,1,7,37,54,4,0,0,0,8,14,31,1,0,0,0,3,12,23,0,0,0,29,103,189,9
"360013500554","3620580","2","1","11",91.03,"4",365,7,372,471,26,16,7,3,0,0,13,13,0,0,0,0,1,10,5,0,0,0,0,0,3,4,0,0,0,0,0,2,1,0,0,0,1,28,23,0
"360013500806","3620580","2","1","11",49,"3",209,12,221,314,NA,3,NA,3,-4,-4,-4,-4,-4,-4,-4,0,0,1,2,0,0,0,-4,-4,-4,-4,-4,-4,-4,0,0,2,1,0,0,0,-8,-5,-5,-8
"360013501923","3620580","2","1","11",79,"4",358,31,389,511,6,11,10,13,0,0,3,3,0,0,0,0,0,6,5,0,0,0,1,0,6,3,0,0,0,0,1,7,5,0,0,0,1,22,16,0
"360013501926","3620580","2","1","11",63.5,"4",165,3,168,374,NA,6,3,3,-4,-4,-4,-4,-4,-4,-4,0,0,1,3,2,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,-4,NA,1,1
"360013501927","3620580","2","1","11",73,"3",212,14,226,479,2,3,NA,8,0,0,1,1,0,0,0,0,1,1,1,0,0,0,-4,-4,-4,-4,-4,-4,-4,0,4,0,4,0,0,0,1,NA,2,-4
"360013502020","3620580","2","1","11",54.01,"4",186,5,191,273,23,5,4,2,0,0,7,14,2,0,0,0,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,9,21,3
"360013502026","3620580","2","1","11",37,"3",138,7,145,212,5,7,1,6,0,0,2,3,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,1,0,3,0,2,0,0,0,8,8,2
"360013502079","3620580","2","1","11",32,"4",184,2,186,273,108,76,16,22,1,1,66,40,0,0,0,2,2,36,35,1,0,0,0,0,6,10,0,0,0,0,0,10,12,0,0,0,3,118,97,1
"360013502124","3620580","2","1","11",86,"4",297,22,319,504,95,84,43,51,0,2,24,40,27,2,0,0,3,17,21,43,0,0,0,0,10,12,21,0,0,3,0,9,19,20,0,0,5,60,92,111
"360013502224","3620580","2","1","11",91.54,"4",255,1,256,430,3,2,6,4,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,1,3,0,0,0,0,1,12,2,0
"360013502311","3620580","2","1","11",77.01,"4",178,27,205,272,1,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,5,0
"360013502601","3620580","2","1","11",53,"4",215,7,222,279,9,7,5,4,0,0,4,4,1,0,0,1,0,5,1,0,0,0,0,0,4,1,0,0,0,0,1,2,1,0,0,0,1,15,7,1
"360013502733","3620580","2","1","11",69.99,"4",194,13,207,299,NA,NA,1,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,1,0,0,0,1,1,0,1,0,0,0,-7,-8,-6,-8
"360013502770","3620580","2","1","11",123.02,"4",206,45,251,403,NA,NA,NA,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,1,0,0,-12,-12,-12,-11
