"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","rate_frelch","rate_redlch","rate_totfrl","lunch_total"
"1200390","120039006229",0,0,3,9,874,0,5,0,0,5,2,714,0,23,0,0,1,2,674,0,12,0,0,3,6,790,0,5,891,744,689,804,3128,2359,251,2610,0.754156010230179,0.0802429667519182,0.834398976982097,2610
"1200390","120039007016",0,0,1,5,24,0,6,0,0,0,7,24,0,4,0,0,0,3,30,0,5,0,0,0,7,28,0,7,36,35,38,42,151,230,27,257,1.52317880794702,0.178807947019868,1.70198675496689,257
"1200390","120039007023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007077",0,0,3,4,290,0,23,0,1,2,2,260,0,9,0,0,2,7,218,0,9,1,0,5,9,309,0,14,320,274,236,338,1168,726,163,889,0.621575342465753,0.139554794520548,0.761130136986301,889
"1200390","120039007079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007084",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,3,0,3,NA,NA,NA,3
"1200390","120039007092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,NA,NA,NA,-4
"1200390","120039007242",0,0,0,2,85,0,1,0,0,1,1,96,0,0,0,0,0,1,53,0,1,0,0,0,0,88,0,0,88,98,55,88,329,301,16,317,0.914893617021277,0.0486322188449848,0.963525835866261,317
"1200390","120039007278",0,0,0,8,2,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,1,6,1,0,0,10,3,3,8,24,3,0,3,0.125,0,0.125,3
"1200390","120039007286",0,0,0,18,4,0,0,0,0,0,13,2,0,0,0,0,0,10,3,0,0,0,0,0,7,3,0,0,22,15,13,10,60,34,0,34,0.566666666666667,0,0.566666666666667,34
"1200390","120039007318",0,0,0,0,13,0,0,0,0,0,0,14,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,13,14,16,4,47,0,0,0,0,0,0,0
"1200390","120039007319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,8,318,18,336,39.75,2.25,42,336
"1200390","120039007352",0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,2,0,1,2,4,1,4,11,3,0,3,0.272727272727273,0,0.272727272727273,3
"1200390","120039007358",-4,-4,-4,-4,-4,-4,-4,1,1,4,5,30,0,11,0,0,0,7,41,0,13,-4,-4,-4,-4,-4,-4,-4,-28,52,61,-28,57,51,14,65,0.894736842105263,0.245614035087719,1.14035087719298,65
"1200390","120039007420",0,0,0,5,6,0,0,0,0,0,10,9,0,0,0,0,0,15,6,0,0,1,0,0,10,16,0,2,11,19,21,29,80,181,16,197,2.2625,0.2,2.4625,197
"1200390","120039007431",1,0,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,15,0,0,15,30,23,4,27,0.766666666666667,0.133333333333333,0.9,27
"1200390","120039007447",0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,8,0,8,1,0,1,8
"1200390","120039007451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1,0,0,0,0,16,16,13,0,13,0.8125,0,0.8125,13
"1200390","120039007453",0,0,1,1,123,0,3,0,0,0,0,107,0,3,0,0,1,0,99,0,7,0,0,1,1,150,0,17,128,110,107,169,514,271,53,324,0.527237354085603,0.103112840466926,0.630350194552529,324
"1200390","120039007454",0,0,0,1,142,0,3,0,0,1,1,124,0,2,0,0,1,3,97,0,5,0,0,0,2,131,0,1,146,128,106,134,514,608,77,685,1.18287937743191,0.149805447470817,1.33268482490272,685
"1200390","120039007456",1,0,13,1,56,0,7,0,0,2,0,47,0,5,2,0,6,1,43,0,3,2,0,4,1,78,0,8,78,54,55,93,280,107,23,130,0.382142857142857,0.0821428571428571,0.464285714285714,130
"1200390","120039007496",0,0,0,30,55,0,5,0,0,0,23,55,0,6,0,0,0,15,35,0,1,0,0,1,37,85,0,0,90,84,51,123,348,251,31,282,0.721264367816092,0.0890804597701149,0.810344827586207,282
"1200390","120039007516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,-1,-2,-1,-1,-2,-2
"1200390","120039007517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,263,35,298,26.3,3.5,29.8,298
"1200390","120039007529",2,0,2,73,203,0,29,1,0,6,75,202,0,32,1,0,2,34,173,0,32,3,0,5,74,187,0,34,309,316,242,303,1170,43,0,43,0.0367521367521368,0,0.0367521367521368,43
"1200390","120039007542",0,0,2,47,16,0,4,1,0,1,105,34,0,11,0,0,1,171,65,0,12,0,0,0,6,6,0,1,69,152,249,13,483,43,3,46,0.0890269151138716,0.0062111801242236,0.0952380952380952,46
"1200390","120039007553",0,0,0,1,14,0,0,0,0,0,4,7,0,4,0,0,0,3,15,0,6,0,0,0,3,11,0,3,15,15,24,17,71,62,5,67,0.873239436619718,0.0704225352112676,0.943661971830986,67
"1200390","120039007580",0,0,1,3,10,0,1,0,0,0,1,5,0,9,0,0,0,1,10,0,0,0,0,1,7,17,0,4,15,15,11,29,70,99,15,114,1.41428571428571,0.214285714285714,1.62857142857143,114
"1200390","120039007591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,-1,-1,-2,-0.5,-0.5,-1,-2
