"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"3620580","360010001965",19,26,163,157,244,632,13,10,9,21,142,132,198,528,9,17,7,33,169,141,223,599,6,20,52,28,158,163,171,602,9,19,1264,1056,1198,1202,4720,1849,102,1951,1951
"3620580","360010002881",19,22,234,86,123,508,7,17,21,22,298,73,137,583,8,24,14,23,282,83,118,544,9,15,57,32,220,82,137,558,12,18,1016,1166,1088,1116,4386,1521,141,1662,1662
"3620580","360010005297",1,1,103,4,7,131,5,10,0,1,118,5,9,142,2,7,1,0,105,2,5,120,2,5,3,4,99,5,11,127,0,5,262,284,240,254,1040,289,51,340,340
"3620580","360010005534",2,8,14,62,30,121,2,3,3,3,17,39,17,83,2,2,4,6,15,38,18,82,0,1,28,9,22,61,43,165,0,2,242,166,164,330,902,350,6,356,356
"3620580","360010005832",4,3,35,21,9,76,2,2,5,1,31,23,12,74,1,1,4,1,27,26,5,66,0,3,9,0,23,29,13,79,1,4,152,148,132,158,590,381,30,411,411
"3620580","360010005935",5,6,12,43,8,80,6,0,0,10,15,49,2,84,7,1,3,14,23,34,7,84,2,1,0,8,20,47,11,92,6,0,160,168,168,184,680,381,50,431,431
"3620580","360010006005",1,8,29,35,30,110,2,5,4,9,21,32,19,89,3,1,5,3,17,18,12,61,4,2,18,5,21,45,34,125,2,0,220,178,122,250,770,525,42,567,567
"3620580","360010006174",2,7,15,26,42,95,2,1,2,2,21,39,31,100,3,2,2,3,16,42,43,111,3,2,7,4,26,25,36,100,0,2,190,200,222,200,812,271,3,274,274
"3620580","360010006182",0,2,6,12,20,43,1,2,0,3,4,8,13,28,0,0,1,2,6,22,14,46,0,1,0,0,1,1,26,28,0,0,86,56,92,56,290,117,3,120,120
"3620580","360010006188",5,3,26,13,51,111,0,13,6,2,15,19,45,109,7,15,4,4,26,11,48,108,1,14,6,9,31,14,58,134,2,14,222,218,216,268,924,532,31,563,563
"3620580","360010006209",1,1,30,8,113,246,1,92,2,1,27,5,75,219,1,108,0,4,26,17,142,304,0,115,3,0,28,10,106,252,0,105,492,438,608,504,2042,545,76,621,621
"3620580","360010006213",1,1,23,35,48,118,1,9,2,3,30,42,42,123,2,2,6,0,25,21,35,95,2,6,15,3,37,33,37,131,1,5,236,246,190,262,934,316,10,326,326
"3620580","360010006283",3,8,49,30,29,122,2,1,5,9,47,35,24,124,2,2,6,5,36,42,23,116,2,2,7,9,51,27,27,128,3,4,244,248,232,256,980,354,13,367,367
"3620580","360010101408",4,5,9,80,17,116,1,0,3,2,8,48,11,74,1,1,0,2,12,45,11,75,1,4,22,1,10,90,16,141,0,2,232,148,150,282,812,290,20,310,310
"3620580","360010101413",5,8,8,123,39,184,0,1,2,0,6,80,24,115,0,3,2,5,3,42,9,63,0,2,6,4,7,99,27,147,2,2,368,230,126,294,1018,378,23,401,401
"3620580","360010105733",9,4,5,82,19,121,1,1,5,5,2,90,11,118,2,3,2,3,0,82,6,93,0,0,28,2,1,71,10,113,0,1,242,236,186,226,890,310,5,315,315
"3620580","360010105734",4,2,10,67,28,117,1,5,3,1,8,51,13,80,1,3,2,5,4,58,16,91,3,3,17,1,6,38,10,76,2,2,234,160,182,152,728,254,7,261,261
"3620580","360010105833",1,3,5,50,8,70,0,3,1,2,2,42,9,58,1,1,2,2,3,47,8,62,0,0,15,0,1,27,9,54,0,2,140,116,124,108,488,185,6,191,191
"3620580","360010105834",2,4,7,71,8,93,0,1,0,1,3,65,3,76,2,2,2,1,4,62,6,77,1,1,10,4,8,86,13,122,1,0,186,152,154,244,736,446,47,493,493
"3620580","360010105875",7,0,3,64,7,85,2,2,1,0,2,69,4,80,0,4,1,1,4,80,12,99,0,1,10,0,3,48,8,69,0,0,170,160,198,138,666,358,29,387,387
"3620580","360010106190",7,0,2,62,3,74,0,0,2,0,2,45,6,57,0,2,1,2,0,37,3,43,0,0,12,2,0,54,7,78,2,1,148,114,86,156,504,304,28,332,332
"3620580","360010106220",0,5,10,53,19,89,1,1,2,6,8,50,14,82,0,2,5,3,3,67,11,90,0,1,16,4,7,49,13,89,0,0,178,164,180,178,700,238,21,259,259
"3620580","360010106440",0,2,6,72,15,95,0,0,2,4,12,87,23,130,0,2,4,5,12,75,18,115,0,1,33,2,8,62,16,122,0,1,190,260,230,244,924,361,9,370,370
"3620580","360010106508",1,4,11,53,10,79,0,0,0,6,10,62,21,105,3,3,0,4,12,46,13,79,2,2,4,2,9,60,20,96,0,1,158,210,158,192,718,273,7,280,280
"3620580","360010201821",1,1,20,5,315,359,1,16,0,1,13,1,206,229,0,8,0,0,14,2,99,121,0,6,16,1,11,3,224,266,0,11,718,458,242,532,1950,626,10,636,636
"3620580","360010202022",10,1,37,59,340,483,0,36,12,1,33,31,300,406,3,26,6,1,56,28,273,395,1,30,15,2,42,78,450,629,0,42,966,812,790,1258,3826,1576,28,1604,1604
"3620580","360010202562",2,0,86,13,135,375,0,139,0,0,101,11,133,369,0,124,0,0,46,7,65,222,0,104,6,1,74,16,150,396,0,149,750,738,444,792,2724,819,108,927,927
"3620580","360010202887",15,3,110,35,335,543,1,44,2,4,85,28,245,422,3,55,3,2,117,24,282,479,0,51,66,3,65,30,312,510,0,34,1086,844,958,1020,3908,1603,76,1679,1679
"3620580","360010204894",39,3,31,20,61,224,0,70,23,2,26,17,49,201,1,83,32,0,20,20,50,203,0,81,58,0,10,19,46,211,2,76,448,402,406,422,1678,249,23,272,272
"3620580","360010205511",1,3,39,23,126,209,0,17,0,1,37,17,138,207,1,13,0,1,34,16,133,197,1,12,31,2,34,16,112,205,0,10,418,414,394,410,1636,659,12,671,671
"3620580","360010205735",1,1,38,3,22,90,0,25,4,1,35,1,12,94,0,41,2,0,43,4,13,89,0,27,7,2,62,7,33,146,0,35,180,188,178,292,838,232,30,262,262
"3620580","360010205948",0,2,18,9,33,74,0,12,0,0,25,5,29,72,1,12,0,0,27,9,23,73,1,13,5,1,24,5,38,88,0,15,148,144,146,176,614,401,41,442,442
"3620580","360010206070",7,0,9,24,83,140,0,17,6,1,16,18,69,131,1,20,5,1,14,18,69,133,0,26,10,1,6,12,84,135,1,21,280,262,266,270,1078,352,27,379,379
"3620580","360010206443",3,0,20,13,60,110,1,13,3,0,20,5,72,112,0,12,3,2,39,15,92,168,2,15,11,1,21,6,64,119,0,16,220,224,336,238,1018,385,32,417,417
"3620580","360010300962",1,0,0,16,28,49,1,3,0,0,2,23,34,63,0,4,0,1,0,13,21,40,0,5,1,0,0,1,6,8,0,0,98,126,80,16,320,141,0,141,141
"3620580","360010301827",2,0,22,28,48,140,0,40,5,0,15,27,33,122,1,41,6,0,7,29,33,133,0,58,7,1,13,30,49,143,0,43,280,244,266,286,1076,797,33,830,830
"3620580","360010301939",32,0,45,194,300,643,1,71,18,2,27,143,258,523,2,73,11,1,41,138,132,396,3,70,63,0,43,167,260,591,0,58,1286,1046,792,1182,4306,1629,65,1694,1694
"3620580","360010302035",9,2,132,74,229,790,1,339,12,1,110,72,205,774,2,370,5,6,103,50,201,752,4,383,13,2,142,98,280,849,1,311,1576,1546,1504,1696,6322,1904,130,2034,2034
"3620580","360010302850",16,5,23,97,238,429,0,50,14,1,33,103,217,436,1,67,13,3,25,103,210,417,1,60,38,4,26,88,192,408,2,58,858,872,832,816,3378,1287,34,1321,1321
"3620580","360010302861",6,2,3,34,115,192,0,32,6,0,2,36,71,139,0,24,3,1,4,37,83,168,2,36,14,3,4,56,136,233,0,20,384,278,334,466,1462,564,21,585,585
"3620580","360010302878",28,4,131,73,230,711,6,239,13,5,151,61,259,795,3,303,5,6,131,90,245,804,2,325,16,1,127,44,201,560,1,170,1422,1590,1608,1120,5740,1634,177,1811,1811
"3620580","360010302883",24,6,107,17,142,930,1,633,23,1,104,23,177,1004,3,671,24,1,65,12,124,888,2,660,65,4,128,26,171,922,1,527,1860,2006,1776,1844,7486,1679,246,1925,1925
"3620580","360010304186",3,1,244,2,11,362,1,100,8,0,248,3,15,352,1,77,11,0,172,3,18,323,1,118,12,1,201,0,16,337,0,107,724,704,646,674,2748,578,99,677,677
"3620580","360010305835",3,2,41,15,38,160,0,61,2,0,42,9,30,138,0,55,2,0,11,6,18,84,1,46,0,0,40,6,39,130,0,45,320,276,168,260,1024,273,27,300,300
"3620580","360010306024",15,0,17,8,32,140,0,68,6,1,15,12,22,116,0,60,8,0,6,11,18,77,0,34,12,0,20,11,49,145,0,53,280,232,154,290,956,249,23,272,272
"3620580","360010306522",0,0,2,14,8,26,0,2,0,0,1,16,16,33,0,0,1,0,1,10,5,17,0,0,2,0,0,12,12,27,0,1,52,66,34,54,206,238,1,239,239
"3620580","360011900892",0,0,0,5,35,42,0,2,1,0,0,1,38,40,0,0,1,0,0,6,32,39,0,0,2,0,0,6,42,51,0,1,84,80,78,102,344,146,1,147,147
"3620580","360011901913",2,3,3,23,53,84,0,0,2,2,4,27,53,89,0,1,0,0,2,23,32,59,0,2,7,2,3,62,66,142,0,2,168,178,118,284,748,317,12,329,329
"3620580","360011902291",3,2,0,27,50,84,1,1,1,0,0,23,55,81,0,2,1,0,0,13,38,55,0,3,6,2,0,20,61,89,0,0,168,162,110,178,618,392,2,394,394
"3620580","360011903074",2,1,0,23,64,92,0,2,0,0,1,25,61,92,0,5,0,0,3,27,70,101,0,1,28,1,1,18,56,105,0,1,184,184,202,210,780,341,7,348,348
"3620580","360011903078",6,0,0,21,114,149,2,6,4,0,1,18,86,116,1,6,0,0,0,11,44,57,1,1,22,0,4,22,101,151,1,1,298,232,114,302,946,401,11,412,412
"3620580","360011903091",0,1,7,41,119,178,0,10,1,3,11,29,72,120,0,4,2,1,5,21,55,88,0,4,32,0,4,30,81,150,0,3,356,240,176,300,1072,434,7,441,441
"3620580","360011905699",4,3,5,63,72,148,0,1,3,1,0,52,74,130,0,0,2,0,2,43,71,121,1,2,6,1,3,69,73,155,1,2,296,260,242,310,1108,441,26,467,467
"3620580","360011905703",13,2,4,36,92,156,0,9,1,2,4,52,76,143,0,8,0,2,3,33,78,130,0,14,14,0,10,49,83,166,0,10,312,286,260,332,1190,478,24,502,502
"3620580","360011905704",5,0,9,29,126,181,1,11,3,2,7,32,123,177,1,9,2,0,3,45,97,159,1,11,18,0,2,28,109,169,1,11,362,354,318,338,1372,536,16,552,552
"3620580","360011905896",3,1,3,29,64,104,0,4,4,0,3,31,63,105,2,2,2,0,3,16,60,86,0,5,12,0,3,24,71,113,0,3,208,210,172,226,816,318,8,326,326
"3620580","360011905929",15,2,102,22,20,202,3,38,15,2,98,26,21,193,4,27,11,3,94,33,22,201,3,35,19,2,88,21,19,204,2,53,404,386,402,408,1600,434,37,471,471
"3620580","360011905933",1,0,0,35,40,77,0,1,0,0,0,15,30,45,0,0,0,0,0,23,46,70,0,1,14,1,1,25,44,87,0,2,154,90,140,174,558,346,2,348,348
"3620580","360011906033",1,1,4,27,16,51,0,2,0,0,3,22,18,48,3,2,3,0,0,33,23,60,0,1,2,1,2,12,11,35,2,5,102,96,120,70,388,233,9,242,242
"3620580","360012000813",0,0,1,63,37,103,1,1,1,1,2,60,29,95,1,1,0,1,3,59,20,83,0,0,2,0,2,81,36,121,0,0,206,190,166,242,804,544,27,571,571
"3620580","360012001941",8,10,18,128,75,247,4,4,4,8,15,115,48,196,0,6,4,5,16,73,28,129,2,1,40,10,31,86,59,229,1,2,494,392,258,458,1602,624,13,637,637
"3620580","360012002889",3,0,4,61,54,129,0,7,0,3,1,44,30,81,2,1,0,0,2,49,21,74,0,2,14,5,1,66,31,120,0,3,258,162,148,240,808,363,4,367,367
"3620580","360012005716",5,0,0,30,14,50,0,1,1,0,1,33,17,53,0,1,1,0,0,31,18,54,1,3,6,1,1,35,18,62,1,0,100,106,108,124,438,183,2,185,185
"3620580","360012005717",5,1,0,29,19,55,0,1,0,0,0,19,8,28,0,1,0,0,0,17,7,24,0,0,9,1,0,10,12,33,1,0,110,56,48,66,280,125,5,130,130
"3620580","360012005718",2,1,0,65,35,105,0,2,0,2,0,42,22,66,0,0,0,0,0,32,13,46,0,1,13,0,1,56,31,101,0,0,210,132,92,202,636,275,13,288,288
"3620580","360012005719",6,0,1,15,7,30,0,1,0,0,1,18,7,28,0,2,0,1,1,32,12,46,0,0,4,0,1,15,8,28,0,0,60,56,92,56,264,118,3,121,121
"3620580","360012005884",1,1,3,59,30,98,1,3,0,1,3,47,30,83,0,2,0,0,3,54,23,81,1,0,7,0,2,63,18,94,2,2,196,166,162,188,712,428,18,446,446
"3620580","360012005931",0,0,0,0,97,97,0,0,0,0,0,0,80,80,0,0,0,0,0,2,72,74,0,0,16,0,0,0,68,84,0,0,194,160,148,168,670,288,6,294,294
"3620580","360012006031",6,0,4,13,75,100,0,2,2,1,8,14,77,104,1,1,2,3,10,8,73,97,0,1,12,3,4,12,71,102,0,0,200,208,194,204,806,336,30,366,366
"3620580","360012006045",13,1,7,25,50,98,0,2,2,2,9,19,40,73,0,1,1,4,12,30,46,99,1,5,35,1,7,19,59,124,0,3,196,146,198,248,788,337,7,344,344
"3620580","360012006046",4,1,10,34,54,109,1,5,0,2,5,30,48,90,1,4,4,0,5,27,54,90,0,0,3,0,7,40,66,117,0,1,218,180,180,234,812,316,18,334,334
"3620580","360012006118",1,1,9,32,28,76,0,5,1,0,10,27,18,62,1,5,0,2,12,14,21,53,0,4,15,2,6,20,31,75,0,1,152,124,106,150,532,243,5,248,248
"3620580","360012006339",1,1,1,55,13,72,0,1,2,0,2,45,15,65,0,1,2,0,2,51,17,72,0,0,9,2,0,61,17,89,0,0,144,130,144,178,596,392,16,408,408
"3620580","360012006484",2,3,9,27,60,103,0,2,4,4,4,18,47,79,0,2,3,0,15,11,35,65,1,0,16,2,5,20,43,90,1,3,206,158,130,180,674,259,9,268,268
"3620580","360012006724",0,1,2,25,11,42,1,2,0,0,0,26,11,39,0,2,0,0,0,26,7,33,0,0,2,0,0,25,14,45,0,4,84,78,66,90,318,147,1,148,148
"3620580","360012105242",1,0,0,37,22,63,1,2,1,0,2,20,9,34,1,1,1,0,2,25,6,34,0,0,16,2,0,20,12,51,0,1,126,68,68,102,364,176,2,178,178
"3620580","360012105721",14,0,1,93,21,131,0,2,0,1,3,68,15,88,1,0,0,0,1,55,8,66,0,2,23,1,0,72,30,126,0,0,262,176,132,252,822,343,3,346,346
"3620580","360012105722",2,0,0,65,11,79,0,1,0,0,1,17,5,23,0,0,0,0,0,24,4,29,0,1,12,2,0,58,24,96,0,0,158,46,58,192,454,201,5,206,206
"3620580","360012105997",0,0,2,30,12,44,0,0,0,2,1,31,8,44,0,2,0,0,0,27,9,36,0,0,0,0,0,11,4,15,0,0,88,88,72,30,278,120,0,120,120
"3620580","360012106064",0,0,0,48,9,57,0,0,0,0,1,51,8,60,0,0,0,1,0,54,16,72,0,1,0,0,0,6,3,10,0,1,114,120,144,20,398,160,3,163,163
"3620580","360012106078",4,1,0,93,15,115,0,2,1,1,1,73,13,89,0,0,0,2,0,80,7,90,0,1,17,2,1,76,11,108,0,1,230,178,180,216,804,463,30,493,493
"3620580","360012200954",7,2,40,21,51,137,1,15,6,2,46,9,52,129,2,12,0,1,35,16,68,137,1,16,9,0,31,30,83,169,2,14,274,258,274,338,1144,431,29,460,460
"3620580","360012201950",25,4,54,35,269,399,1,11,7,2,61,37,195,314,1,11,3,3,56,17,177,269,0,13,81,3,61,34,285,479,1,14,798,628,538,958,2922,1183,44,1227,1227
"3620580","360012202014",25,8,188,120,432,807,2,32,12,4,190,80,303,627,6,32,18,7,159,114,274,611,0,39,109,13,191,137,455,951,3,43,1614,1254,1222,1902,5992,2233,88,2321,2321
"3620580","360012204485",7,3,241,17,59,373,3,41,25,0,190,24,41,345,4,61,12,5,170,15,40,307,2,63,9,4,150,21,58,298,5,51,744,690,614,596,2644,675,119,794,794
"3620580","360012205503",0,0,8,0,50,59,0,1,0,1,10,6,75,95,0,3,0,0,12,1,42,56,0,1,0,0,1,0,73,75,0,1,118,190,112,150,570,247,15,262,262
"3620580","360012205727",0,0,43,0,51,96,0,2,0,0,26,2,73,105,0,4,0,0,28,1,69,99,0,1,4,0,23,0,75,105,0,3,192,210,198,210,810,346,23,369,369
"3620580","360012205830",3,0,41,7,18,88,0,19,1,1,31,15,14,85,0,23,2,0,37,10,24,84,0,11,5,1,34,15,25,100,0,20,176,170,168,200,714,341,17,358,358
"3620580","360012205869",3,0,12,5,41,86,0,25,4,0,15,5,38,89,0,27,2,1,13,3,38,87,0,30,14,0,9,0,37,92,0,32,172,178,174,184,708,296,52,348,348
"3620580","360012205879",1,0,73,3,24,104,0,3,1,1,68,3,24,104,2,5,4,0,58,4,20,91,0,5,4,0,65,6,24,102,1,2,208,208,182,204,802,538,39,577,577
"3620580","360012205980",1,0,4,7,13,26,0,1,0,1,3,11,11,29,1,2,0,1,3,7,10,23,0,2,0,0,4,4,6,17,0,3,52,58,46,34,190,68,0,68,68
"3620580","360012206434",6,1,40,12,108,171,0,4,4,1,25,10,97,145,1,7,1,1,24,10,106,146,0,4,22,2,24,8,105,167,0,6,342,290,292,334,1258,488,38,526,526
"3620580","360012206435",4,1,66,3,38,116,0,4,3,0,60,3,30,99,1,2,3,0,55,6,28,96,1,3,12,0,69,2,39,124,0,2,232,198,192,248,870,327,17,344,344
"3620580","360012301912",6,6,19,64,35,134,3,1,0,4,10,76,18,109,0,1,2,4,12,56,23,98,0,1,14,7,13,84,39,161,1,3,268,218,196,322,1004,376,10,386,386
"3620580","360012302013",4,8,171,131,242,598,11,31,7,5,177,154,196,575,13,23,8,0,192,149,189,560,3,19,5,26,174,124,267,629,9,24,1196,1150,1120,1258,4724,1764,73,1837,1837
"3620580","360012302863",19,19,115,38,231,441,5,14,5,23,113,39,164,363,6,13,5,9,107,60,194,388,4,9,50,15,85,31,242,442,6,13,882,726,776,884,3268,1293,59,1352,1352
"3620580","360012305730",1,1,2,37,44,87,0,2,0,1,0,19,19,39,0,0,0,0,1,23,29,54,0,1,16,0,1,32,31,83,0,3,174,78,108,166,526,209,4,213,213
"3620580","360012305731",2,2,13,82,97,213,1,16,4,3,10,72,87,196,3,17,2,1,15,64,74,175,0,19,17,3,7,99,91,227,0,10,426,392,350,454,1622,883,29,912,912
"3620580","360012305831",1,1,24,28,38,140,0,48,2,1,22,21,32,151,0,73,1,1,37,19,32,149,1,58,4,3,26,33,42,172,3,61,280,302,298,344,1224,521,72,593,593
"3620580","360012305899",12,5,97,27,80,255,4,30,22,9,83,25,90,278,6,43,20,6,85,22,109,269,2,25,7,10,96,23,113,273,3,21,510,556,538,546,2150,702,92,794,794
"3620580","360012305999",1,1,3,42,80,131,1,3,0,1,5,44,69,123,2,2,1,1,3,51,58,119,1,4,2,1,3,45,68,120,0,1,262,246,238,240,986,404,3,407,407
"3620580","360012306047",14,3,29,8,88,163,4,17,7,4,39,10,57,136,1,18,5,7,32,21,52,136,2,17,23,7,35,13,81,170,0,11,326,272,272,340,1210,430,44,474,474
"3620580","360012306079",3,1,3,43,52,106,1,3,1,1,5,38,52,97,0,0,1,2,0,38,50,95,1,3,5,1,3,49,75,139,0,6,212,194,190,278,874,525,4,529,529
"3620580","360012306194",1,2,1,30,20,58,1,3,4,0,1,21,17,52,0,9,1,1,2,19,16,42,0,3,12,0,0,26,16,56,0,2,116,104,84,112,416,172,6,178,178
"3620580","360012306277",7,0,3,35,30,78,0,3,2,0,0,23,23,49,0,1,1,1,2,34,25,69,0,6,12,0,1,30,23,66,0,0,156,98,138,132,524,211,4,215,215
"3620580","360012306437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,19,14,45,2,3,2,6,17,88,59,178,2,4,NA,NA,90,356,446,168,2,170,170
"3620580","360012306528",2,5,27,13,51,103,2,3,4,2,26,11,45,96,3,5,3,6,24,10,54,103,2,4,4,0,25,10,42,85,2,2,206,192,206,170,774,278,9,287,287
"3620580","360012306535",2,11,30,34,33,117,3,4,2,2,30,28,26,92,1,3,4,5,22,17,29,84,2,5,13,7,37,15,29,106,3,2,234,184,168,212,798,374,7,381,381
"3620580","360013500554",0,0,0,6,4,10,0,0,0,1,0,7,6,14,0,0,0,0,0,2,1,3,0,0,0,0,0,2,9,11,0,0,20,28,6,22,76,362,1,363,363
"3620580","360013500806",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,4,382,0,382,382
"3620580","360013501923",0,0,0,2,2,4,0,0,0,0,0,3,8,12,0,1,1,0,0,2,7,11,1,0,0,0,0,2,9,11,0,0,8,24,22,22,76,462,1,463,463
"3620580","360013501926",0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,1,1,5,0,2,0,0,1,0,0,1,0,0,0,6,10,2,18,257,0,257,257
"3620580","360013501927",0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4,2,8,0,2,0,0,0,1,0,1,0,0,2,2,16,2,22,417,0,417,417
"3620580","360013502020",0,0,2,6,3,11,0,0,0,0,1,7,2,11,0,1,0,0,0,5,2,8,0,1,0,0,1,7,1,11,0,2,22,22,16,22,82,206,0,206,206
"3620580","360013502026",0,0,0,1,1,2,0,0,0,0,0,3,0,6,0,3,0,0,0,3,1,4,0,0,0,0,0,2,2,4,0,0,4,12,8,8,32,163,0,163,163
"3620580","360013502079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,2,0,0,0,0,6,4,10,273,0,273,273
"3620580","360013502124",0,0,2,26,22,62,0,12,0,0,0,16,12,40,0,12,0,1,1,17,21,48,0,8,2,1,1,23,23,62,1,11,124,80,96,124,424,475,1,476,476
"3620580","360013502170",0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,0,2,8,393,1,394,394
"3620580","360013502224",0,0,0,2,3,5,0,0,0,0,0,0,3,3,0,0,0,0,0,2,2,4,0,0,0,0,0,1,1,2,0,0,10,6,8,4,28,524,2,526,526
"3620580","360013502311",0,0,0,2,1,3,0,0,0,0,0,2,1,3,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,3,0,0,6,6,4,6,22,263,1,264,264
"3620580","360013502733",0,0,0,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,1,2,6,6,2,16,253,0,253,253
"3620580","360013502770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,5,439,439
"3620580","360013502825",0,0,0,14,7,23,0,2,0,0,0,12,10,22,0,0,0,0,1,14,4,20,0,1,0,0,0,10,5,16,0,1,46,44,40,32,162,437,2,439,439
"3620580","360013502826",0,0,0,0,2,3,0,1,0,0,0,1,0,2,0,1,0,0,1,1,1,3,0,0,0,0,2,0,1,6,0,3,6,4,6,12,28,211,1,212,212
"3620580","360013502827",0,1,1,19,15,40,0,4,0,0,2,9,2,17,0,4,0,0,0,1,4,7,0,2,0,1,1,13,13,30,0,2,80,34,14,60,188,194,0,194,194
"3620580","360013502843",0,0,1,3,2,7,0,1,0,0,2,1,2,5,0,0,0,0,1,2,0,4,0,1,1,0,4,0,2,8,0,1,14,10,8,16,48,369,5,374,374
"3620580","360013502844",0,0,0,1,7,9,0,1,1,0,0,0,5,7,0,1,0,0,0,5,2,7,0,0,0,0,0,3,4,7,0,0,18,14,14,14,60,561,0,561,561
"3620580","360013502859",0,0,0,1,1,2,0,0,0,0,1,2,0,3,0,0,0,0,1,0,1,3,0,1,0,0,0,1,2,4,0,1,4,6,6,8,24,455,1,456,456
"3620580","360013502864",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,417,5,422,422
"3620580","360013502870",0,0,1,2,8,11,0,0,0,0,0,2,7,9,0,0,0,0,1,4,11,16,0,0,0,0,1,1,4,6,0,0,22,18,32,12,84,200,1,201,201
"3620580","360013503340",1,1,3,31,23,63,0,2,2,1,1,12,16,37,0,5,2,0,0,21,19,48,0,4,0,1,1,31,24,60,0,3,124,74,94,120,412,204,1,205,205
"3620580","360013503373",0,0,0,1,6,7,0,0,0,0,0,6,4,10,0,0,0,0,0,3,6,9,0,0,0,0,0,3,8,11,0,0,14,20,18,22,74,507,2,509,509
"3620580","360013504319",0,0,0,30,14,47,0,3,0,0,0,9,3,12,0,0,0,0,0,20,8,28,0,0,0,0,0,26,6,36,0,4,94,24,56,72,246,326,1,327,327
"3620580","360013504354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,442,3,445,445
"3620580","360013504469",0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,1,0,0,0,6,10,17,0,1,0,0,0,4,3,7,0,0,0,18,34,14,66,456,0,456,456
"3620580","360013504476",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,349,0,349,349
"3620580","360013504477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,0,2,2,348,1,349,349
"3620580","360013504480",0,0,7,10,8,30,0,5,1,0,3,7,9,22,0,2,2,1,3,4,6,20,0,4,1,0,4,11,15,42,0,11,60,44,40,84,228,230,0,230,230
"3620580","360013504481",1,0,2,12,3,20,0,2,0,2,0,8,8,18,0,0,0,0,0,5,3,8,0,0,0,1,4,16,24,49,1,3,40,36,16,98,190,321,2,323,323
"3620580","360013504521",0,0,0,3,1,5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,5,0,0,1,0,0,10,27,39,0,1,10,2,10,78,100,537,2,539,539
"3620580","360013504522",0,0,0,18,25,43,0,0,0,0,0,7,27,34,0,0,0,1,0,9,8,18,0,0,1,1,0,36,45,84,0,1,86,68,36,168,358,326,1,327,327
"3620580","360013504560",0,0,0,5,8,14,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,28,4,0,8,40,573,3,576,576
"3620580","360013504596",0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,8,0,0,6,14,354,2,356,356
"3620580","360013504605",0,0,0,1,3,4,0,0,0,0,0,2,0,3,0,1,0,0,0,4,0,4,0,0,0,0,0,1,2,4,0,1,8,6,8,8,30,370,2,372,372
"3620580","360013504780",0,0,1,1,5,8,0,1,0,0,0,1,5,6,0,0,0,0,0,1,2,3,0,0,0,0,0,2,3,5,0,0,16,12,6,10,44,628,1,629,629
"3620580","360013504781",0,0,0,1,0,1,0,0,0,0,1,3,2,7,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,2,14,4,2,22,402,4,406,406
"3620580","360013504807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,1,212,212
"3620580","360013504815",0,0,1,1,3,8,0,3,0,0,1,3,3,8,0,1,0,0,0,1,2,4,0,1,0,0,1,5,3,10,0,1,16,16,8,20,60,434,4,438,438
