"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","rate_frelch","rate_redlch","rate_totfrl","lunch_total"
"4218990","421899000771",4,1,13,160,14,0,4,2,0,7,93,15,0,1,1,0,6,90,6,0,0,1,0,8,99,7,0,3,196,118,103,118,535,532,0,532,0.994392523364486,0,0.994392523364486,532
"4218990","421899000821",1,0,1,48,2,0,1,0,0,0,73,1,0,1,0,0,0,83,1,0,3,1,0,0,76,0,0,0,53,75,87,77,292,200,3,203,0.684931506849315,0.0102739726027397,0.695205479452055,203
"4218990","421899000824",0,0,0,69,2,0,0,1,0,1,78,1,0,1,1,0,0,82,4,0,1,3,0,0,68,1,0,0,71,82,88,72,313,186,17,203,0.594249201277955,0.0543130990415335,0.648562300319489,203
"4218990","421899000826",1,0,0,124,14,0,3,1,0,2,125,8,0,2,0,0,0,101,6,0,2,1,0,0,134,10,0,2,142,138,109,147,536,533,0,533,0.994402985074627,0,0.994402985074627,533
"4218990","421899000830",1,0,0,60,0,1,1,0,1,4,66,2,0,2,0,1,4,48,0,0,1,3,0,1,94,1,0,1,63,75,54,100,292,289,0,289,0.98972602739726,0,0.98972602739726,289
"4218990","421899000899",0,0,5,56,23,0,6,1,0,3,41,21,0,3,0,0,0,39,15,0,4,1,0,4,55,27,0,1,90,69,58,88,305,302,0,302,0.99016393442623,0,0.99016393442623,302
"4218990","421899000900",1,0,1,44,52,0,15,0,0,0,27,34,0,7,0,0,0,21,35,0,6,3,0,2,42,55,0,13,113,68,62,115,358,355,0,355,0.991620111731844,0,0.991620111731844,355
"4218990","421899000901",0,1,3,32,98,0,12,1,0,1,30,66,0,13,0,0,1,32,52,0,14,0,0,3,43,88,0,7,146,111,99,141,497,494,0,494,0.993963782696177,0,0.993963782696177,494
"4218990","421899000907",4,0,1,40,79,0,4,1,0,0,35,65,0,8,1,0,3,23,36,0,8,2,0,3,43,55,0,13,128,109,71,116,424,421,0,421,0.992924528301887,0,0.992924528301887,421
"4218990","421899000923",5,0,10,46,16,1,50,7,0,11,43,8,0,52,3,0,14,54,13,0,38,10,0,13,47,13,0,41,128,121,122,124,495,158,12,170,0.319191919191919,0.0242424242424242,0.343434343434343,170
"4218990","421899000962",5,0,62,94,14,0,41,9,1,45,89,14,0,23,3,0,41,111,14,0,27,11,2,71,113,29,0,38,216,181,196,264,857,478,39,517,0.557759626604434,0.0455075845974329,0.603267211201867,517
"4218990","421899000993",0,0,0,120,10,0,6,0,0,4,119,12,0,1,4,1,3,130,9,0,4,1,1,0,169,10,0,2,136,136,151,183,606,603,0,603,0.995049504950495,0,0.995049504950495,603
"4218990","421899001010",2,0,6,59,13,0,8,1,0,2,68,6,0,9,0,0,12,53,11,0,5,3,0,4,68,15,0,5,88,86,81,95,350,200,6,206,0.571428571428571,0.0171428571428571,0.588571428571429,206
"4218990","421899003728",0,0,0,8,2,0,3,1,0,0,9,1,0,3,2,0,1,23,8,0,4,0,0,1,9,2,0,2,13,14,38,14,79,162,0,162,2.0506329113924,0,2.0506329113924,162
"4218990","421899003808",6,0,31,16,5,0,50,7,0,30,21,3,0,46,1,0,23,23,2,0,49,3,0,39,19,6,0,43,108,107,98,110,423,309,50,359,0.730496453900709,0.118203309692671,0.848699763593381,359
"4218990","421899003816",6,2,17,228,62,1,7,8,0,26,159,51,0,7,1,0,22,152,41,0,6,4,1,22,190,68,0,14,323,251,222,299,1095,780,34,814,0.712328767123288,0.0310502283105023,0.74337899543379,814
"4218990","421899003818",3,0,104,47,26,0,14,1,0,85,38,22,0,16,3,1,80,35,18,0,4,2,0,60,64,37,0,29,194,162,141,192,689,686,0,686,0.995645863570392,0,0.995645863570392,686
"4218990","421899003825",2,0,0,139,1,0,0,2,0,0,105,3,0,1,1,0,1,88,1,0,1,0,0,0,185,2,0,4,142,111,92,191,536,533,0,533,0.994402985074627,0,0.994402985074627,533
"4218990","421899003839",0,0,0,142,3,0,1,0,0,0,96,2,0,0,0,1,0,83,0,0,0,0,0,0,108,1,0,0,146,98,84,109,437,434,0,434,0.993135011441648,0,0.993135011441648,434
"4218990","421899003841",0,0,1,132,12,0,1,0,0,0,93,7,0,0,0,0,0,107,6,0,3,0,0,1,123,5,0,1,146,100,116,130,492,489,0,489,0.99390243902439,0,0.99390243902439,489
"4218990","421899003842",2,0,1,93,65,0,12,0,0,0,64,59,0,3,2,0,3,84,50,0,7,2,0,5,64,67,0,9,173,126,146,147,592,589,0,589,0.994932432432432,0,0.994932432432432,589
"4218990","421899003843",12,0,43,166,30,0,12,6,0,45,219,30,0,13,2,0,37,126,18,0,13,9,0,48,174,29,0,11,263,313,196,271,1043,716,69,785,0.686481303930968,0.0661553211888782,0.752636625119847,785
"4218990","421899003844",4,0,1,102,4,0,12,0,0,1,99,6,0,14,3,0,3,142,7,0,16,3,0,0,120,7,0,18,123,120,171,148,562,559,0,559,0.994661921708185,0,0.994661921708185,559
"4218990","421899003845",11,0,21,132,86,0,109,13,1,26,134,84,0,115,6,0,21,137,57,0,84,22,0,17,196,102,0,135,359,373,305,472,1509,1108,43,1151,0.734261100066269,0.0284956925115971,0.762756792577866,1151
"4218990","421899003847",0,0,5,229,5,0,2,4,1,6,191,4,0,2,0,0,7,179,4,0,1,2,0,5,231,7,0,3,241,208,191,248,888,885,0,885,0.996621621621622,0,0.996621621621622,885
"4218990","421899003848",25,2,168,194,43,0,150,16,1,184,136,46,0,131,19,1,157,170,41,0,113,41,0,220,169,62,0,138,582,514,501,630,2227,1003,112,1115,0.450381679389313,0.0502918724741805,0.500673551863493,1115
"4218990","421899003849",3,0,3,89,263,0,2,3,0,1,84,243,0,4,2,0,5,50,178,0,1,2,0,0,95,313,0,4,360,335,236,414,1345,1342,0,1342,0.997769516728625,0,0.997769516728625,1342
"4218990","421899003850",11,0,5,156,128,0,24,6,1,3,180,104,0,33,4,0,4,131,66,0,16,13,1,3,170,109,0,42,324,327,221,338,1210,1207,0,1207,0.997520661157025,0,0.997520661157025,1207
"4218990","421899003851",3,0,11,129,29,0,6,0,0,9,149,24,0,2,1,0,8,97,19,0,1,4,0,10,173,25,0,3,178,184,126,215,703,700,0,700,0.995732574679943,0,0.995732574679943,700
"4218990","421899003855",60,3,170,225,184,1,142,29,2,150,191,143,0,127,27,0,140,146,89,0,105,59,0,180,351,223,2,195,785,642,507,1010,2944,1967,101,2068,0.668138586956522,0.0343070652173913,0.702445652173913,2068
"4218990","421899003857",1,0,0,197,6,0,0,2,0,0,194,1,0,2,0,0,0,143,3,0,0,1,0,0,212,3,0,0,204,199,146,216,765,762,0,762,0.996078431372549,0,0.996078431372549,762
"4218990","421899003859",1,1,30,134,21,0,12,6,0,51,118,24,0,15,4,0,46,126,17,0,19,0,0,20,68,13,0,15,199,214,212,116,741,775,0,775,1.04588394062078,0,1.04588394062078,775
"4218990","421899003860",0,0,1,150,3,1,0,1,2,3,129,3,0,1,2,0,2,125,3,0,0,0,0,2,141,3,0,3,155,139,132,149,575,572,0,572,0.994782608695652,0,0.994782608695652,572
"4218990","421899003861",4,0,2,107,29,0,34,0,2,1,75,20,0,19,1,0,1,63,8,0,18,5,0,1,78,17,0,25,176,117,91,126,510,305,25,330,0.598039215686274,0.0490196078431373,0.647058823529412,330
"4218990","421899006527",15,2,47,99,41,0,159,15,1,49,89,50,0,173,17,0,72,105,37,0,135,21,0,46,105,48,0,182,363,377,366,402,1508,883,43,926,0.585543766578249,0.0285145888594164,0.614058355437666,926
"4218990","421899006548",1,1,1,59,0,0,0,0,0,0,48,1,0,0,0,1,0,66,1,0,1,0,0,0,39,2,0,0,62,49,69,41,221,218,0,218,0.986425339366516,0,0.986425339366516,218
"4218990","421899006675",3,0,1,265,3,0,1,1,0,0,262,4,0,0,1,0,0,255,3,0,3,0,0,0,236,2,0,2,273,267,262,240,1042,1039,0,1039,0.997120921305182,0,0.997120921305182,1039
"4218990","421899006822",5,0,25,114,50,0,34,1,0,16,93,34,0,47,3,2,10,69,18,0,30,5,1,35,126,48,0,19,228,191,132,234,785,782,0,782,0.996178343949045,0,0.996178343949045,782
"4218990","421899006904",6,1,11,34,25,0,68,8,1,8,30,14,0,96,3,0,5,28,22,0,70,9,0,11,34,21,0,96,145,157,128,171,601,249,42,291,0.414309484193012,0.0698835274542429,0.484193011647255,291
"4218990","421899006996",5,0,12,91,22,0,53,2,0,10,101,21,0,53,9,1,5,88,13,0,43,7,0,4,112,18,0,29,183,187,159,170,699,323,22,345,0.4620886981402,0.0314735336194564,0.493562231759657,345
"4218990","421899007023",5,0,20,158,10,0,7,4,0,16,150,15,0,9,5,1,23,126,15,0,4,9,0,10,133,11,0,7,200,194,174,170,738,360,19,379,0.48780487804878,0.0257452574525745,0.513550135501355,379
"4218990","421899007225",8,0,8,60,22,0,16,4,0,14,56,16,0,13,1,1,22,74,24,0,16,5,0,20,66,26,0,4,114,103,138,121,476,320,17,337,0.672268907563025,0.0357142857142857,0.707983193277311,337
"4218990","421899007350",0,1,3,37,54,0,5,1,0,1,28,44,0,5,0,0,0,23,35,0,3,2,0,0,44,54,0,8,100,79,61,108,348,266,0,266,0.764367816091954,0,0.764367816091954,266
"4218990","421899007502",2,0,0,21,13,0,39,0,1,0,15,24,0,32,0,0,0,8,16,0,29,5,0,1,27,33,0,42,75,72,53,108,308,535,0,535,1.73701298701299,0,1.73701298701299,535
"4218990","421899007506",1,0,2,57,13,0,7,2,0,1,60,17,0,5,0,0,0,51,3,0,7,1,0,2,40,11,0,4,80,85,61,58,284,233,3,236,0.820422535211268,0.0105633802816901,0.830985915492958,236
"4219170","421917000409",12,0,16,146,7,0,152,9,0,12,120,8,0,163,14,0,16,112,8,0,142,15,1,16,181,17,0,181,333,312,292,411,1348,653,42,695,0.484421364985163,0.0311572700296736,0.515578635014837,695
"4219170","421917000412",17,1,1,80,2,0,132,16,1,1,66,3,0,131,4,0,1,36,1,0,82,17,0,4,87,6,0,138,233,218,124,252,827,602,47,649,0.727932285368803,0.0568319226118501,0.784764207980653,649
"4219170","421917000416",5,0,0,103,1,0,29,5,0,0,108,2,0,27,9,1,0,115,0,0,26,8,0,1,107,4,0,11,138,142,151,131,562,463,13,476,0.823843416370107,0.0231316725978648,0.846975088967972,476
"4219170","421917000922",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,58,0,58,NA,NA,NA,58
"4219170","421917000928",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,76,0,76,NA,NA,NA,76
"4219170","421917000929",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,0,0,0,NA,NA,NA,0
"4219170","421917000932",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,0,0,0,NA,NA,NA,0
"4219170","421917006047",1,0,0,13,0,0,6,0,0,0,16,0,0,1,1,0,0,9,0,0,1,0,0,0,14,0,0,5,20,17,11,19,67,97,3,100,1.44776119402985,0.0447761194029851,1.49253731343284,100
"4219170","421917006664",0,0,0,0,0,0,2,0,0,0,3,0,0,3,1,0,1,4,0,0,10,0,0,0,5,0,0,3,2,6,16,8,32,40,4,44,1.25,0.125,1.375,44
"4219170","421917006811",0,0,0,4,1,0,4,1,0,0,2,0,0,7,1,0,0,26,0,0,15,0,0,0,7,0,0,4,9,10,42,11,72,115,7,122,1.59722222222222,0.0972222222222222,1.69444444444444,122
"4219170","421917006915",18,0,45,134,13,0,133,18,0,59,134,13,0,145,7,0,41,87,10,0,134,27,0,37,117,22,0,121,343,369,279,324,1315,927,44,971,0.704942965779468,0.0334600760456274,0.738403041825095,971
"4219170","421917006989",4,0,5,42,3,0,45,9,0,4,39,1,0,33,1,1,0,31,2,0,32,10,0,3,38,1,0,47,99,86,67,99,351,308,37,345,0.877492877492878,0.105413105413105,0.982905982905983,345
"4219170","421917006995",2,0,4,91,1,0,29,14,0,0,90,4,0,30,2,0,2,46,2,0,16,10,2,1,122,2,0,21,127,138,68,158,491,584,35,619,1.18940936863544,0.0712830957230143,1.26069246435845,619
"4219170","421917007014",12,0,5,45,1,0,88,10,0,6,43,4,0,81,7,0,5,51,1,0,76,13,0,1,46,4,0,85,151,144,140,149,584,311,45,356,0.532534246575342,0.0770547945205479,0.60958904109589,356
"4219170","421917007345",3,0,0,104,0,0,7,4,0,1,103,1,0,10,1,0,0,72,0,0,0,2,0,0,112,1,1,3,114,119,73,119,425,456,12,468,1.07294117647059,0.0282352941176471,1.10117647058824,468
"4219170","421917007412",2,0,0,71,1,0,1,1,0,0,65,0,0,1,0,0,0,41,0,0,0,3,0,0,82,0,0,0,75,67,41,85,268,366,5,371,1.36567164179104,0.0186567164179104,1.38432835820896,371
"4219170","421917007505",1,0,0,12,1,0,17,0,0,0,17,0,0,13,2,0,1,6,0,0,13,1,0,0,7,0,0,17,31,30,22,25,108,101,5,106,0.935185185185185,0.0462962962962963,0.981481481481482,106
"4502310","450231000460",1,0,3,16,3,0,86,6,0,4,22,12,0,58,3,0,2,11,8,0,85,2,0,2,17,15,0,76,109,102,109,112,432,44,30,74,0.101851851851852,0.0694444444444444,0.171296296296296,74
"4502310","450231000461",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,3,0,3,NA,NA,NA,3
"4502310","450231000560",4,2,1,70,72,0,92,5,1,0,82,70,0,89,8,1,4,62,69,0,87,16,1,4,106,125,1,119,241,247,231,372,1091,756,82,838,0.692942254812099,0.075160403299725,0.768102658111824,838
"4502310","450231000561",9,1,1,10,10,0,231,2,0,0,13,14,1,280,3,0,1,7,10,0,241,7,0,2,13,11,0,316,262,310,262,349,1183,305,83,388,0.25781910397295,0.0701606086221471,0.327979712595097,388
"4502310","450231000562",4,1,1,87,59,0,46,4,0,0,91,50,0,35,2,0,0,53,23,1,24,10,1,0,125,62,0,54,198,180,103,252,733,570,32,602,0.77762619372442,0.043656207366985,0.821282401091405,602
"4502310","450231000563",23,1,4,53,48,1,277,8,0,5,52,36,0,247,4,0,6,32,25,0,237,6,3,8,67,38,0,259,407,348,304,381,1440,303,57,360,0.210416666666667,0.0395833333333333,0.25,360
"4502310","450231000564",6,0,2,111,53,0,156,10,0,1,141,52,0,169,3,1,2,112,41,0,121,8,1,3,170,80,1,151,328,373,280,414,1395,707,53,760,0.506810035842294,0.0379928315412186,0.544802867383513,760
"4502310","450231000565",9,0,2,48,61,0,183,11,0,2,46,46,0,143,4,1,1,53,35,0,170,20,0,1,72,67,0,197,303,248,264,357,1172,514,72,586,0.438566552901024,0.0614334470989761,0.5,586
"4502310","450231000566",22,1,21,89,44,2,263,6,0,14,78,42,2,247,15,0,25,61,35,0,229,17,2,18,88,58,1,276,442,389,365,460,1656,511,107,618,0.308574879227053,0.0646135265700483,0.373188405797101,618
"4502310","450231000567",18,0,8,125,50,0,342,12,0,4,101,48,3,307,15,1,3,109,40,0,309,23,2,7,132,56,1,390,543,475,477,611,2106,636,150,786,0.301994301994302,0.0712250712250712,0.373219373219373,786
"4502310","450231000568",9,1,14,141,34,0,271,7,1,8,109,32,0,243,13,1,9,93,23,1,247,15,0,18,152,34,0,242,470,400,387,461,1718,463,78,541,0.269499417927823,0.0454016298020955,0.314901047729919,541
"4502310","450231000569",27,0,18,117,41,1,372,16,0,21,95,42,0,295,12,1,18,112,36,1,347,18,0,20,139,64,1,426,576,469,527,668,2240,420,120,540,0.1875,0.0535714285714286,0.241071428571429,540
"4502310","450231000571",17,0,27,36,35,0,296,7,3,21,36,30,0,284,10,0,19,44,38,0,265,15,0,35,54,47,0,327,411,381,376,478,1646,238,55,293,0.144592952612394,0.0334143377885784,0.178007290400972,293
"4502310","450231000572",7,0,26,107,29,0,28,9,0,18,100,25,1,30,4,0,18,80,14,1,31,6,0,10,175,44,1,50,197,183,148,286,814,450,57,507,0.552825552825553,0.07002457002457,0.622850122850123,507
"4502310","450231000573",7,0,0,35,19,0,269,12,0,1,25,14,1,186,8,0,4,25,15,0,199,9,0,2,69,28,0,297,330,239,251,405,1225,490,69,559,0.4,0.0563265306122449,0.456326530612245,559
"4502310","450231000574",12,0,2,118,28,0,317,6,0,2,111,24,2,274,6,0,2,95,17,0,202,10,0,4,152,37,2,378,477,419,322,583,1801,618,127,745,0.343142698500833,0.0705163797890061,0.413659078289839,745
"4502310","450231000576",0,0,1,5,1,0,6,0,0,0,19,0,0,14,0,0,0,1,0,0,2,0,0,1,5,1,0,5,13,33,3,12,61,70,13,83,1.14754098360656,0.213114754098361,1.36065573770492,83
"4502310","450231000578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"4502310","450231000579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"4502310","450231000580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"4502310","450231000962",1,0,0,34,14,0,6,1,0,0,27,9,0,4,0,0,1,16,2,0,6,2,0,1,57,15,0,1,55,41,25,76,197,998,0,998,5.06598984771574,0,5.06598984771574,998
"4502310","450231001036",1,0,5,9,10,0,85,0,0,1,15,9,0,81,4,0,0,8,4,0,78,3,0,0,20,6,0,82,110,106,94,111,421,20,15,35,0.0475059382422803,0.0356294536817102,0.0831353919239905,35
"4502310","450231001164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0
"4502310","450231001335",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,-1,-1,-2,NA,NA,NA,-2
"4502310","450231001521",2,0,1,4,8,0,92,2,0,0,10,4,0,94,3,0,1,3,4,0,88,3,0,2,7,5,0,105,107,110,99,122,438,30,5,35,0.0684931506849315,0.0114155251141553,0.0799086757990868,35
"4702940","470014801015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,111,3,0,21,0,0,0,0,0,0,0,0,0,137,0,137,-1,-1,-2,-0.0072992700729927,-0.0072992700729927,-0.0145985401459854,-2
"4702940","470014801016",0,0,0,100,0,0,0,1,0,0,78,0,0,0,0,0,0,117,0,0,0,1,0,0,102,0,0,0,100,79,117,103,399,-1,-1,-2,-0.0025062656641604,-0.0025062656641604,-0.0050125313283208,-2
"4702940","470014801027",0,0,0,43,0,0,0,0,0,0,64,0,0,0,0,0,0,78,0,0,0,1,0,0,62,0,0,0,43,64,78,63,248,-1,-1,-2,-0.00403225806451613,-0.00403225806451613,-0.00806451612903226,-2
"4702940","470014801028",10,0,8,339,15,0,34,14,1,10,333,17,0,24,6,0,10,344,11,0,27,7,2,7,365,21,1,29,406,399,398,432,1635,-1,-1,-2,-0.000611620795107034,-0.000611620795107034,-0.00122324159021407,-2
"4702940","470014801040",5,0,2,244,6,0,9,4,0,2,247,12,0,0,2,0,1,235,12,1,2,4,0,2,229,20,0,5,266,265,253,260,1044,-1,-1,-2,-0.000957854406130268,-0.000957854406130268,-0.00191570881226054,-2
"4702940","470014801053",1,0,0,156,4,0,1,1,0,0,155,0,0,4,0,0,0,127,2,0,0,2,0,0,128,1,0,0,162,160,129,131,582,-1,-1,-2,-0.00171821305841924,-0.00171821305841924,-0.00343642611683849,-2
"4702940","470014801080",2,0,0,155,0,1,2,1,0,0,200,1,0,0,1,0,0,153,1,0,0,1,0,0,204,3,0,0,160,202,155,208,725,-1,-1,-2,-0.00137931034482759,-0.00137931034482759,-0.00275862068965517,-2
"4702940","470014801085",0,0,0,125,3,0,0,2,0,0,111,3,0,0,0,0,0,116,6,0,0,2,0,0,144,5,0,1,128,116,122,152,518,-1,-1,-2,-0.00193050193050193,-0.00193050193050193,-0.00386100386100386,-2
"4702940","470014801091",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-14,-14,-14,-14,-56,-1,-1,-2,NA,NA,NA,-2
"4702940","470014801093",5,0,5,119,145,0,39,6,0,5,90,112,0,26,1,0,7,106,86,0,25,6,0,9,125,188,0,46,313,239,225,374,1151,-1,-1,-2,-0.000868809730668983,-0.000868809730668983,-0.00173761946133797,-2
"4702940","470014801095",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-4,-4,-4,-4,-4,-4,-14,-14,-14,-28,-70,-1,-1,-2,NA,NA,NA,-2
"4702940","470014801113",0,0,1,113,0,0,0,1,0,1,115,1,0,1,0,0,0,115,0,0,0,2,0,0,114,0,0,1,114,119,115,117,465,-1,-1,-2,-0.0021505376344086,-0.0021505376344086,-0.0043010752688172,-2
"4702940","470014801115",1,0,0,202,0,0,0,0,0,0,176,1,0,0,0,0,0,161,0,0,0,0,0,0,208,3,0,0,203,177,161,211,752,-1,-1,-2,-0.00132978723404255,-0.00132978723404255,-0.00265957446808511,-2
"4702940","470014801122",1,0,0,121,2,0,0,1,0,0,148,0,0,1,0,0,0,142,2,0,0,1,0,0,131,1,0,0,124,150,144,133,551,-1,-1,-2,-0.00181488203266788,-0.00181488203266788,-0.00362976406533575,-2
"4702940","470014801125",0,0,0,82,0,0,1,0,0,0,66,0,0,0,1,0,0,47,1,0,0,2,0,0,85,0,0,1,83,66,49,88,286,-1,-1,-2,-0.0034965034965035,-0.0034965034965035,-0.00699300699300699,-2
"4702940","470014801127",0,0,1,92,4,0,0,2,0,1,96,9,0,0,0,0,1,100,4,0,0,0,0,1,105,4,0,1,97,108,105,111,421,-1,-1,-2,-0.00237529691211401,-0.00237529691211401,-0.00475059382422803,-2
"4702940","470014801130",4,0,2,246,54,0,19,5,0,4,226,21,0,27,5,1,0,262,29,0,8,8,1,6,280,55,0,14,325,283,305,364,1277,-1,-1,-2,-0.000783085356303837,-0.000783085356303837,-0.00156617071260767,-2
"4702940","470014801138",4,0,0,159,23,0,0,0,0,1,167,10,0,0,1,0,0,144,14,0,4,1,0,0,173,15,0,4,186,178,163,193,720,-1,-1,-2,-0.00138888888888889,-0.00138888888888889,-0.00277777777777778,-2
"4702940","470014801142",2,1,2,299,14,0,5,3,0,2,214,16,0,14,0,0,4,251,7,1,12,3,0,3,326,19,0,9,323,249,275,360,1207,-1,-1,-2,-0.000828500414250207,-0.000828500414250207,-0.00165700082850041,-2
"4702940","470014801147",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,327,23,0,7,0,0,0,0,0,0,0,0,1,361,0,362,-1,-1,-2,-0.00276243093922652,-0.00276243093922652,-0.00552486187845304,-2
"4702940","470014801153",4,0,0,158,26,0,2,0,0,0,162,19,0,0,1,0,1,168,20,0,1,5,0,0,177,44,0,1,190,181,191,227,789,-1,-1,-2,-0.00126742712294043,-0.00126742712294043,-0.00253485424588086,-2
"4702940","470014801154",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-4,-4,-4,-4,-4,-4,-14,-14,-14,-28,-70,-1,-1,-2,NA,NA,NA,-2
"4702940","470014801157",0,0,0,6,0,0,0,0,0,0,4,0,0,1,0,0,0,33,1,0,6,0,0,0,2,1,0,0,6,5,40,3,54,-1,-1,-2,-0.0185185185185185,-0.0185185185185185,-0.037037037037037,-2
"4702940","470014801166",2,0,0,133,0,0,0,1,0,0,142,1,0,0,0,0,0,133,0,0,0,1,0,1,163,0,0,1,135,144,133,166,578,-1,-1,-2,-0.00173010380622837,-0.00173010380622837,-0.00346020761245675,-2
"4702940","470014801176",0,0,0,98,0,0,1,2,0,0,101,1,0,0,1,0,0,127,0,0,0,1,0,0,92,0,1,0,99,104,128,94,425,-1,-1,-2,-0.00235294117647059,-0.00235294117647059,-0.00470588235294118,-2
"4702940","470014801178",19,0,63,269,53,0,200,18,0,53,254,29,0,184,15,1,40,257,34,0,188,20,1,57,329,59,0,186,604,538,535,652,2329,-1,-1,-2,-0.0004293688278231,-0.0004293688278231,-0.0008587376556462,-2
"4702940","470014801181",6,0,0,463,4,0,0,2,0,0,466,1,0,0,4,0,0,446,0,0,0,7,0,0,452,1,0,0,473,469,450,460,1852,-1,-1,-2,-0.000539956803455724,-0.000539956803455724,-0.00107991360691145,-2
"4702940","470014801186",0,0,3,276,36,0,2,2,0,5,267,33,0,1,3,0,3,213,20,0,1,4,0,5,260,53,0,2,317,308,240,324,1189,-1,-1,-2,-0.000841042893187553,-0.000841042893187553,-0.00168208578637511,-2
"4702940","470014801571",13,0,19,335,19,0,128,16,2,8,298,21,1,115,8,1,10,306,20,2,166,22,0,11,269,19,0,69,514,461,513,390,1878,-1,-1,-2,-0.00053248136315229,-0.00053248136315229,-0.00106496272630458,-2
"4702940","470014801582",19,1,29,318,31,0,100,18,2,40,290,21,0,145,10,1,32,235,26,0,141,19,1,33,368,29,0,92,498,516,445,542,2001,-1,-1,-2,-0.000499750124937531,-0.000499750124937531,-0.000999500249875062,-2
"4702940","470014801853",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-4,-4,-4,-4,-4,-4,-14,-14,-14,-28,-70,-1,-1,-2,NA,NA,NA,-2
"4702940","470014801854",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-14,-14,-14,-14,-56,-1,-1,-2,NA,NA,NA,-2
"4702940","470014801859",4,1,2,264,25,0,3,1,1,1,226,30,0,2,0,0,0,262,39,0,3,2,0,0,227,39,0,3,299,261,304,271,1135,-1,-1,-2,-0.000881057268722467,-0.000881057268722467,-0.00176211453744493,-2
"4702940","470014801938",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-14,-14,-14,-14,-56,-1,-1,-2,NA,NA,NA,-2
"4702940","470014801974",1,0,0,60,4,0,4,0,0,0,40,1,0,0,0,0,0,27,1,0,2,3,0,1,86,1,0,5,69,41,30,96,236,-1,-1,-2,-0.00423728813559322,-0.00423728813559322,-0.00847457627118644,-2
"4702940","470014802045",0,0,0,80,1,0,0,0,0,0,57,0,0,0,0,0,0,38,1,0,0,0,0,0,65,0,0,0,81,57,39,65,242,-1,-1,-2,-0.00413223140495868,-0.00413223140495868,-0.00826446280991736,-2
"4702940","470014802080",13,0,14,329,91,0,85,11,0,16,258,75,0,91,9,0,11,294,75,0,72,17,1,15,338,112,0,112,532,451,461,595,2039,-1,-1,-2,-0.000490436488474743,-0.000490436488474743,-0.000980872976949485,-2
