"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","WH09","HP10","HP11","HP12","HP09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"0622710","062271003193",1,0,32,15,564,624,11,2,0,26,11,436,494,17,4,1,24,18,431,502,22,2,1,20,17,545,610,21,1,2,2,4,1248,988,1004,1220,4460,1719,191,1910,1910
"0622710","062271003197",0,0,0,0,17,18,1,0,0,0,0,23,24,1,0,0,0,0,26,27,1,0,0,0,0,2,2,0,0,0,0,0,36,48,54,4,142,59,8,67,67
"0622710","062271003201",0,0,0,1,7,12,4,1,0,0,1,4,7,1,0,0,0,0,8,11,3,0,0,0,2,4,7,1,0,0,0,0,24,14,22,14,74,31,2,33,33
"0622710","062271003209",9,0,46,143,452,686,29,6,3,49,99,306,505,32,2,1,54,122,336,560,30,7,1,43,127,403,616,26,7,10,15,9,1372,1010,1120,1232,4734,1633,362,1995,1995
"0622710","062271003214",0,0,0,0,38,38,0,0,0,0,1,32,34,1,1,0,1,3,56,61,0,0,0,0,1,16,19,2,0,0,0,0,76,68,122,38,304,138,8,146,146
"0622710","062271003230",9,1,62,27,469,668,99,8,1,57,13,320,487,88,7,0,64,26,418,581,65,8,2,59,26,570,784,116,1,0,1,3,1336,974,1162,1568,5040,1573,339,1912,1912
"0622710","062271003235",0,0,0,0,32,32,0,0,0,0,0,34,34,0,0,0,0,0,38,38,0,0,0,0,0,8,8,0,0,0,0,0,64,68,76,16,224,96,10,106,106
"0622710","062271003257",0,0,0,0,26,27,1,0,0,0,0,31,33,2,0,0,0,0,33,33,0,0,0,0,0,11,12,0,0,0,0,1,54,66,66,24,210,86,9,95,95
"0622710","062271003276",0,0,0,3,12,19,4,0,0,0,7,10,19,0,0,0,0,0,12,14,1,0,0,1,2,16,19,0,0,2,1,0,38,38,28,38,142,54,7,61,61
"0622710","062271003279",0,0,1,3,18,23,1,1,0,1,4,27,35,2,0,0,1,0,16,19,2,1,0,0,1,5,8,1,0,0,0,0,46,70,38,16,170,58,14,72,72
"0622710","062271003292",0,0,0,0,16,16,0,0,0,0,0,9,9,0,0,0,0,0,12,14,2,0,0,0,1,12,13,0,0,0,0,0,32,18,28,26,104,44,3,47,47
"0622710","062271003296",0,0,0,0,20,20,0,1,0,0,0,5,6,0,0,0,0,0,20,20,0,0,0,0,0,12,12,0,0,0,0,0,40,12,40,24,116,58,3,61,61
"0622710","062271003301",2,0,17,27,309,417,61,1,1,41,17,308,399,30,2,1,17,20,301,386,44,3,2,35,26,258,364,39,1,1,1,1,834,798,772,728,3132,1123,214,1337,1337
"0622710","062271003313",0,0,0,0,40,40,0,0,0,0,1,24,25,0,0,0,0,2,16,18,0,0,0,0,2,19,21,0,0,0,0,0,80,50,36,42,208,81,10,91,91
"0622710","062271003314",0,0,0,1,24,26,1,0,0,1,1,38,41,1,0,0,4,1,61,69,3,0,0,0,0,2,3,1,0,0,0,0,52,82,138,6,278,122,6,128,128
"0622710","062271003315",0,0,1,2,346,351,1,0,1,1,1,335,344,6,0,1,1,1,451,455,1,1,0,1,2,319,325,1,1,0,0,1,702,688,910,650,2950,1285,139,1424,1424
"0622710","062271003322",0,0,0,0,60,61,1,0,0,0,0,48,49,1,0,0,0,1,33,34,0,0,0,0,0,20,20,0,0,0,0,0,122,98,68,40,328,144,8,152,152
"0622710","062271003325",4,3,4,10,494,521,6,1,3,4,3,503,522,8,2,2,4,2,495,513,8,4,0,3,5,428,450,9,0,0,0,1,1042,1044,1026,900,4012,1536,334,1870,1870
"0622710","062271003330",7,6,28,47,397,596,107,13,2,20,39,405,592,105,3,2,31,49,407,597,101,14,3,25,60,502,731,123,4,8,4,4,1192,1184,1194,1462,5032,1337,380,1717,1717
"0622710","062271003364",0,2,1,8,865,881,5,2,1,3,12,592,614,3,2,4,1,9,595,612,1,1,1,1,9,707,725,6,0,1,0,0,1762,1228,1224,1450,5664,2079,368,2447,2447
"0622710","062271003376",0,0,1,3,33,39,2,0,0,0,1,22,25,2,0,0,1,1,25,30,3,0,0,0,1,18,21,2,0,0,0,0,78,50,60,42,230,100,9,109,109
"0622710","062271003378",0,0,1,2,76,79,0,1,0,1,0,65,68,1,0,0,1,2,42,47,1,1,0,1,2,113,124,7,0,0,1,0,158,136,94,248,636,1187,113,1300,1300
"0622710","062271003385",2,1,6,6,483,515,17,1,0,2,9,464,488,11,0,1,6,5,329,348,7,1,1,2,4,405,426,13,0,1,0,0,1030,976,696,852,3554,1342,257,1599,1599
"0622710","062271003387",9,2,60,78,282,668,237,11,2,55,79,217,650,283,7,4,50,62,189,508,196,8,3,56,51,209,575,248,0,3,0,0,1336,1300,1016,1150,4802,1304,372,1676,1676
"0622710","062271003395",1,1,3,19,49,77,4,0,9,2,8,51,73,3,0,0,5,10,61,81,5,2,1,3,10,72,91,3,0,0,0,0,154,146,162,182,644,761,194,955,955
"0622710","062271003397",0,0,0,4,18,22,0,0,0,0,1,13,14,0,0,0,0,4,30,34,0,0,0,0,4,13,17,0,0,0,0,0,44,28,68,34,174,84,0,84,84
"0622710","062271003398",1,0,1,1,12,19,4,0,0,0,0,7,11,4,1,0,2,3,16,26,4,0,0,0,4,1,7,2,0,0,0,0,38,22,52,14,126,57,3,60,60
"0622710","062271003413",8,1,30,117,240,440,40,6,1,50,111,213,423,42,4,0,35,72,215,382,56,11,2,23,113,212,413,49,4,0,0,3,880,846,764,826,3316,949,288,1237,1237
"0622710","062271003416",1,0,3,0,14,41,23,0,0,3,0,15,47,29,0,0,5,1,18,45,21,0,0,5,1,26,53,21,0,0,0,0,82,94,90,106,372,349,109,458,458
"0622710","062271003424",6,1,150,21,448,714,86,4,1,137,32,301,547,72,9,1,105,21,312,490,40,6,3,136,40,606,866,73,2,0,2,2,1428,1094,980,1732,5234,1581,333,1914,1914
"0622710","062271003426",0,0,0,0,197,198,1,0,0,1,2,161,164,0,1,0,2,1,130,135,1,0,0,2,0,199,201,0,0,0,0,0,396,328,270,402,1396,2400,427,2827,2827
"0622710","062271003429",10,2,35,62,363,546,73,7,2,29,59,281,437,59,6,3,35,50,254,421,71,15,3,43,72,367,563,62,1,0,2,1,1092,874,842,1126,3934,1200,272,1472,1472
"0622710","062271003430",5,1,25,12,206,370,121,2,3,21,11,193,330,100,2,5,27,15,180,339,109,5,2,19,13,187,318,92,0,0,1,0,740,660,678,636,2714,820,223,1043,1043
"0622710","062271003435",0,0,0,10,24,35,1,2,0,0,17,22,43,0,2,0,0,10,19,31,0,1,0,0,1,1,3,0,0,2,0,0,70,86,62,6,224,81,7,88,88
"0622710","062271003444",0,2,2,92,126,224,2,5,0,2,105,123,241,6,2,0,1,116,126,249,3,2,3,1,95,139,244,4,0,0,1,0,448,482,498,488,1916,731,49,780,780
"0622710","062271003452",1,0,1,7,17,26,0,1,0,0,13,20,35,1,0,0,0,0,1,1,0,0,0,0,5,2,7,0,0,0,0,0,52,70,2,14,138,46,6,52,52
"0622710","062271003455",5,0,2,173,55,244,9,4,3,5,181,47,252,11,3,2,5,180,50,252,12,10,1,2,206,60,289,10,0,1,0,0,488,504,504,578,2074,586,159,745,745
"0622710","062271003466",2,1,10,4,338,363,8,2,1,11,7,323,355,10,1,0,14,5,302,323,1,1,2,17,9,443,476,3,0,1,0,1,726,710,646,952,3034,1228,193,1421,1421
"0622710","062271003477",0,0,0,11,5,18,2,0,0,0,18,4,22,0,0,0,0,12,4,17,1,0,0,0,4,4,9,0,0,0,0,1,36,44,34,18,132,57,1,58,58
"0622710","062271004593",0,2,79,108,147,755,418,0,3,66,85,169,727,400,11,3,56,98,174,721,372,1,4,72,124,146,779,429,1,4,7,3,1510,1454,1442,1558,5964,682,197,879,879
"0622710","062271007115",0,0,1,12,48,62,1,1,0,0,9,22,32,0,1,0,1,5,24,32,1,0,0,2,14,71,91,4,0,0,0,0,124,64,64,182,434,187,19,206,206
"0622710","062271007118",3,0,7,53,270,392,59,4,0,8,35,282,385,55,2,0,12,46,290,401,50,3,1,3,20,170,227,29,0,1,1,1,784,770,802,454,2810,1103,135,1238,1238
"0622710","062271007750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,59,119,187,4,0,0,0,0,0,0,0,0,0,1,0,0,0,374,0,374,123,17,140,140
"0622710","062271007751",6,0,23,4,244,307,30,2,0,13,8,204,232,5,3,1,8,8,160,186,6,6,0,14,6,238,269,5,0,0,0,0,614,464,372,538,1988,726,60,786,786
"0622710","062271007753",0,0,2,3,31,44,8,3,0,2,2,24,36,5,2,1,6,9,50,84,15,0,0,2,5,43,57,7,0,0,1,0,88,72,168,114,442,319,42,361,361
"0622710","062271007756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,24,24
"0622710","062271007757",2,0,77,26,181,293,6,2,0,79,13,149,250,4,1,0,77,6,104,199,9,1,1,90,25,162,292,11,1,3,2,2,586,500,398,584,2068,667,110,777,777
"0622710","062271007758",0,0,2,0,9,12,1,0,0,2,1,11,15,1,0,1,1,2,35,47,8,0,0,2,1,11,14,0,0,0,0,0,24,30,94,28,176,97,22,119,119
"0622710","062271007759",0,0,3,1,12,18,2,0,0,0,2,10,12,0,0,0,0,3,26,29,0,0,0,2,2,11,15,0,0,0,0,0,36,24,58,30,148,187,22,209,209
"0622710","062271007760",0,0,1,3,4,8,0,0,0,0,5,3,8,0,0,0,1,7,12,26,6,0,0,1,0,3,4,0,0,0,0,0,16,16,52,8,92,23,8,31,31
"0622710","062271007762",0,0,0,0,7,7,0,0,0,0,0,19,19,0,2,1,21,2,214,244,4,0,0,0,1,7,8,0,0,0,0,0,14,38,488,16,556,215,39,254,254
"0622710","062271007763",0,0,0,0,12,13,1,0,0,0,1,25,26,0,0,0,0,0,17,19,2,0,0,0,1,10,11,0,0,0,0,0,26,52,38,22,138,66,0,66,66
"0622710","062271007765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"0622710","062271007766",2,1,0,3,8,16,2,0,1,0,4,9,15,1,2,2,18,15,64,119,18,1,0,1,0,3,8,3,0,0,0,0,32,30,238,16,316,93,26,119,119
"0622710","062271007768",0,0,2,3,14,21,2,0,0,3,0,22,25,0,0,0,3,1,12,16,0,1,0,0,0,3,4,0,0,0,0,0,42,50,32,8,132,43,7,50,50
"0622710","062271008027",2,1,4,4,101,112,0,0,0,2,3,102,109,2,1,0,0,4,80,86,1,0,1,2,1,138,144,2,0,0,0,0,224,218,172,288,902,505,159,664,664
"0622710","062271008886",0,0,0,0,0,0,0,0,0,0,2,1,5,2,0,0,18,5,83,140,34,0,0,0,0,0,0,0,0,0,0,0,0,10,280,0,290,85,24,109,109
"0622710","062271008887",4,2,41,47,74,232,63,3,2,51,35,71,225,62,2,1,66,18,60,213,65,5,3,50,55,69,252,69,1,1,1,1,464,450,426,504,1844,780,227,1007,1007
"0622710","062271009150",1,1,1,167,235,407,2,0,1,1,150,207,364,5,1,0,2,132,197,333,0,2,1,4,221,234,466,3,0,0,1,1,814,728,666,932,3140,1115,174,1289,1289
"0622710","062271009151",1,1,48,15,93,259,101,1,0,54,11,92,252,93,0,4,38,8,92,250,105,3,1,52,8,84,259,108,0,1,3,3,518,504,500,518,2040,825,368,1193,1193
"0622710","062271010240",0,1,57,8,383,472,22,2,1,54,8,324,414,25,1,0,62,4,301,392,23,5,0,70,11,466,569,17,1,0,1,0,944,828,784,1138,3694,1223,271,1494,1494
"0622710","062271010517",0,0,1,0,71,72,0,0,0,1,0,36,38,1,1,0,0,0,55,56,0,1,0,4,0,83,88,0,0,0,0,0,144,76,112,176,508,409,26,435,435
"0622710","062271010519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,29,29
"0622710","062271010524",0,0,7,0,58,72,7,1,0,4,0,57,67,5,0,0,12,1,47,68,8,0,0,3,0,77,83,3,0,0,0,0,144,134,136,166,580,400,80,480,480
"0622710","062271010829",49,0,1,1,38,100,11,7,0,8,0,37,93,41,2,3,8,0,33,83,37,3,0,10,2,33,122,73,0,0,0,1,200,186,166,244,796,128,53,181,181
"0622710","062271010836",15,0,0,32,114,162,1,15,0,0,43,83,141,0,12,0,0,25,89,126,0,5,1,0,32,124,162,0,0,0,0,0,324,282,252,324,1182,491,51,542,542
"0622710","062271010840",1,0,0,17,92,110,0,1,0,0,19,63,83,0,2,0,0,15,69,86,0,1,1,0,19,116,137,0,0,0,0,0,220,166,172,274,832,754,18,772,772
"0622710","062271010842",0,0,1,0,6,8,1,0,0,1,1,29,32,1,0,1,4,0,87,95,3,0,0,0,1,0,1,0,0,0,0,0,16,64,190,2,272,110,14,124,124
"0622710","062271010843",0,2,1,35,52,92,2,1,0,0,35,50,86,0,0,0,1,27,67,96,1,0,0,0,42,50,93,0,0,0,0,1,184,172,192,186,734,240,61,301,301
"0622710","062271010844",2,0,28,16,73,130,8,6,0,21,6,55,94,2,2,0,26,15,60,113,7,0,0,38,10,56,111,4,3,4,3,3,260,188,226,222,896,201,99,300,300
"0622710","062271010845",0,0,6,2,40,63,14,1,0,4,2,26,44,11,0,0,7,1,15,38,15,2,0,10,4,26,56,14,1,0,0,0,126,88,76,112,402,400,114,514,514
"0622710","062271010847",4,0,0,1,105,110,0,1,0,1,0,102,104,0,0,0,1,0,67,68,0,1,6,0,0,67,75,1,0,0,0,0,220,208,136,150,714,307,30,337,337
"0622710","062271010848",15,0,0,6,133,156,2,2,0,0,5,154,164,3,0,0,0,3,110,114,1,8,0,0,0,158,168,2,0,0,0,0,312,328,228,336,1204,420,95,515,515
"0622710","062271010849",0,0,0,2,155,157,0,0,0,0,0,150,150,0,0,0,0,3,138,141,0,1,0,0,1,162,164,0,0,0,0,0,314,300,282,328,1224,545,50,595,595
"0622710","062271010851",0,1,0,4,136,141,0,0,0,0,2,123,125,0,0,0,1,2,117,120,0,0,0,0,0,152,152,0,0,0,0,0,282,250,240,304,1076,848,92,940,940
"0622710","062271010861",0,0,4,7,215,232,6,0,0,1,5,158,172,8,0,0,3,4,167,176,2,0,0,7,8,230,248,3,0,0,0,0,464,344,352,496,1656,639,81,720,720
"0622710","062271010862",3,2,31,11,195,292,49,2,0,24,12,162,242,42,3,0,16,5,158,231,49,5,1,26,6,218,293,35,1,0,0,2,584,484,462,586,2116,549,221,770,770
"0622710","062271010863",0,0,0,1,110,111,0,0,0,2,0,79,82,1,0,0,0,1,107,108,0,0,0,0,1,123,125,1,0,0,0,0,222,164,216,250,852,624,141,765,765
"0622710","062271010864",6,2,6,12,192,242,24,5,1,10,7,182,222,15,8,0,13,14,172,233,24,10,0,17,15,205,282,35,0,2,2,0,484,444,466,564,1958,474,125,599,599
"0622710","062271010865",20,1,6,20,71,184,66,14,0,6,11,66,199,102,21,0,9,20,78,211,82,22,0,4,22,86,200,66,0,0,1,0,368,398,422,400,1588,270,106,376,376
"0622710","062271010867",1,0,0,4,152,157,0,0,0,0,2,147,149,0,0,0,0,6,130,136,0,0,0,1,6,159,167,1,0,0,0,0,314,298,272,334,1218,526,58,584,584
"0622710","062271010870",13,0,29,10,30,115,32,3,0,25,2,40,79,9,1,0,12,9,14,47,11,8,0,30,8,37,113,29,1,0,0,1,230,158,94,226,708,372,176,548,548
"0622710","062271010871",0,0,1,0,152,153,0,0,0,0,0,156,156,0,0,0,1,1,136,138,0,0,0,0,0,154,154,0,0,0,0,0,306,312,276,308,1202,485,70,555,555
"0622710","062271010888",0,2,1,9,466,481,3,0,0,1,6,522,533,4,0,2,0,5,433,443,3,1,0,1,16,642,664,3,0,0,0,1,962,1066,886,1328,4242,1657,258,1915,1915
"0622710","062271010889",0,1,1,0,348,352,2,0,0,1,0,282,284,1,0,0,0,0,276,277,1,0,0,1,1,435,441,3,0,0,0,1,704,568,554,882,2708,1031,176,1207,1207
"0622710","062271010890",5,1,2,1,57,67,1,1,0,2,1,66,72,2,0,0,2,0,48,51,1,2,0,0,1,67,71,1,0,0,0,0,134,144,102,142,522,400,92,492,492
"0622710","062271011307",0,0,0,12,27,40,0,0,0,0,7,12,20,0,0,0,0,5,19,26,1,0,0,1,10,29,41,1,1,1,1,0,80,40,52,82,254,112,12,124,124
"0622710","062271011312",0,0,0,28,7,35,0,0,0,0,28,3,31,0,0,0,1,39,4,45,1,1,0,0,35,15,51,0,0,0,0,0,70,62,90,102,324,153,1,154,154
"0622710","062271011313",2,0,0,1,157,160,0,0,0,0,0,157,157,0,0,0,0,0,138,138,0,0,0,0,0,163,165,2,0,0,0,0,320,314,276,330,1240,535,51,586,586
"0622710","062271011314",0,0,4,0,29,53,20,0,0,4,2,27,39,6,0,0,3,1,20,29,5,0,0,2,3,34,55,16,0,0,0,0,106,78,58,110,352,121,96,217,217
"0622710","062271011315",0,1,0,7,15,27,4,0,0,0,7,19,32,5,0,0,1,2,10,14,1,0,0,0,1,5,6,0,0,1,0,0,54,64,28,12,158,78,0,78,78
"0622710","062271011337",0,0,7,0,118,125,0,0,0,5,3,106,115,1,0,0,1,1,115,117,0,0,0,0,2,117,120,1,0,0,0,0,250,230,234,240,954,393,38,431,431
"0622710","062271011339",3,0,1,2,75,81,0,1,0,0,0,42,49,6,1,0,0,0,21,22,0,9,1,0,1,100,115,4,0,0,0,0,162,98,44,230,534,468,47,515,515
"0622710","062271011358",1,2,0,136,7,146,0,1,1,0,165,3,170,0,0,0,2,151,10,164,0,2,1,0,174,11,189,0,0,0,1,1,292,340,328,378,1338,460,57,517,517
"0622710","062271011365",1,0,0,10,132,143,0,0,0,0,3,108,111,0,0,0,1,6,83,90,0,0,0,0,12,146,158,0,0,0,0,0,286,222,180,316,1004,445,42,487,487
"0622710","062271011626",2,0,6,33,473,518,4,3,1,0,18,330,355,3,1,0,0,22,282,309,4,8,1,0,49,676,741,6,0,0,0,1,1036,710,618,1482,3846,1617,89,1706,1706
"0622710","062271011627",0,0,0,0,42,43,1,0,0,0,1,32,35,2,0,0,0,1,58,59,0,0,0,0,0,24,25,1,0,0,0,0,86,70,118,50,324,153,6,159,159
"0622710","062271011628",0,0,0,0,58,58,0,0,0,1,0,44,45,0,1,0,1,0,44,46,0,4,0,0,3,73,80,0,0,0,0,0,116,90,92,160,458,339,3,342,342
"0622710","062271011629",0,0,0,3,37,40,0,0,0,0,4,45,49,0,0,0,0,2,30,32,0,0,0,0,0,14,14,0,0,0,0,0,80,98,64,28,270,107,2,109,109
"0622710","062271011631",5,0,0,2,19,26,0,0,0,0,2,15,18,1,0,0,1,1,32,35,1,1,0,0,4,17,23,1,0,0,0,0,52,36,70,46,204,95,4,99,99
"0622710","062271011632",0,0,0,6,144,150,0,0,1,0,9,143,153,0,0,0,0,5,138,145,2,0,0,0,4,148,152,0,0,0,0,0,300,306,290,304,1200,529,54,583,583
"0622710","062271011633",0,0,1,0,112,113,0,0,0,1,1,114,117,1,0,0,0,1,104,105,0,0,0,1,0,102,104,1,0,0,0,0,226,234,210,208,878,370,45,415,415
"0622710","062271011635",2,0,0,0,159,161,0,0,0,0,0,147,147,0,0,1,0,0,151,152,0,1,0,0,1,165,167,0,0,0,0,0,322,294,304,334,1254,572,38,610,610
"0622710","062271011636",5,0,0,0,156,161,0,1,0,0,2,146,149,0,1,0,0,10,132,143,0,4,0,0,2,159,165,0,0,0,0,0,322,298,286,330,1236,554,40,594,594
"0622710","062271011640",8,0,0,10,128,146,0,0,0,0,16,128,144,0,2,1,2,8,100,113,0,4,0,0,14,162,180,0,0,0,0,0,292,288,226,360,1166,477,60,537,537
"0622710","062271011641",0,0,0,12,124,136,0,0,0,0,8,130,138,0,0,1,0,8,118,127,0,0,0,1,9,142,152,0,0,0,0,0,272,276,254,304,1106,840,118,958,958
"0622710","062271011642",0,0,3,1,139,145,2,0,0,1,1,123,126,1,0,3,4,2,140,150,1,0,1,4,4,149,163,5,0,0,0,0,290,252,300,326,1168,410,79,489,489
"0622710","062271011650",0,0,2,3,115,121,1,0,0,0,1,79,86,6,0,0,4,0,80,85,0,0,0,1,2,155,161,3,0,0,1,0,242,172,170,322,906,391,22,413,413
"0622710","062271011651",2,0,5,9,151,175,8,2,0,3,6,104,122,7,0,1,1,13,129,151,7,1,1,4,6,120,138,6,0,0,0,0,350,244,302,276,1172,448,52,500,500
"0622710","062271011652",0,0,6,4,318,337,9,2,0,4,2,379,402,15,0,0,7,6,299,319,5,0,1,8,0,360,376,7,0,0,2,0,674,804,638,752,2868,1002,174,1176,1176
"0622710","062271011653",0,0,16,5,334,363,4,1,1,16,4,313,346,7,0,0,11,10,219,242,2,0,0,20,5,282,311,4,4,4,0,0,726,692,484,622,2524,1108,101,1209,1209
"0622710","062271011665",2,0,3,15,124,145,1,0,0,3,18,111,132,0,0,0,2,13,114,130,1,3,1,1,13,127,145,0,0,0,0,0,290,264,260,290,1104,420,87,507,507
"0622710","062271011842",1,0,0,2,40,46,3,1,0,2,1,29,36,3,1,0,7,1,16,33,8,0,0,2,1,53,58,2,0,0,0,0,92,72,66,116,346,389,37,426,426
"0622710","062271011888",0,1,3,1,84,89,0,1,0,0,0,83,85,1,0,0,1,2,71,74,0,0,0,1,1,90,92,0,0,0,0,0,178,170,148,184,680,296,21,317,317
"0622710","062271011889",0,0,0,1,60,61,0,0,0,0,0,50,50,0,0,0,0,0,83,83,0,0,0,0,0,49,49,0,0,0,0,0,122,100,166,98,486,192,34,226,226
"0622710","062271012010",0,0,1,16,29,46,0,0,0,0,14,29,43,0,0,0,1,10,26,38,1,1,0,1,14,37,53,0,0,0,0,0,92,86,76,106,360,325,55,380,380
"0622710","062271012114",4,0,0,23,345,376,4,1,1,6,24,291,327,4,1,1,4,15,237,259,1,4,0,3,28,509,552,8,0,0,0,0,752,654,518,1104,3028,1228,63,1291,1291
"0622710","062271012234",1,1,11,2,117,134,2,1,1,7,7,109,127,2,0,0,9,8,92,117,7,0,0,11,5,180,208,12,0,0,1,0,268,254,234,416,1172,485,50,535,535
"0622710","062271012248",7,2,0,119,296,426,2,3,2,0,83,253,343,2,9,1,0,98,320,428,0,1,1,0,122,265,389,0,0,0,0,0,852,686,856,778,3172,1443,76,1519,1519
"0622710","062271012253",3,0,0,29,21,54,0,1,0,2,24,12,40,1,0,0,0,30,4,36,1,0,0,1,29,40,71,1,1,0,1,0,108,80,72,142,402,103,0,103,103
"0622710","062271012259",0,0,0,0,80,80,0,0,0,0,1,89,90,0,0,1,0,0,53,54,0,0,0,0,0,103,103,0,0,0,0,0,160,180,108,206,654,288,24,312,312
"0622710","062271012270",0,0,23,6,93,123,1,1,0,15,0,80,98,2,0,0,18,2,75,97,2,1,1,7,5,122,137,1,0,0,0,0,246,196,194,274,910,353,37,390,390
"0622710","062271012295",1,2,20,6,296,329,4,4,3,27,8,257,303,3,0,0,23,5,246,277,3,0,1,20,11,256,291,3,0,1,0,0,658,606,554,582,2400,1053,108,1161,1161
"0622710","062271012312",0,0,0,2,70,75,3,0,1,0,4,72,78,1,1,0,2,0,76,79,0,1,0,1,1,51,56,2,0,0,0,0,150,156,158,112,576,375,5,380,380
"0622710","062271012314",1,0,1,1,111,115,1,1,0,3,0,92,97,1,1,0,1,0,68,70,0,0,1,2,2,145,151,1,0,0,0,0,230,194,140,302,866,377,18,395,395
"0622710","062271012342",0,1,6,0,123,135,5,0,2,11,1,107,127,6,0,0,8,2,123,137,4,0,0,9,0,113,124,2,0,0,0,0,270,254,274,248,1046,410,55,465,465
"0622710","062271012360",0,0,1,5,32,42,4,0,0,0,3,20,23,0,0,0,0,5,17,27,4,0,0,0,6,21,29,2,0,0,1,0,84,46,54,58,242,131,7,138,138
"0622710","062271012370",0,1,8,1,114,127,3,1,1,8,3,72,87,2,0,0,12,1,62,77,1,0,0,14,2,145,161,0,0,0,1,0,254,174,154,322,904,362,32,394,394
"0622710","062271012378",1,0,1,17,101,125,3,1,0,0,9,90,100,0,0,0,0,10,83,94,1,1,0,0,23,118,143,1,2,0,0,0,250,200,188,286,924,370,41,411,411
"0622710","062271012438",1,1,0,2,299,305,2,1,2,0,2,228,234,1,0,1,0,1,142,145,1,0,1,3,1,305,312,2,0,0,0,0,610,468,290,624,1992,806,69,875,875
"0622710","062271012439",4,2,31,34,275,384,38,6,0,31,25,255,365,47,5,2,37,25,276,385,39,4,2,22,26,223,325,48,0,1,1,0,768,730,770,650,2918,911,214,1125,1125
"0622710","062271012456",0,0,0,46,40,86,0,0,0,0,27,28,55,0,0,0,0,9,22,31,0,0,0,0,42,33,77,0,0,0,0,2,172,110,62,154,498,473,13,486,486
"0622710","062271012482",0,0,0,7,22,29,0,0,0,0,3,10,14,1,0,0,0,2,11,13,0,0,0,0,10,21,31,0,0,0,0,0,58,28,26,62,174,84,0,84,84
"0622710","062271012493",2,0,8,0,93,108,5,1,0,15,3,58,79,2,0,0,9,3,70,83,1,0,2,7,1,74,85,1,0,0,0,0,216,158,166,170,710,1004,58,1062,1062
"0622710","062271012520",0,1,1,2,122,127,1,0,0,0,0,99,103,4,0,0,1,0,88,91,2,1,1,1,1,129,135,2,0,0,0,0,254,206,182,270,912,341,45,386,386
"0622710","062271012524",0,0,28,2,71,103,2,0,1,24,1,63,92,3,0,1,24,1,71,97,0,0,1,13,2,119,135,0,0,0,0,0,206,184,194,270,854,771,74,845,845
"0622710","062271012525",0,0,12,6,49,90,22,0,0,5,5,43,73,20,1,1,10,6,49,88,21,0,0,11,8,52,97,26,1,0,0,0,180,146,176,194,696,149,60,209,209
"0622710","062271012559",0,0,18,0,58,77,1,0,1,23,2,78,108,3,1,0,23,3,53,80,0,2,0,18,2,107,132,3,0,1,0,0,154,216,160,264,794,496,46,542,542
"0622710","062271012567",0,1,0,10,122,133,0,0,0,1,8,114,123,0,0,0,0,10,101,111,0,0,0,0,10,126,136,0,0,0,0,0,266,246,222,272,1006,457,33,490,490
"0622710","062271012572",0,0,5,1,87,94,1,0,0,3,1,88,93,1,0,1,7,1,75,85,1,0,3,2,2,73,81,0,0,0,0,1,188,186,170,162,706,252,41,293,293
"0622710","062271012634",1,0,0,2,116,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,113,0,0,0,0,0,238,0,0,226,464,354,55,409,409
"0622710","062271012657",0,1,0,0,106,108,1,0,1,1,1,70,73,0,0,0,0,1,91,93,1,0,0,0,0,131,132,1,0,0,0,0,216,146,186,264,812,344,19,363,363
"0622710","062271012699",5,0,13,1,92,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,84,94,0,0,0,0,0,224,0,0,188,412,172,20,192,192
"0622710","062271012711",0,1,0,0,104,106,1,0,0,0,0,105,108,3,0,0,0,0,78,78,0,0,0,0,1,110,111,0,0,0,0,0,212,216,156,222,806,340,33,373,373
"0622710","062271012720",0,0,0,0,100,101,0,0,0,0,0,69,70,1,0,0,0,0,71,71,0,0,0,0,0,110,112,2,1,0,0,0,202,140,142,224,708,295,29,324,324
"0622710","062271012733",0,0,2,0,45,50,3,0,1,1,0,41,44,1,0,1,5,1,57,64,0,0,0,2,4,52,58,0,0,0,0,0,100,88,128,116,432,172,25,197,197
"0622710","062271012766",0,0,1,0,65,66,0,0,0,0,1,43,44,0,0,0,3,0,49,52,0,0,0,2,1,120,124,1,0,0,0,0,132,88,104,248,572,246,21,267,267
