"NCESSCH","LEAID","TYPE08","STATUS08","ULOCAL08","FTE08","LEVEL08","FRELCH08","REDLCH08","TOTFRL08","MEMBER08","G0908","G1008","G1108","G1208","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"062271003146","0622710","4","1","11",3,"3",48,2,50,80,15,24,30,11,0,0,12,1,2,0,0,0,0,21,1,2,0,0,0,0,19,5,3,1,2,0,0,10,0,1,0,0,0,62,7,8
"062271003151","0622710","1","1","11",161.4,"3",2143,172,2315,3170,1183,832,637,517,2,97,938,128,7,4,7,1,97,632,92,5,0,5,1,95,450,77,6,0,8,1,70,393,37,6,2,8,359,2413,334,24
"062271003163","0622710","1","1","11",161.7,"3",2470,155,2625,3498,1219,857,746,676,0,0,999,214,1,0,5,0,0,683,170,2,0,2,0,4,601,137,0,0,4,0,2,565,105,0,0,4,6,2848,626,3
"062271003171","0622710","1","1","11",168.4,"3",2299,347,2646,3823,1079,1073,861,810,3,173,774,21,87,2,19,2,170,745,21,104,4,27,2,133,575,12,110,0,29,3,122,510,11,102,1,61,598,2604,65,403
"062271003181","0622710","4","1","11",11.7,"3",99,3,102,127,24,46,43,14,0,0,21,2,0,0,1,0,1,38,7,0,0,0,0,0,40,3,0,0,0,0,0,13,1,0,0,0,1,112,13,0
"062271003189","0622710","4","1","11",3.4,"3",21,6,27,30,4,11,8,7,0,0,4,0,0,0,0,0,0,10,0,0,0,1,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,29,0,0
"062271003190","0622710","4","1","11",3,"3",42,3,45,75,22,26,19,8,0,0,15,7,0,0,0,0,0,10,15,0,0,1,0,1,12,6,0,0,0,0,0,2,6,0,0,0,1,39,34,0
"062271003193","0622710","1","1","11",136.1,"3",1815,182,1997,2905,1137,749,469,550,0,56,972,43,47,2,17,4,59,610,31,31,3,11,1,41,366,19,35,2,5,0,46,443,20,28,1,12,202,2391,113,141
"062271003197","0622710","4","1","21",4,"3",54,5,59,68,15,28,22,3,0,0,15,0,0,0,0,0,0,28,0,0,0,0,0,0,21,1,0,0,0,0,0,3,0,0,0,0,0,67,1,0
"062271003201","0622710","4","1","11",3,"3",36,4,40,53,5,17,21,10,0,0,4,0,1,0,0,0,1,11,1,3,0,1,0,0,17,2,2,0,0,0,0,8,1,1,0,0,1,40,4,7
"062271003209","0622710","1","1","11",138,"3",1504,210,1714,3324,1391,838,669,426,3,80,963,218,92,25,10,2,86,510,130,79,15,16,4,71,389,123,53,11,18,2,72,222,77,42,9,2,309,2084,548,266
"062271003214","0622710","4","1","11",3.8,"3",50,1,51,69,25,26,14,4,0,0,25,0,0,0,0,0,1,24,0,0,0,1,0,1,11,1,0,0,1,0,0,2,1,0,0,1,2,62,2,0
"062271003230","0622710","1","1","11",122.4,"3",1849,320,2169,3046,1197,470,608,771,4,82,913,56,127,0,15,0,44,293,24,102,0,7,2,42,402,34,115,0,13,2,56,526,28,142,1,16,224,2134,142,486
"062271003235","0622710","4","1","21",6.2,"3",95,9,104,128,18,49,44,17,0,0,17,0,0,1,0,0,0,49,0,0,0,0,0,0,43,0,0,0,1,0,0,17,0,0,0,0,0,126,0,0
"062271003257","0622710","4","1","11",3.4,"3",57,8,65,79,13,29,28,9,0,0,13,0,0,0,0,0,0,27,0,2,0,0,1,1,20,0,6,0,0,0,0,8,0,0,0,1,1,68,0,8
"062271003276","0622710","4","1","11",3.2,"3",42,2,44,65,17,32,13,3,0,0,11,4,1,0,1,0,1,17,8,6,0,0,0,0,7,3,3,0,0,0,0,2,0,1,0,0,1,37,15,11
"062271003279","0622710","4","1","11",6,"3",37,5,42,51,11,14,20,6,0,0,8,3,0,0,0,0,1,9,2,2,0,0,0,0,11,3,6,0,0,0,0,5,1,0,0,0,1,33,9,8
"062271003292","0622710","4","1","11",3.4,"3",37,3,40,43,9,14,16,4,0,0,9,0,0,0,0,0,1,12,1,0,0,0,0,0,16,0,0,0,0,0,1,3,0,0,0,0,2,40,1,0
"062271003296","0622710","4","1","21",9.4,"3",102,2,104,107,35,26,26,15,0,0,35,0,0,0,0,1,0,25,0,0,0,0,0,0,26,0,0,0,0,0,0,15,0,0,0,0,0,101,0,0
"062271003301","0622710","1","1","11",103.9,"3",1254,175,1429,2283,717,497,550,519,6,56,528,45,75,0,7,2,38,366,26,52,0,13,2,44,393,24,80,0,7,1,42,357,39,60,1,19,180,1644,134,267
"062271003313","0622710","4","1","11",2,"3",43,2,45,56,6,22,24,4,0,0,2,3,0,0,1,0,0,14,8,0,0,0,0,0,19,5,0,0,0,0,0,3,1,0,0,0,0,38,17,0
"062271003314","0622710","4","1","11",5.2,"3",63,1,64,112,9,37,33,33,0,0,7,0,2,0,0,0,0,30,3,3,0,1,0,0,29,2,1,1,0,0,0,30,1,1,0,1,0,96,6,7
"062271003315","0622710","1","1","11",232,"3",3584,269,3853,4630,1888,1227,804,711,2,9,1866,4,2,1,4,0,7,1208,4,3,0,5,2,2,792,3,2,0,3,1,0,702,0,2,0,6,18,4568,11,9
"062271003322","0622710","4","1","21",3.6,"3",58,2,60,92,4,16,40,32,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,40,0,0,0,0,0,0,32,0,0,0,0,0,92,0,0
"062271003325","0622710","1","1","11",137.8,"3",2477,277,2754,3281,1033,965,713,570,4,3,1003,9,6,0,8,1,2,937,10,9,0,6,2,3,692,10,4,0,2,1,3,553,7,2,1,3,11,3185,36,21
"062271003330","0622710","1","1","11",140,"3",1345,227,1572,3415,1296,861,736,522,8,34,935,97,211,8,3,7,20,602,73,151,5,3,5,40,453,64,161,7,6,5,24,296,38,156,0,3,118,2286,272,679
"062271003364","0622710","1","1","21",133.1,"3",2301,321,2622,3377,1132,868,758,619,7,0,1113,3,4,0,5,3,3,854,1,2,0,5,0,1,747,3,4,1,2,0,0,607,3,4,2,3,4,3321,10,14
"062271003376","0622710","4","1","11",3,"3",72,6,78,96,16,23,28,29,0,0,12,1,3,0,0,0,0,16,1,5,0,1,1,0,18,2,7,0,0,0,1,26,1,1,0,0,1,72,5,16
"062271003385","0622710","1","1","11",152.7,"3",2128,312,2440,3664,1358,955,760,590,3,5,1293,19,27,1,10,6,8,898,18,18,0,7,3,12,703,18,17,2,5,1,8,550,17,13,0,1,33,3444,72,75
"062271003387","0622710","1","1","11",112.5,"3",1030,215,1245,2921,867,703,776,575,2,75,294,169,310,0,17,5,49,230,106,298,1,14,4,61,226,141,322,5,17,2,60,169,84,254,1,5,245,919,500,1184
"062271003392","0622710","4","1","11",3,"3",13,2,15,54,1,13,24,16,0,0,1,0,0,0,0,0,0,8,2,3,0,0,0,0,13,7,4,0,0,0,1,5,2,8,0,0,1,27,11,15
"062271003395","0622710","4","1","11",49.8,"4",628,125,753,959,81,66,66,58,0,4,54,16,5,1,1,0,4,48,9,4,0,1,0,2,47,12,3,1,1,0,5,32,13,8,0,0,15,181,50,20
"062271003397","0622710","4","1","11",12.4,"3",163,0,163,174,55,45,29,41,0,0,45,7,1,0,2,0,0,36,7,0,0,2,0,0,24,5,0,0,0,0,0,35,6,0,0,0,0,140,25,1
"062271003398","0622710","4","1","11",3.8,"3",24,2,26,75,4,18,31,22,0,0,3,1,0,0,0,0,0,8,4,6,0,0,0,1,11,8,11,0,0,0,0,15,0,6,0,1,1,37,13,23
"062271003405","0622710","4","1","11",3.6,"3",24,1,25,28,11,8,5,4,0,0,8,3,0,0,0,0,0,3,5,0,0,0,0,0,2,3,0,0,0,0,0,3,1,0,0,0,0,16,12,0
"062271003413","0622710","1","1","11",95.9,"3",1365,251,1616,2364,864,463,530,507,0,87,577,127,64,4,5,0,56,275,87,42,0,3,2,65,318,81,55,1,8,2,74,271,103,54,0,3,282,1441,398,215
"062271003416","0622710","4","1","11",26,"4",250,73,323,571,64,52,48,26,1,7,23,9,22,0,2,0,6,19,0,25,0,2,0,4,16,4,24,0,0,0,4,7,3,11,0,1,21,65,16,82
"062271003424","0622710","1","1","11",122.5,"3",1802,279,2081,3044,1077,800,607,560,3,182,716,45,114,1,16,5,180,487,30,86,3,9,2,155,320,24,100,0,6,1,134,320,22,76,1,6,651,1843,121,376
"062271003426","0622710","1","1","11",101.9,"4",1902,39,1941,1949,131,116,102,53,0,0,125,5,1,0,0,0,0,116,0,0,0,0,0,0,98,4,0,0,0,0,0,52,1,0,0,0,0,391,10,1
"062271003429","0622710","1","1","11",113.2,"3",1341,147,1488,2771,954,726,599,492,3,50,689,107,93,3,9,4,56,503,62,91,2,8,0,59,371,60,98,3,8,0,57,317,36,74,3,5,222,1880,265,356
"062271003430","0622710","1","1","11",86.7,"3",1121,252,1373,2254,753,593,494,414,5,55,423,33,227,3,7,3,65,326,22,171,1,5,3,58,234,17,174,5,3,1,58,188,12,147,4,4,236,1171,84,719
"062271003435","0622710","4","1","11",3,"3",44,5,49,60,20,25,14,1,0,0,1,17,0,0,2,0,0,8,15,0,0,2,0,0,6,8,0,0,0,0,0,0,1,0,0,0,0,15,41,0
"062271003444","0622710","1","1","21",123.1,"3",1952,87,2039,2384,802,511,572,499,1,0,368,424,2,4,3,2,1,233,270,0,1,4,1,1,281,284,3,1,1,1,1,227,262,1,2,5,3,1109,1240,6
"062271003450","0622710","4","1","11",3,"3",31,2,33,68,5,17,22,24,1,0,2,2,0,0,0,0,0,11,1,5,0,0,0,3,11,4,4,0,0,0,1,12,4,6,0,1,4,36,11,15
"062271003452","0622710","4","1","21",8,"3",43,3,46,73,13,28,19,9,0,0,7,4,1,1,0,0,1,20,6,1,0,0,1,0,12,5,0,0,1,0,0,7,1,0,1,0,1,46,16,2
"062271003455","0622710","1","1","11",79.6,"3",673,136,809,1808,522,454,469,363,1,14,95,377,28,2,5,0,12,59,339,42,0,2,1,9,58,365,33,0,3,2,9,51,262,36,1,2,44,263,1343,139
"062271003466","0622710","1","1","11",156.2,"3",1819,208,2027,2737,929,722,570,516,4,25,882,13,2,0,3,1,33,672,11,3,0,2,1,29,523,13,1,0,3,2,30,470,7,4,0,3,117,2547,44,10
"062271003477","0622710","4","1","11",3,"3",51,3,54,66,16,26,16,8,0,0,1,14,0,0,1,0,0,3,22,0,0,1,0,0,2,14,0,0,0,0,0,3,5,0,0,0,0,9,55,0
"062271004593","0622710","1","1","11",109.9,"3",536,184,720,2734,875,653,668,538,4,69,247,189,360,1,5,5,57,167,119,291,6,8,1,61,144,101,351,3,7,4,64,107,88,270,2,3,251,665,497,1272
"062271007115","0622710","4","1","11",17,"3",110,3,113,136,82,32,17,4,1,0,52,25,1,1,2,0,0,24,8,0,0,0,0,1,13,3,0,0,0,0,0,2,2,0,0,0,1,91,38,1
"062271007118","0622710","4","1","11",94.6,"4",678,26,704,1843,321,458,471,405,0,6,193,70,42,5,5,3,12,276,87,66,7,7,4,14,291,82,68,7,5,2,10,208,81,91,5,8,42,968,320,267
"062271007750","0622710","2","1","21",36,"4",307,31,338,364,29,18,31,151,0,0,19,9,1,0,0,0,0,15,3,0,0,0,0,0,21,10,0,0,0,0,1,85,63,1,0,1,1,140,85,2
"062271007751","0622710","1","1","11",74.4,"3",1209,65,1274,1475,638,328,295,214,2,39,558,24,5,0,10,1,18,292,9,0,0,8,0,22,256,11,1,0,5,0,17,184,6,2,0,5,96,1290,50,8
"062271007753","0622710","2","1","11",134,"4",181,24,205,349,32,32,27,45,0,0,25,3,4,0,0,2,0,25,2,3,0,0,0,3,15,3,6,0,0,0,6,25,3,10,0,1,9,90,11,23
"062271007756","0622710","2","1","11",20.5,"4",132,22,154,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"062271007757","0622710","4","1","11",45.1,"3",627,98,725,1021,342,261,223,195,1,52,251,30,8,0,0,0,46,177,31,4,0,3,0,36,160,17,5,0,5,0,41,132,20,0,0,2,175,720,98,17
"062271007758","0622710","2","1","11",25,"4",124,12,136,217,14,15,17,62,0,0,12,2,0,0,0,0,0,11,1,3,0,0,0,2,10,2,3,0,0,0,2,44,6,8,1,1,4,77,11,14
"062271007759","0622710","2","1","11",29.3,"4",244,25,269,297,24,39,18,28,0,2,18,2,1,1,0,0,1,31,6,0,0,1,0,0,14,2,2,0,0,0,1,20,5,1,1,0,4,83,15,4
"062271007760","0622710","2","1","11",21,"4",74,9,83,159,7,14,11,37,0,0,2,3,1,0,1,0,1,6,3,4,0,0,0,0,4,4,3,0,0,0,1,19,11,6,0,0,2,31,21,14
"062271007762","0622710","2","1","21",42.7,"4",324,67,391,448,29,31,27,124,0,5,23,0,1,0,0,0,3,28,0,0,0,0,0,2,25,0,0,0,0,0,4,113,2,4,0,1,14,189,2,5
"062271007763","0622710","4","1","11",3.4,"3",47,4,51,70,2,25,22,21,0,0,1,1,0,0,0,0,0,24,0,0,0,1,0,0,21,0,1,0,0,0,0,21,0,0,0,0,0,67,1,1
"062271007766","0622710","2","1","11",25.8,"4",140,17,157,225,14,17,21,74,0,2,7,1,2,1,1,0,1,10,3,2,1,0,0,4,9,4,4,0,0,0,6,38,15,11,3,1,13,64,23,19
"062271007768","0622710","4","1","11",4,"3",47,0,47,75,20,27,22,6,0,0,10,7,0,0,3,0,1,16,6,3,0,1,0,0,13,9,0,0,0,0,0,2,3,1,0,0,1,41,25,4
"062271008886","0622710","2","1","11",22,"4",129,30,159,206,34,30,12,128,0,6,21,2,4,0,1,0,4,19,0,7,0,0,1,2,5,1,3,0,0,0,10,66,8,39,0,5,22,111,11,53
"062271008887","0622710","4","1","11",60.9,"4",468,190,658,1527,233,225,214,218,1,61,56,40,71,0,4,5,54,54,47,63,0,2,0,51,48,46,69,0,0,1,38,39,75,65,0,0,204,197,208,268
"062271008890","0622710","2","1","11",16,"4",95,16,111,152,14,7,3,9,0,1,8,0,5,0,0,0,2,3,1,1,0,0,0,0,2,0,1,0,0,0,0,7,0,2,0,0,3,20,1,9
"062271009150","0622710","4","1","21",67.7,"3",1030,181,1211,1679,479,475,410,315,1,3,186,281,1,1,6,0,4,178,287,0,0,6,2,2,162,230,3,1,10,0,5,109,196,1,0,4,14,635,994,5
"062271009151","0622710","4","1","11",63.5,"4",518,210,728,1752,219,207,203,191,2,37,69,24,85,2,0,1,40,65,13,86,1,1,1,28,77,14,81,0,2,0,30,68,12,78,0,3,135,279,63,330
"062271009570","0622710","4","1","11",95.2,"3",NA,NA,NA,3661,798,1468,940,455,0,20,595,115,47,1,20,5,30,1164,160,84,2,23,2,19,731,100,66,2,20,0,22,345,41,31,0,16,91,2835,416,228
"062271010240","0622710","4","1","11",67.1,"3",1179,248,1427,1726,501,456,425,344,0,55,366,7,70,0,3,1,64,317,8,61,0,5,2,79,283,3,57,0,1,0,59,229,9,42,0,5,257,1195,27,230
"062271010517","0622710","1","1","11",28.6,"4",367,20,387,474,110,52,62,54,0,2,99,8,1,0,0,0,7,44,0,0,0,1,0,2,56,4,0,0,0,0,2,40,12,0,0,0,13,239,24,1
"062271010518","0622710","1","1","11",11,"4",167,51,218,308,58,42,40,41,0,0,34,22,0,0,2,0,0,24,18,0,0,0,0,0,22,17,0,0,1,0,1,23,16,0,0,1,1,103,73,0
"062271010519","0622710","4","1","11",42,"3",157,11,168,243,47,63,42,43,1,0,32,12,2,0,0,1,0,40,18,3,1,0,0,2,23,11,4,2,0,0,0,23,16,4,0,0,2,118,57,13
"062271010524","0622710","1","1","11",24.2,"4",262,73,335,419,49,39,42,25,1,2,36,1,9,0,0,0,6,27,0,6,0,0,0,6,19,2,15,0,0,0,1,17,0,6,0,1,15,99,3,36
"062271010829","0622710","1","1","11",10.8,"3",NA,NA,NA,315,119,70,65,57,0,9,52,1,54,2,1,0,9,30,2,29,0,0,0,8,22,0,35,0,0,0,5,14,3,35,0,0,31,118,6,153
"062271010836","0622710","1","1","21",24.6,"3",342,43,385,531,145,141,130,115,1,0,74,69,0,0,1,0,0,67,72,1,1,0,0,0,67,62,1,0,0,0,0,58,55,0,1,1,0,266,258,2
"062271010840","0622710","1","1","11",29,"4",456,43,499,590,101,53,28,29,0,2,45,53,0,0,1,0,1,20,30,1,0,1,0,0,8,20,0,0,0,0,0,6,23,0,0,0,3,79,126,1
"062271010842","0622710","4","1","11",10.3,"3",83,1,84,100,21,9,55,15,0,0,15,6,0,0,0,0,0,6,3,0,0,0,0,1,44,10,0,0,0,0,0,13,2,0,0,0,1,78,21,0
"062271010843","0622710","1","1","21",13.2,"3",236,28,264,352,107,96,92,57,0,1,80,26,0,0,0,0,0,60,35,0,0,1,0,1,56,35,0,0,0,0,0,37,19,0,0,1,2,233,115,0
"062271010844","0622710","1","1","11",14.1,"3",159,62,221,362,131,91,71,69,0,13,66,30,18,3,1,2,21,38,21,7,1,1,0,5,48,18,0,0,0,0,5,35,22,6,0,1,44,187,91,31
"062271010845","0622710","1","1","11",48,"4",NA,NA,NA,1015,76,68,0,0,1,4,34,7,29,0,1,1,6,20,3,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,54,10,64
"062271010847","0622710","1","1","11",20,"3",365,33,398,432,113,113,109,97,0,6,106,1,0,0,0,0,2,107,1,0,3,0,0,11,97,1,0,0,0,0,3,91,2,1,0,0,22,401,5,1
"062271010848","0622710","1","1","11",28.7,"3",369,74,443,550,165,143,131,111,1,1,150,13,0,0,0,0,3,123,13,3,1,0,0,1,105,14,6,2,3,0,4,93,10,1,3,0,9,471,50,10
"062271010851","0622710","1","1","11",25.3,"3",439,54,493,499,144,132,116,106,0,2,124,18,0,0,0,0,1,111,12,0,7,1,0,1,96,17,0,2,0,0,0,87,18,0,1,0,4,418,65,0
"062271010861","0622710","4","1","11",33.4,"3",618,82,700,811,274,206,210,121,2,8,238,25,1,0,0,0,2,187,14,3,0,0,2,4,185,16,2,0,1,0,2,105,8,4,1,1,16,715,63,10
"062271010862","0622710","1","1","11",42.6,"3",458,98,556,985,375,226,208,176,0,32,270,18,52,0,3,1,24,140,16,42,2,1,0,30,114,15,45,0,4,0,29,95,9,40,0,3,115,619,58,179
"062271010863","0622710","1","1","21",33.6,"4",455,83,538,760,164,111,83,62,0,0,161,1,0,0,2,0,0,109,1,0,0,1,0,1,80,0,0,0,2,0,0,61,0,0,0,1,1,411,2,0
"062271010864","0622710","1","1","11",26.1,"3",209,97,306,597,247,123,124,103,2,9,158,26,43,2,7,0,5,72,10,28,0,8,2,6,64,21,27,1,3,0,4,62,15,20,0,2,24,356,72,118
"062271010865","0622710","1","1","11",18.5,"3",32,17,49,479,162,144,95,78,1,3,29,19,109,0,1,0,0,12,2,43,84,3,0,3,12,12,54,12,2,0,5,8,16,42,7,0,11,61,49,248
"062271010867","0622710","1","1","11",24.4,"3",468,9,477,482,136,154,97,95,0,0,118,18,0,0,0,0,0,123,31,0,0,0,0,0,71,25,0,0,1,0,0,62,33,0,0,0,0,374,107,0
"062271010871","0622710","1","1","21",24.4,"3",439,61,500,531,157,142,124,108,0,0,155,0,2,0,0,0,0,140,0,0,1,1,0,0,119,0,0,0,5,0,0,106,0,0,0,2,0,520,0,2
"062271010888","0622710","1","1","21",110.1,"3",2000,215,2215,2815,1009,698,598,510,1,0,985,8,3,0,12,0,0,691,3,1,0,3,0,0,588,2,2,0,6,1,0,502,2,2,0,3,0,2766,15,8
"062271010889","0622710","1","1","21",54.2,"3",1037,181,1218,1350,320,408,416,206,0,1,315,0,2,0,2,1,0,403,0,1,0,3,1,0,409,1,1,1,3,0,0,204,0,1,0,1,1,1331,1,5
"062271010890","0622710","1","1","11",18,"3",201,43,244,328,91,90,76,71,1,2,86,2,0,0,0,0,1,85,2,2,0,0,0,1,71,2,2,0,0,0,1,68,2,0,0,0,5,310,8,4
"062271010892","0622710","1","1","11",20,"3",209,91,300,403,108,167,63,65,0,0,105,1,2,0,0,1,1,160,5,0,0,0,0,2,56,4,1,0,0,0,0,63,1,1,0,0,3,384,11,4
"062271010894","0622710","1","1","21",7.1,"3",125,20,145,162,56,52,24,30,1,0,16,39,0,0,0,0,0,17,35,0,0,0,0,0,9,14,0,0,1,0,0,8,21,0,0,1,0,50,109,0
"062271010895","0622710","1","1","11",13,"4",219,34,253,285,40,18,0,0,0,0,40,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
"062271010897","0622710","1","1","11",9.4,"3",109,22,131,167,63,31,29,44,1,0,58,3,1,0,0,0,0,29,0,2,0,0,0,0,24,0,4,0,1,0,1,41,1,1,0,0,1,152,4,8
"062271011307","0622710","4","1","11",10.1,"3",87,5,92,123,84,19,12,1,0,0,59,18,5,1,1,0,0,10,8,0,0,1,0,0,6,6,0,0,0,0,0,0,1,0,0,0,0,75,33,5
"062271011312","0622710","1","1","11",13,"3",221,44,265,275,90,67,80,38,0,0,13,77,0,0,0,0,0,4,62,0,0,1,0,0,5,75,0,0,0,0,0,1,37,0,0,0,0,23,251,0
"062271011313","0622710","1","1","11",25,"3",478,43,521,554,148,150,139,117,0,0,148,0,0,0,0,1,0,147,0,0,2,0,0,0,135,2,0,2,0,0,0,116,1,0,0,0,0,546,3,0
"062271011314","0622710","1","1","11",6.5,"4",184,2,186,294,48,30,21,17,1,2,22,4,18,1,0,0,2,17,3,8,0,0,0,0,10,1,10,0,0,0,0,6,3,8,0,0,4,55,11,44
"062271011315","0622710","4","1","11",9.9,"3",27,0,27,96,48,24,13,6,0,1,34,10,2,0,1,0,0,14,5,5,0,0,0,1,8,1,3,0,0,1,0,2,0,3,0,0,2,58,16,13
"062271011337","0622710","1","1","11",18.3,"3",302,5,307,329,86,97,65,78,0,0,85,0,0,1,0,0,2,93,1,0,1,0,0,0,64,1,0,0,0,0,0,77,1,0,0,0,2,319,3,0
"062271011339","0622710","1","1","11",13.8,"4",138,32,170,271,50,52,30,27,0,2,37,3,7,0,1,2,3,32,4,11,0,0,0,0,19,7,4,0,0,0,0,6,6,15,0,0,5,94,20,37
"062271011358","0622710","1","1","11",7.4,"3",113,68,181,391,121,109,81,80,1,1,1,118,0,0,0,0,0,3,103,1,1,1,1,1,0,78,1,0,0,0,0,0,80,0,0,0,2,4,379,2
"062271011365","0622710","1","1","11",17,"3",0,0,0,405,146,121,70,68,0,0,128,18,0,0,0,0,1,95,23,2,0,0,1,0,53,15,0,0,1,0,0,57,10,1,0,0,1,333,66,3
"062271011626","0622710","1","1","11",167.7,"3",2334,71,2405,3475,952,907,765,851,0,0,865,84,0,0,3,1,0,833,66,0,0,7,2,1,701,51,1,0,9,1,0,790,51,3,0,6,1,3189,252,4
"062271011627","0622710","4","1","11",6,"3",83,11,94,119,16,35,25,43,0,0,15,0,1,0,0,0,0,31,2,2,0,0,0,0,22,0,3,0,0,0,0,41,1,0,0,1,0,109,3,6
"062271011628","0622710","1","1","11",15,"4",202,37,239,325,63,0,0,0,0,1,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,9,0
"062271011629","0622710","4","1","11",7.4,"3",94,3,97,140,44,35,27,34,0,0,41,3,0,0,0,0,0,33,2,0,0,0,0,0,26,1,0,0,0,0,0,27,6,0,0,1,0,127,12,0
"062271011631","0622710","1","1","11",10.6,"3",155,6,161,164,46,42,41,35,0,0,39,7,0,0,0,0,2,37,3,0,0,0,0,1,31,8,0,1,0,0,0,28,6,0,0,1,3,135,24,0
"062271011632","0622710","1","1","11",15.3,"3",296,1,297,300,174,126,0,0,0,0,136,36,2,0,0,0,1,115,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,45,2
"062271011633","0622710","1","1","11",18.2,"3",314,33,347,357,109,117,130,0,0,0,102,7,0,0,0,0,0,108,8,1,0,0,0,5,115,8,0,2,0,0,0,0,0,0,0,0,5,325,23,1
"062271011635","0622710","1","1","11",18.2,"3",365,16,381,408,160,136,112,0,0,0,158,2,0,0,0,0,0,135,1,0,0,0,0,0,109,3,0,0,0,0,0,0,0,0,0,0,0,402,6,0
"062271011636","0622710","1","1","11",20.3,"3",365,28,393,411,143,138,130,0,0,0,129,13,1,0,0,0,0,118,19,0,0,1,0,0,110,20,0,0,0,0,0,0,0,0,0,0,0,357,52,1
"062271011637","0622710","1","1","21",20,"3",314,6,320,396,162,132,102,0,0,0,145,17,0,0,0,0,0,124,8,0,0,0,0,0,98,3,0,1,0,0,0,0,0,0,0,0,0,367,28,0
"062271011638","0622710","1","1","11",7,"3",140,12,152,155,51,38,36,30,0,0,43,8,0,0,0,1,0,31,6,0,0,0,0,0,34,2,0,0,0,0,0,28,2,0,0,0,0,136,18,0
"062271011639","0622710","1","1","11",14,"3",240,19,259,289,154,135,0,0,0,0,115,39,0,0,0,0,0,82,46,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,85,0
"062271011640","0622710","1","1","11",12,"3",256,15,271,313,158,155,0,0,0,0,113,42,0,0,3,0,0,113,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,83,0
"062271011641","0622710","1","1","11",15,"3",285,39,324,347,122,105,120,0,0,0,109,13,0,0,0,0,0,89,16,0,0,0,0,0,88,32,0,0,0,0,0,0,0,0,0,0,0,286,61,0
"062271011642","0622710","1","1","11",24.2,"3",371,63,434,442,174,119,149,0,0,1,172,0,1,0,0,0,0,119,0,0,0,0,0,2,145,0,2,0,0,0,0,0,0,0,0,0,3,436,0,3
"062271011650","0622710","1","1","11",40.8,"3",763,20,783,934,359,260,216,99,1,14,338,5,1,0,0,1,10,242,4,0,1,2,0,8,201,5,1,1,0,0,5,91,2,0,1,0,37,872,16,2
"062271011651","0622710","1","1","11",59.1,"3",902,101,1003,1306,401,375,320,210,2,4,348,20,20,5,2,2,9,320,16,20,0,8,1,16,264,14,22,0,3,2,9,168,9,20,1,1,38,1100,59,82
"062271011652","0622710","1","1","11",63.9,"3",1294,168,1462,1500,380,432,456,232,4,3,359,3,0,0,11,3,8,402,8,6,1,4,1,7,428,2,7,0,11,2,4,211,8,4,0,3,22,1400,21,17
"062271011653","0622710","1","1","11",95.3,"3",1501,134,1635,2377,862,682,541,292,5,31,777,29,9,1,10,1,48,593,19,9,2,10,0,35,468,20,11,1,6,0,24,253,11,3,0,1,138,2091,79,32
"062271011655","0622710","1","1","21",15,"4",361,36,397,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"062271011665","0622710","1","1","11",6,"3",96,22,118,128,51,52,25,0,0,0,38,4,0,9,0,0,0,50,2,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,112,7,0
"062271011666","0622710","1","1","11",11.8,"3",68,22,90,166,86,80,0,0,1,0,3,81,0,1,0,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,160,0
"062271011667","0622710","1","1","11",13.6,"3",78,35,113,294,86,115,93,0,0,0,3,83,0,0,0,0,0,3,111,0,1,0,0,0,4,88,0,1,0,0,0,0,0,0,0,0,0,10,282,0
"062271011844","0622710","1","1","11",11.6,"3",189,0,189,203,96,107,0,0,0,0,65,30,0,0,1,0,0,64,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,71,0
"062271011868","0622710","1","1","11",5.2,"3",74,15,89,132,58,74,0,0,0,0,5,50,0,2,1,0,0,13,58,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,108,0
"062271011871","0622710","1","1","11",30,"3",NA,NA,NA,405,134,69,128,74,1,1,124,4,1,0,3,0,1,65,0,2,0,1,0,5,114,4,2,1,2,0,2,68,1,1,0,2,9,371,9,6
