"NCESSCH","LEAID","TYPE","STATUS","ULOCAL","FTE","LEVEL","FRELCH","REDLCH","TOTFRL","MEMBER","G09","G10","G11","G12","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"421899000923","4218990","1","1","11",14.92,"3",151,31,182,488,122,121,126,119,0,11,9,43,53,0,6,0,15,12,54,37,0,3,1,9,15,56,42,0,3,0,11,8,51,44,0,5,46,44,204,176
"421899000962","4218990","1","1","11",35.17,"3",379,33,412,716,204,208,175,129,3,47,18,96,31,0,9,0,41,16,120,28,0,3,1,38,15,84,34,0,3,0,27,12,67,20,0,3,153,61,367,113
"421899000993","4218990","1","1","11",25.92,"3",396,0,396,399,99,123,87,90,0,4,13,80,2,0,0,0,4,15,98,3,0,3,0,0,3,82,2,0,0,0,0,1,81,7,0,1,8,32,341,14
"421899001010","4218990","1","1","11",19.64,"3",188,4,192,380,92,97,100,91,0,2,7,71,11,0,1,1,12,13,62,8,0,1,1,5,12,68,13,0,1,2,8,9,49,22,0,1,27,41,250,54
"421899003728","4218990","2","1","11",39,"4",170,0,170,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,-8,-8
"421899003787","4218990","2","1","11",18.76,"3",248,0,248,251,75,73,49,54,1,0,37,22,15,0,0,0,0,32,23,17,0,1,0,1,15,16,17,0,0,0,1,24,14,15,0,0,2,108,75,64
"421899003808","4218990","1","1","11",58.45,"4",272,87,359,1174,110,102,104,103,0,30,3,22,48,0,7,0,24,2,23,51,0,2,0,24,7,21,51,0,1,0,21,6,29,46,0,1,99,18,95,196
"421899003816","4218990","1","1","11",86.73,"3",966,51,1017,1362,412,340,344,266,1,32,101,257,12,0,9,1,28,84,217,9,0,1,0,42,59,227,10,0,6,0,24,54,180,5,0,3,126,298,881,36
"421899003818","4218990","1","1","11",37.44,"3",547,0,547,550,150,131,138,131,0,58,23,44,21,0,4,1,61,20,41,6,0,2,0,82,14,33,7,0,2,0,70,9,43,8,0,1,271,66,161,42
"421899003825","4218990","1","1","11",39.52,"3",502,0,502,505,155,155,113,82,0,0,2,152,1,0,0,0,0,3,150,1,0,1,0,0,0,110,3,0,0,0,0,1,80,1,0,0,0,6,492,6
"421899003834","4218990","1","1","11",25.14,"3",277,0,277,280,59,61,91,69,0,0,1,56,2,0,0,0,0,0,60,0,0,1,0,0,3,88,0,0,0,0,0,2,67,0,0,0,0,6,271,2
"421899003839","4218990","1","1","11",40.17,"3",428,0,428,431,115,92,112,112,0,0,3,112,0,0,0,1,0,0,91,0,0,0,0,0,1,111,0,0,0,0,0,0,112,0,0,0,0,4,426,0
"421899003840","4218990","3","1","11",54.55,"3",870,0,870,873,287,184,225,177,0,31,29,218,9,0,0,0,28,11,130,11,0,4,0,34,11,167,13,0,0,2,26,20,116,10,0,3,119,71,631,43
"421899003841","4218990","3","1","11",46.51,"3",716,0,716,719,259,182,152,126,1,0,23,233,2,0,0,0,0,8,171,3,0,0,0,0,6,145,1,0,0,0,1,10,115,0,0,0,1,47,664,6
"421899003842","4218990","3","1","11",55.09,"3",677,0,677,680,148,200,217,115,0,1,65,76,5,0,1,0,4,74,114,6,0,2,0,2,78,134,3,0,0,1,2,42,62,6,0,2,9,259,386,20
"421899003843","4218990","1","1","11",60.36,"3",714,94,808,1170,424,231,260,255,0,47,59,289,24,0,5,0,37,28,148,16,0,2,0,57,22,160,17,0,4,0,35,18,178,23,0,1,176,127,775,80
"421899003844","4218990","1","1","11",41.67,"3",473,0,473,476,106,119,137,114,0,0,3,73,30,0,0,0,3,5,86,23,0,2,0,1,4,112,19,0,1,0,3,5,88,17,0,1,7,17,359,89
"421899003845","4218990","1","1","11",102.09,"3",1189,78,1267,1817,520,491,414,356,2,21,126,164,190,0,17,1,25,109,184,161,0,11,1,23,82,165,136,0,7,0,19,64,150,111,0,12,88,381,663,598
"421899003847","4218990","1","1","11",65.26,"3",951,0,951,954,226,240,225,263,0,5,2,215,3,0,1,0,11,5,222,2,0,0,1,10,3,204,2,0,5,0,7,9,240,5,0,2,33,19,881,12
"421899003848","4218990","1","1","11",98.99,"3",941,167,1108,2329,556,572,584,617,3,184,63,149,138,0,19,1,167,54,189,136,0,25,3,184,47,177,164,0,9,2,211,39,206,146,0,13,746,203,721,584
"421899003849","4218990","3","1","11",104.18,"3",1254,0,1254,1274,378,328,293,255,0,2,298,68,5,0,5,0,0,268,53,5,0,2,0,0,237,49,4,0,3,0,2,206,41,5,0,1,4,1009,211,19
"421899003850","4218990","1","1","11",96.5,"3",1384,0,1384,1387,417,365,351,254,1,6,159,206,38,0,7,0,3,121,207,30,0,4,0,9,110,199,27,1,5,0,2,88,138,21,0,5,20,478,750,116
"421899003851","4218990","1","1","11",40.47,"3",543,0,543,546,182,150,103,111,0,8,32,137,3,0,2,1,6,18,124,1,0,0,1,8,11,80,0,0,3,0,10,15,86,0,0,0,32,76,427,4
"421899003852","4218990","1","1","11",61.27,"3",671,0,671,728,194,191,163,123,0,0,4,189,1,0,0,0,0,3,186,1,0,1,0,0,1,159,2,0,1,1,0,1,118,2,0,1,0,9,652,6
"421899003855","4218990","1","1","11",117.65,"3",1917,205,2122,2965,853,762,698,652,2,149,206,287,176,0,33,1,157,156,275,139,0,34,1,183,118,217,153,0,26,0,181,95,196,151,0,29,670,575,975,619
"421899003857","4218990","1","1","11",59.32,"3",993,0,993,996,231,289,270,206,0,1,6,224,0,0,0,0,0,7,280,2,0,0,2,1,5,261,1,0,0,0,0,4,198,1,0,3,2,22,963,4
"421899003859","4218990","1","1","11",53.81,"3",626,0,626,658,191,163,125,147,0,39,26,110,13,0,3,0,45,9,95,13,0,1,0,38,6,70,11,0,0,0,56,5,79,5,0,2,178,46,354,42
"421899003860","4218990","1","1","11",55.86,"3",812,0,812,815,236,239,201,139,0,2,1,230,1,0,2,0,3,4,227,3,0,2,0,2,0,197,2,0,0,0,1,1,135,0,0,2,8,6,789,6
"421899003861","4218990","3","1","11",37.67,"3",306,39,345,524,176,122,127,99,2,2,30,112,29,0,1,0,1,12,82,26,0,1,0,3,15,84,24,0,1,0,1,17,54,25,0,2,7,74,332,104
"421899004728","4218990","1","1","11",26.18,"3",330,0,330,363,110,89,63,68,0,0,32,27,51,0,0,0,0,21,23,45,0,0,0,0,21,24,17,0,1,0,0,24,18,26,0,0,0,98,92,139
"421899006523","4218990","1","1","11",53.69,"3",503,0,503,506,103,160,132,111,0,1,4,97,0,0,1,1,2,3,149,3,0,2,0,3,7,121,0,0,1,0,2,3,105,0,0,1,8,17,472,3
"421899006527","4218990","1","1","11",99.14,"3",961,117,1078,1866,471,487,465,443,2,42,44,136,236,0,11,0,73,62,141,199,0,12,2,79,63,99,218,0,4,0,84,47,129,180,0,3,278,216,505,833
"421899006548","4218990","1","1","11",13.44,"3",255,0,255,258,48,85,69,56,0,0,0,48,0,0,0,0,0,4,78,0,0,3,0,0,2,65,2,0,0,0,0,1,54,0,0,1,0,7,245,2
"421899006675","4218990","1","1","11",47.48,"3",757,0,757,760,203,222,147,188,0,0,4,197,0,0,2,1,0,6,212,3,0,0,0,1,3,141,0,0,2,0,1,3,182,2,0,0,2,16,732,5
"421899006822","4218990","1","1","11",37,"3",763,0,763,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,-8,-8
"421899006904","4218990","1","1","11",23.34,"3",218,64,282,554,185,137,112,120,1,11,19,38,107,0,9,0,5,23,31,75,0,3,0,2,14,31,59,0,6,0,4,21,27,66,0,2,22,77,127,307
"421899006996","4218990","1","1","11",34.06,"3",296,34,330,702,179,178,174,171,0,9,26,89,52,0,3,2,7,17,98,45,0,9,1,10,16,103,41,0,3,0,9,20,85,51,0,6,35,79,375,189
"421899007023","4218990","1","1","11",25.51,"3",368,29,397,750,218,176,183,173,0,21,20,164,8,0,5,2,18,16,132,4,0,4,1,20,10,142,6,0,4,0,15,7,147,3,0,1,74,53,585,21
"421899007112","4218990","1","1","11",21,"3",204,1,205,327,95,73,46,43,0,1,33,56,4,0,1,0,2,16,52,3,0,0,0,0,8,37,1,0,0,0,1,10,29,2,0,1,4,67,174,10
"421899007225","4218990","1","1","11",24.56,"3",333,14,347,514,131,146,130,107,0,18,22,71,16,0,4,1,22,26,78,17,0,2,0,15,28,74,13,0,0,0,11,26,54,14,0,2,66,102,277,60
"421917000409","4219170","1","1","11",92,"3",559,42,601,1347,342,319,353,333,0,10,6,137,170,0,19,0,17,9,128,151,0,14,0,22,4,131,177,0,19,0,13,7,138,164,0,11,62,26,534,662
"421917000412","4219170","1","1","11",57.5,"3",568,36,604,823,264,229,171,159,1,1,4,99,135,0,24,0,3,2,99,117,0,8,0,1,1,51,104,0,14,1,2,3,60,84,0,9,7,10,309,440
"421917000415","4219170","1","2","11",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"421917000416","4219170","1","1","11",58,"3",690,16,706,932,203,292,235,202,0,0,1,144,48,0,10,1,0,0,228,45,0,18,1,0,2,169,50,0,13,0,0,1,153,43,0,5,0,4,694,186
"421917000422","4219170","1","2","11",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"421917006047","4219170","2","1","11",22,"4",103,2,105,114,24,15,18,16,0,0,0,23,1,0,0,0,0,0,10,4,0,1,0,0,0,15,3,0,0,0,0,1,13,1,0,1,0,1,61,9
"421917006664","4219170","2","1","11",11,"4",30,9,39,73,8,2,3,18,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,1,5,10,0,1,1,1,10,18
"421917006811","4219170","2","1","11",24,"4",168,6,174,208,9,9,7,49,0,0,0,4,5,0,0,0,0,0,6,2,0,1,0,0,0,5,2,0,0,0,0,1,28,19,0,1,0,1,43,28
"421917006873","4219170","2","1","11",23.5,"3",125,2,127,156,5,15,35,101,0,0,0,4,0,0,1,0,0,0,11,2,0,2,0,1,0,31,3,0,0,0,1,0,93,5,0,2,2,0,139,10
"421917006915","4219170","1","1","11",103.5,"3",858,74,932,1454,406,337,343,358,0,45,16,152,173,0,20,1,41,10,110,160,0,15,1,34,7,107,177,0,17,0,36,7,98,200,0,17,156,40,467,710
"421917006989","4219170","1","1","11",37,"4",258,41,299,540,100,86,88,57,0,4,1,44,39,0,12,1,2,2,41,37,0,3,1,1,1,54,28,0,3,0,2,0,25,29,0,1,9,4,164,133
"421917006995","4219170","1","1","11",64.8,"4",517,28,545,960,164,102,123,101,0,1,4,108,37,0,14,0,2,1,77,19,0,3,0,3,2,83,28,1,6,0,6,0,62,31,0,2,12,7,330,115
"421917007014","4219170","1","1","11",50.5,"4",232,41,273,890,157,151,124,116,0,7,5,42,93,0,10,0,5,1,54,83,0,8,0,3,1,42,68,0,10,0,4,6,39,60,0,7,19,13,177,304
"421917007345","4219170","1","1","11",47,"4",490,5,495,598,119,93,94,114,0,1,1,110,4,0,3,0,1,0,87,3,0,2,0,2,1,89,1,0,1,0,0,0,107,4,0,3,4,2,393,12
"421917007412","4219170","1","1","11",42,"4",446,12,458,574,85,84,80,72,0,0,1,84,0,0,0,0,0,0,82,0,0,2,0,0,0,79,1,0,0,0,0,2,67,0,0,3,0,3,312,1
"421917007472","4219170","1","3","11",0,"4",40,0,40,66,21,10,6,1,0,0,1,4,13,0,3,0,0,0,8,2,0,0,0,0,0,3,1,0,2,0,0,0,1,0,0,0,0,1,16,16
"450231000460","4502310","1","1","13",24.3,"3",57,16,73,438,114,116,108,100,0,3,11,21,73,0,6,0,2,9,12,89,0,4,0,1,3,14,81,0,9,1,0,9,10,74,0,6,6,32,57,317
"450231000560","4502310","1","1","21",65,"3",807,67,874,1096,344,273,248,231,1,0,93,109,130,0,11,1,3,80,78,103,0,8,2,6,58,77,104,0,1,0,2,79,68,81,0,1,11,310,332,418
"450231000561","4502310","1","1","41",63.1,"3",318,82,400,1169,360,288,273,248,0,0,15,13,327,1,4,0,1,10,9,266,0,2,1,1,9,7,252,1,2,0,1,1,12,230,0,4,3,35,41,1075
"450231000562","4502310","1","1","21",49,"3",549,26,575,680,248,186,146,100,1,1,63,119,53,0,11,0,1,42,92,43,1,7,1,0,28,91,24,0,2,1,0,18,56,25,0,0,2,151,358,145
"450231000563","4502310","1","1","21",66.8,"3",330,57,387,1315,389,357,301,268,0,4,46,69,259,1,10,0,6,34,53,261,0,3,1,10,32,60,195,1,2,0,4,26,39,198,0,1,24,138,221,913
"450231000564","4502310","1","1","13",74.7,"3",734,66,800,1433,457,366,282,328,1,1,59,190,201,0,5,1,2,46,174,135,0,8,0,3,28,128,119,0,4,1,1,36,155,130,0,5,7,169,647,585
"450231000565","4502310","1","1","21",56.5,"3",500,66,566,1101,360,273,231,237,0,1,67,75,200,0,17,0,1,40,62,167,0,3,0,5,32,47,138,1,8,1,1,26,63,144,1,1,8,165,247,649
"450231000566","4502310","1","1","21",87.7,"3",524,81,605,1639,452,435,381,371,0,11,53,84,295,1,8,0,22,45,91,263,2,12,1,14,28,72,259,1,6,0,13,30,78,244,0,6,60,156,325,1061
"450231000567","4502310","1","1","22",103,"3",647,147,794,2056,586,544,470,456,0,2,52,129,379,3,21,1,4,46,136,344,2,11,1,2,32,113,315,1,6,0,3,33,126,286,2,6,11,163,504,1324
"450231000568","4502310","1","1","13",96.5,"3",477,53,530,1696,490,442,395,369,2,11,40,154,270,1,12,1,9,33,111,272,2,14,0,11,24,109,245,0,6,0,8,20,89,246,0,6,39,117,463,1033
"450231000569","4502310","1","1","13",106.7,"3",437,100,537,2113,582,543,494,494,0,18,47,138,357,1,21,2,15,39,121,352,1,13,3,11,31,110,323,2,14,1,17,43,106,313,1,13,61,160,475,1345
"450231000571","4502310","1","1","21",79,"3",283,57,340,1599,442,399,378,380,1,21,34,65,318,0,3,0,24,41,47,276,0,11,2,23,42,22,279,3,7,0,27,49,44,250,4,6,95,166,178,1123
"450231000572","4502310","1","1","21",53.4,"3",461,62,523,870,275,217,209,169,0,24,29,162,53,1,6,0,19,30,120,41,0,7,0,13,23,133,37,2,1,0,22,9,97,32,2,7,78,91,512,163
"450231000573","4502310","1","1","41",60,"3",485,74,559,1240,408,302,247,283,0,1,26,59,307,0,15,0,4,19,37,229,1,12,0,2,11,32,201,0,1,0,2,12,42,224,0,3,9,68,170,961
"450231000574","4502310","1","1","41",88,"3",644,111,755,1685,564,450,343,328,0,1,30,144,376,2,11,0,1,26,125,291,0,7,0,2,13,109,214,0,5,1,2,22,79,222,0,2,6,91,457,1103
"450231000576","4502310","2","1","13",27,"4",76,6,82,140,12,11,23,4,0,0,0,6,6,0,0,0,0,0,6,5,0,0,0,1,0,10,12,0,0,0,0,0,0,4,0,0,1,0,22,27
"450231000578","4502310","3","1","21",18,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450231000579","4502310","3","1","21",23.8,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450231000580","4502310","3","1","21",18.5,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450231001036","4502310","1","1","22",23,"3",37,22,59,416,114,105,97,100,0,1,11,18,83,0,1,0,1,5,8,87,0,4,0,3,3,11,77,0,3,0,0,4,13,79,0,4,5,23,50,326
"450231001164","4502310","3","1","13",18,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450231001521","4502310","1","1","21",23,"3",19,3,22,401,110,118,97,76,0,0,5,9,93,1,2,0,1,5,7,102,0,3,0,0,3,7,84,0,3,0,0,3,4,68,0,1,1,16,27,347
"470294001015","4702940","2","1","11",11,"4",80,15,95,106,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,92,10,0,0,-5,-3,86,4
"470294001016","4702940","1","1","11",37.7,"3",425,10,435,452,108,129,114,101,0,0,0,108,0,0,0,0,0,0,129,0,0,0,0,0,0,114,0,0,0,0,0,0,100,0,1,0,0,0,451,0
"470294001027","4702940","1","1","11",29.3,"3",357,7,364,411,125,93,106,87,0,0,0,125,0,0,0,0,0,0,93,0,0,0,0,0,0,106,0,0,0,0,0,0,87,0,0,0,0,0,411,0
"470294001028","4702940","1","1","11",83.7,"3",940,59,999,1633,411,419,427,376,0,10,12,360,27,0,2,1,13,10,364,27,0,4,1,12,15,375,20,2,2,2,21,11,314,22,1,5,56,48,1413,96
"470294001040","4702940","1","1","11",49,"3",779,90,869,1007,262,274,221,250,0,2,16,240,1,0,3,0,2,19,242,8,1,2,0,3,22,189,5,0,2,0,3,16,227,2,0,2,10,73,898,16
"470294001053","4702940","1","1","11",50.4,"3",613,39,652,788,231,166,195,196,0,0,4,219,6,0,2,0,0,3,162,0,0,1,0,2,5,185,2,0,1,0,1,2,192,1,0,0,3,14,758,9
"470294001058","4702940","1","1","11",49.1,"3",653,37,690,750,205,195,176,174,0,0,4,201,0,0,0,0,0,0,194,0,0,1,0,2,0,174,0,0,0,0,0,0,174,0,0,0,2,4,743,0
"470294001064","4702940","1","1","11",43,"3",494,15,509,551,186,155,105,105,0,1,2,182,1,0,0,0,0,1,152,1,1,0,0,0,0,102,3,0,0,0,0,0,102,3,0,0,1,3,538,8
"470294001080","4702940","1","1","11",70.3,"3",827,28,855,917,283,212,205,217,0,0,4,279,0,0,0,0,0,3,209,0,0,0,0,0,2,203,0,0,0,0,0,1,216,0,0,0,0,10,907,0
"470294001085","4702940","1","1","11",35.9,"3",452,25,477,526,148,137,119,122,0,0,2,144,1,0,1,0,0,5,131,0,0,1,0,0,1,116,0,0,2,0,1,2,119,0,0,0,1,10,510,1
"470294001091","4702940","3","1","11",3,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,-8,-8
"470294001093","4702940","1","1","11",75.5,"3",969,41,1010,1127,352,296,257,222,1,3,148,155,42,0,3,0,6,111,129,47,0,3,0,9,103,98,45,0,2,0,9,70,101,41,0,1,27,432,483,175
"470294001095","4702940","3","1","11",12,"3",NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,-10,-10
"470294001113","4702940","1","1","11",42.7,"3",481,13,494,543,157,125,139,122,0,0,0,156,1,0,0,0,0,0,125,0,0,0,0,0,3,136,0,0,0,0,1,0,121,0,0,0,1,3,538,1
"470294001115","4702940","1","1","11",52.1,"3",837,18,855,934,277,250,216,191,0,0,1,276,0,0,0,0,0,1,249,0,0,0,0,0,0,216,0,0,0,0,0,0,191,0,0,0,0,2,932,0
"470294001122","4702940","1","1","11",33.4,"3",454,20,474,534,143,146,121,124,0,0,3,140,0,0,0,0,0,1,145,0,0,0,0,0,0,121,0,0,0,0,0,0,124,0,0,0,0,4,530,0
"470294001125","4702940","1","1","11",30,"3",277,6,283,304,85,76,64,79,0,0,0,85,0,0,0,0,0,0,75,0,0,1,0,0,0,63,1,0,0,0,0,1,78,0,0,0,0,1,301,1
"470294001127","4702940","1","1","11",26.8,"3",397,23,420,452,122,102,118,110,0,2,10,108,2,0,0,0,2,3,97,0,0,0,0,0,7,111,0,0,0,0,0,6,104,0,0,0,4,26,420,2
"470294001130","4702940","1","1","11",73.8,"3",974,121,1095,1350,401,370,291,288,0,4,49,314,29,1,4,1,1,43,306,14,0,5,0,4,33,236,13,0,5,0,2,31,235,18,0,2,11,156,1091,74
"470294001138","4702940","1","1","11",46,"3",739,30,769,844,247,205,202,190,0,1,14,230,2,0,0,0,0,17,186,1,0,1,0,0,17,184,1,0,0,0,1,9,177,2,0,1,2,57,777,6
"470294001142","4702940","1","1","11",66.4,"3",669,103,772,1168,293,295,307,273,0,1,21,258,13,0,0,1,4,8,271,10,0,1,0,2,21,274,10,0,0,1,1,13,244,13,0,1,8,63,1047,46
"470294001147","4702940","1","1","11",NA,"3",0,0,0,342,NA,1,NA,340,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,22,306,11,0,0,-3,18,303,7
"470294001153","4702940","1","1","11",59.9,"3",618,16,634,812,214,219,194,185,0,0,26,187,0,0,1,0,0,30,186,2,0,1,0,0,12,180,1,0,1,0,1,9,173,1,0,1,1,77,726,4
"470294001154","4702940","3","1","11",7.4,"3",NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,-10,-10
"470294001157","4702940","2","1","11",19.1,"4",564,50,614,782,24,30,26,137,0,0,0,9,15,0,0,0,0,0,10,20,0,0,0,0,0,14,12,0,0,0,0,2,109,26,0,0,0,2,142,73
"470294001166","4702940","1","1","11",42.9,"3",566,27,593,620,195,158,129,138,0,0,0,193,0,0,2,0,0,0,157,1,0,0,0,0,1,127,0,0,1,0,0,0,138,0,0,0,0,1,615,1
"470294001176","4702940","1","1","11",35.7,"3",474,12,486,538,168,146,118,106,0,0,1,167,0,0,0,0,0,0,145,1,0,0,0,0,0,118,0,0,0,0,0,0,106,0,0,0,0,1,536,1
"470294001178","4702940","1","1","11",104.1,"3",789,120,909,2254,594,634,564,462,0,51,32,277,218,1,15,1,43,47,316,207,3,17,1,50,28,257,212,1,15,2,43,27,196,183,1,10,187,134,1046,820
"470294001181","4702940","1","1","11",98.6,"3",1472,143,1615,2071,577,496,477,521,1,0,5,571,0,0,0,1,0,1,490,0,0,4,0,1,5,469,0,0,2,0,0,2,515,0,0,4,1,13,2045,0
"470294001186","4702940","1","1","11",69.5,"3",1143,92,1235,1426,413,377,350,286,0,6,34,370,3,0,0,0,6,42,328,1,0,0,0,1,36,312,1,0,0,0,9,24,250,1,0,2,22,136,1260,6
"470294001853","4702940","3","1","11",10.8,"3",NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,-10,-10
"470294001854","4702940","3","1","11",14,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,-8,-8
"470294001859","4702940","1","1","11",75.9,"3",1013,83,1096,1321,327,340,314,340,1,3,46,272,3,1,1,0,0,52,284,3,1,0,1,0,41,268,3,1,0,0,2,27,306,3,0,2,5,166,1130,12
"470294001938","4702940","3","1","11",6.1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,-8,-8
"470294001974","4702940","1","1","11",16.6,"3",114,19,133,191,53,37,46,55,0,0,3,50,0,0,0,0,0,1,34,2,0,0,0,0,0,44,1,0,1,0,0,0,52,1,0,2,0,4,180,4
"470294002045","4702940","1","1","11",57.9,"4",403,53,456,510,98,74,76,72,0,0,0,98,0,0,0,0,1,2,71,0,0,0,0,0,1,74,1,0,0,0,0,4,67,1,0,0,1,7,310,2
"470294002080","4702940","1","1","11",103.9,"3",897,159,1056,1822,498,465,427,432,2,12,81,280,115,1,7,2,11,72,297,75,1,7,1,12,72,243,90,2,7,1,15,73,222,106,2,13,50,298,1042,386
"470294002081","4702940","1","1","11",11.2,"3",106,8,114,141,33,39,39,30,0,0,0,33,0,0,0,0,0,0,39,0,0,0,0,0,0,39,0,0,0,0,0,0,29,1,0,0,0,0,140,1
"470294002082","4702940","1","1","11",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,-8,-8
"470294002083","4702940","1","1","11",35,"3",206,23,229,318,91,81,79,67,0,0,1,90,0,0,0,0,0,2,77,1,0,1,0,0,0,79,0,0,0,0,0,0,67,0,0,0,0,3,313,1
"470294002088","4702940","1","1","11",51,"4",391,45,436,540,84,73,61,37,0,0,3,81,0,0,0,0,0,0,71,0,0,2,0,0,2,59,0,0,0,0,0,1,35,0,0,1,0,6,246,0
"470294002129","4702940","1","1","11",11.8,"3",0,0,0,98,17,18,34,29,0,0,0,17,0,0,0,0,0,0,18,0,0,0,0,0,0,34,0,0,0,0,0,0,29,0,0,0,0,0,98,0
"470294002150","4702940","1","1","11",36,"3",1097,58,1155,1248,322,294,328,304,0,0,20,296,6,0,0,0,0,20,266,8,0,0,0,0,4,322,2,0,0,0,0,8,294,2,0,0,0,52,1178,18
"470294002178","4702940","1","1","11",17.9,"3",287,29,316,363,114,104,90,55,0,0,2,111,1,0,0,0,0,2,100,2,0,0,0,0,2,85,3,0,0,0,0,1,54,0,0,0,0,7,350,6
"470294002179","4702940","1","1","11",7,"3",313,32,345,378,110,97,85,86,0,0,1,109,0,0,0,0,0,0,96,1,0,0,0,0,0,85,0,0,0,0,0,1,83,1,0,1,0,2,373,2
"470294002188","4702940","1","1","11",20.5,"3",0,0,0,262,39,17,87,119,0,0,1,38,0,0,0,0,0,0,17,0,0,0,0,0,0,87,0,0,0,0,0,1,118,0,0,0,0,2,260,0
"470294002189","4702940","1","1","11",18,"3",233,7,240,255,32,56,65,102,0,0,0,32,0,0,0,0,0,0,56,0,0,0,0,0,0,65,0,0,0,0,0,0,102,0,0,0,0,0,255,0
"470294002190","4702940","1","1","11",18.8,"3",256,11,267,292,47,73,78,94,0,0,5,41,0,0,1,0,0,3,70,0,0,0,0,0,2,76,0,0,0,0,0,1,92,1,0,0,0,11,279,1
"470294002191","4702940","1","1","11",23.9,"3",0,0,0,186,19,21,40,106,0,0,0,12,7,0,0,0,0,0,20,1,0,0,0,0,5,34,1,0,0,0,0,4,96,4,0,2,0,9,162,13
"470294002221","4702940","4","1","11",NA,"4",369,9,378,395,63,73,56,38,0,0,5,57,1,0,0,0,0,2,69,2,0,0,0,0,2,54,0,0,0,0,1,1,36,0,0,0,1,10,216,3
"470294002271","4702940","1","1","11",NA,"4",0,0,0,100,12,14,12,53,0,0,2,8,2,0,0,0,0,1,9,3,0,1,0,0,1,10,1,0,0,0,1,1,49,2,0,0,1,5,76,8
