"NCESSCH","LEAID","TYPE09","STATUS09","ULOCAL09","FTE09","LEVEL09","FRELCH09","REDLCH09","TOTFRL09","MEMBER09","G0909","G1009","G1109","G1209","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"120039007477","1200390","2","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"120039007495","1200390","4","1","21",NA,"4",15,1,16,20,8,2,2,2,0,0,3,4,1,-4,-4,0,0,0,2,0,-4,-4,0,0,0,1,1,-4,-4,0,0,1,1,0,-4,-4,0,4,8,2
"120039007496","1200390","1","3","11",10,"3",63,17,80,112,112,0,0,0,0,0,63,40,9,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,63,40,9
"120039007516","1200390","4","1","21",NA,"4",19,0,19,28,4,5,2,1,0,0,1,1,2,-4,-4,0,0,2,3,0,-4,-4,0,0,0,2,0,-4,-4,0,0,0,1,0,-4,-4,0,3,7,2
"120039007534","1200390","4","2","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"120039007542","1200390","1","3","21",7,"3",56,3,59,130,52,35,28,15,0,0,7,42,3,-4,-4,0,0,3,31,1,-4,-4,0,0,5,22,1,-4,-4,0,0,1,14,0,-4,-4,0,16,109,5
"120039007553","1200390","2","3","21",10,"4",8,2,10,76,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"120039007580","1200390","1","3","11",NA,"4",14,1,15,52,3,1,5,5,0,0,2,0,1,-4,-4,0,0,1,0,0,-4,-4,0,0,3,1,1,-4,-4,0,0,5,0,0,-4,-4,0,11,1,2
"120039007591","1200390","4","1","21",NA,"4",6,2,8,12,2,2,2,0,0,0,2,0,0,-4,-4,0,0,1,0,1,-4,-4,0,0,2,0,0,-4,-4,0,0,0,0,0,-4,-4,0,5,0,1
"120039007592","1200390","4","1","21",NA,"3",4,1,5,8,4,2,1,0,0,0,4,0,0,-4,-4,0,0,2,0,0,-4,-4,0,0,1,0,0,-4,-4,0,0,0,0,0,-4,-4,0,7,0,0
"120039007599","1200390","1","3","11",25,"4",87,16,103,545,94,60,53,0,0,0,52,13,29,-4,-4,1,0,43,3,13,-4,-4,0,0,30,5,17,-4,-4,0,0,0,0,0,-4,-4,0,125,21,59
"120039007608","1200390","1","3","21",NA,"3",22,3,25,28,28,0,0,0,0,0,24,3,1,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,24,3,1
"120039007617","1200390","1","3","13",10,"3",207,5,212,414,159,116,83,56,0,0,81,63,15,-4,-4,0,0,58,48,9,-4,-4,0,1,31,40,11,-4,-4,0,0,15,38,3,-4,-4,1,185,189,38
"120039007634","1200390","1","3","13",28,"3",132,61,193,526,526,0,0,0,0,4,376,27,112,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,4,376,27,112
"120039007635","1200390","1","3","21",29,"3",275,67,342,719,463,256,0,0,0,3,204,104,150,-4,-4,0,7,105,40,103,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,10,309,144,253
"120039007699","1200390","1","3","21",NA,"3",NA,NA,NA,0,NA,NA,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,-8,-8,-8,-8
"120048000425","1200480","4","1","11",4,"4",34,0,34,51,17,14,3,1,0,0,0,13,3,-4,-4,0,0,1,10,3,-4,-4,0,0,0,2,1,-4,-4,0,0,0,1,0,-4,-4,0,1,26,7
"120048000635","1200480","4","1","11",25,"4",64,6,70,124,37,33,12,5,0,0,2,30,4,-4,-4,0,0,2,23,8,-4,-4,0,0,0,10,2,-4,-4,0,0,0,2,1,-4,-4,0,4,65,15
"120048000648","1200480","1","1","11",89,"3",838,115,953,1857,603,529,420,305,1,15,49,360,170,-4,-4,0,24,43,326,132,-4,-4,0,24,22,273,97,-4,-4,0,19,15,204,61,-4,-4,82,129,1163,460
"120048000649","1200480","1","1","11",61,"3",692,57,749,1160,297,275,367,221,0,2,8,279,8,-4,-4,0,1,1,261,9,-4,-4,0,1,5,341,18,-4,-4,0,0,3,202,13,-4,-4,4,17,1083,48
"120048000651","1200480","1","1","42",55,"4",301,74,375,1150,171,193,159,107,0,4,8,43,115,-4,-4,0,4,7,38,141,-4,-4,0,3,4,29,122,-4,-4,0,3,1,15,85,-4,-4,14,20,125,463
"120048000671","1200480","1","1","11",77.5,"3",190,81,271,1544,451,385,374,334,1,43,42,194,160,-4,-4,3,48,22,139,161,-4,-4,0,51,23,120,171,-4,-4,1,46,19,101,162,-4,-4,188,106,554,654
"120048000681","1200480","1","1","11",95,"3",653,95,748,1698,498,473,423,303,0,11,41,267,161,-4,-4,0,6,40,250,167,-4,-4,1,9,30,211,160,-4,-4,1,8,31,152,106,-4,-4,34,142,880,594
"120048000685","1200480","1","1","11",100,"3",709,105,814,1768,494,487,416,371,1,31,86,152,209,-4,-4,1,41,62,170,195,-4,-4,0,24,60,147,172,-4,-4,1,40,47,120,159,-4,-4,136,255,589,735
"120048000691","1200480","1","1","11",62,"3",519,66,585,1003,302,322,175,204,0,0,9,280,12,-4,-4,0,0,1,310,9,-4,-4,0,2,1,164,8,-4,-4,0,0,4,195,4,-4,-4,2,15,949,33
"120048000706","1200480","1","1","11",89,"3",134,50,184,1553,521,391,330,311,1,73,34,149,245,-4,-4,0,46,19,113,199,-4,-4,0,54,20,69,177,-4,-4,1,43,18,44,198,-4,-4,216,91,375,819
"120048000714","1200480","1","1","11",54,"3",637,63,700,994,330,266,209,189,0,0,1,321,7,-4,-4,0,0,1,263,1,-4,-4,0,1,1,204,2,-4,-4,0,0,1,186,0,-4,-4,1,4,974,10
"120048000718","1200480","2","1","11",19,"4",96,8,104,156,17,30,18,63,0,0,0,10,6,-4,-4,0,1,0,20,9,-4,-4,0,1,1,7,9,-4,-4,0,1,1,41,20,-4,-4,3,2,78,44
"120048000720","1200480","2","1","11",25.5,"4",39,5,44,119,16,14,12,8,0,1,0,6,9,-4,-4,0,0,3,6,5,-4,-4,0,0,0,3,9,-4,-4,0,0,0,0,8,-4,-4,1,3,15,31
"120048000721","1200480","4","1","11",3,"4",19,1,20,38,8,2,2,0,0,0,0,4,2,-4,-4,0,0,0,1,1,-4,-4,0,0,1,0,1,-4,-4,0,0,0,0,0,-4,-4,0,1,5,4
"120048000748","1200480","1","1","21",108,"3",416,102,518,2318,567,613,563,575,0,10,25,100,405,-4,-4,0,7,33,140,422,-4,-4,1,14,27,93,413,-4,-4,1,17,32,79,428,-4,-4,48,117,412,1668
"120048000749","1200480","1","1","11",94,"3",643,137,780,1774,486,482,437,369,0,11,36,288,145,-4,-4,0,20,34,282,139,-4,-4,0,10,31,258,138,-4,-4,1,11,19,204,131,-4,-4,52,120,1032,553
"120048000759","1200480","1","1","11",143,"3",788,184,972,3144,935,918,781,510,1,72,108,307,437,-4,-4,3,69,103,292,449,-4,-4,1,75,94,241,368,-4,-4,1,47,64,134,263,-4,-4,263,369,974,1517
"120048000762","1200480","1","1","11",87,"3",713,120,833,1684,495,489,388,312,1,19,50,279,134,-4,-4,2,15,51,277,133,-4,-4,1,11,39,219,100,-4,-4,1,20,21,165,98,-4,-4,65,161,940,465
"120048000767","1200480","1","1","11",106,"3",702,109,811,1850,539,511,453,347,1,16,34,284,200,-4,-4,0,27,34,270,175,-4,-4,1,25,31,228,167,-4,-4,1,16,22,170,138,-4,-4,84,121,952,680
"120048000769","1200480","2","1","11",26,"4",70,19,89,168,21,15,15,90,0,1,0,7,13,-4,-4,0,0,2,6,7,-4,-4,0,1,0,5,9,-4,-4,0,3,9,31,47,-4,-4,5,11,49,76
"120048000772","1200480","1","1","11",60.5,"3",415,123,538,1205,440,326,249,190,0,12,34,216,168,-4,-4,0,10,31,154,118,-4,-4,1,6,27,104,107,-4,-4,0,6,9,89,80,-4,-4,34,101,563,473
"120048000773","1200480","1","1","11",59,"4",488,78,566,902,203,250,230,179,0,1,12,162,26,-4,-4,1,6,11,205,21,-4,-4,0,5,9,192,22,-4,-4,0,2,10,143,20,-4,-4,14,42,702,89
"120048001571","1200480","4","1","11",5,"4",55,0,55,117,31,30,13,4,0,0,1,25,3,-4,-4,0,0,0,25,5,-4,-4,0,0,0,10,3,-4,-4,0,0,0,4,0,-4,-4,0,1,64,11
"120048002162","1200480","1","1","11",4,"3",5,2,7,34,0,3,1,30,0,0,0,0,0,-4,-4,0,0,0,0,3,-4,-4,0,0,1,0,0,-4,-4,0,0,1,1,27,-4,-4,0,2,1,30
"120048002469","1200480","1","1","11",71,"3",113,39,152,1204,320,328,311,245,2,13,11,67,225,-4,-4,1,12,27,75,213,-4,-4,0,9,19,68,215,-4,-4,3,7,16,45,174,-4,-4,41,73,255,827
"120048002744","1200480","1","1","11",132,"3",346,115,461,2970,782,769,798,621,1,36,66,145,531,-4,-4,6,45,66,167,483,-4,-4,2,47,78,184,484,-4,-4,4,27,52,125,413,-4,-4,155,262,621,1911
"120048002745","1200480","1","1","11",105,"3",571,94,665,2034,622,587,499,326,0,15,22,300,280,-4,-4,0,9,25,315,229,-4,-4,0,11,14,286,176,-4,-4,1,11,13,177,119,-4,-4,46,74,1078,804
"120048003053","1200480","2","1","11",23,"4",67,11,78,150,8,11,1,26,0,0,1,5,2,-4,-4,0,0,1,9,1,-4,-4,0,0,0,1,0,-4,-4,0,0,1,14,11,-4,-4,0,3,29,14
"120048003167","1200480","4","1","11",1,"4",7,0,7,27,11,4,5,1,0,0,0,0,9,-4,-4,0,0,0,0,4,-4,-4,0,0,0,2,3,-4,-4,0,0,1,0,0,-4,-4,0,1,2,16
"120048003168","1200480","4","1","11",1,"4",11,0,11,28,1,8,10,3,0,0,0,1,0,-4,-4,0,0,0,3,5,-4,-4,0,1,0,4,5,-4,-4,0,0,0,1,2,-4,-4,1,0,9,12
"120048003169","1200480","4","1","11",14,"4",48,1,49,88,3,2,52,1,0,0,0,2,1,-4,-4,0,0,0,0,2,-4,-4,0,1,1,31,19,-4,-4,0,0,0,1,0,-4,-4,1,1,34,22
"120048003352","1200480","4","1","11",4,"4",4,0,4,26,12,3,1,0,0,0,0,11,1,-4,-4,0,0,0,0,3,-4,-4,0,0,0,1,0,-4,-4,0,0,0,0,0,-4,-4,0,0,12,4
"120048003354","1200480","4","1","11",2,"4",5,0,5,26,9,5,3,0,0,0,1,6,2,-4,-4,0,0,0,0,5,-4,-4,0,0,0,1,2,-4,-4,0,0,0,0,0,-4,-4,0,1,7,9
"120048003355","1200480","4","1","42",3,"4",5,0,5,24,6,5,0,0,0,0,0,3,3,-4,-4,0,0,0,4,1,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,7,4
"120048003356","1200480","4","1","11",8,"4",42,1,43,101,36,16,12,1,0,0,0,28,8,-4,-4,0,0,1,10,5,-4,-4,0,0,0,4,8,-4,-4,0,0,0,1,0,-4,-4,0,1,43,21
"120048004191","1200480","4","1","11",10,"3",42,0,42,194,11,9,76,98,0,0,2,7,2,-4,-4,0,0,1,6,2,-4,-4,0,0,14,54,8,-4,-4,0,0,3,76,18,-4,-4,0,20,143,30
"120048007094","1200480","1","1","11",5,"3",52,3,55,182,28,58,64,32,0,1,2,20,5,-4,-4,0,1,1,29,27,-4,-4,0,3,3,30,27,-4,-4,0,0,4,15,13,-4,-4,5,10,94,72
"120048007119","1200480","4","1","11",24,"3",317,5,322,736,201,228,181,126,0,0,7,168,25,-4,-4,0,2,20,159,46,-4,-4,0,2,10,125,43,-4,-4,1,3,11,79,31,-4,-4,7,48,531,145
"120048007688","1200480","1","3","11",7,"3",36,1,37,73,35,23,13,2,0,0,0,31,4,-4,-4,1,0,0,16,4,-4,-4,0,0,0,13,0,-4,-4,0,0,0,2,0,-4,-4,0,0,62,8
"120048007693","1200480","1","3","11",NA,"4",40,2,42,210,6,11,4,4,0,0,0,1,5,-4,-4,0,0,0,0,11,-4,-4,0,0,0,1,3,-4,-4,0,0,0,1,3,-4,-4,0,0,3,22
"120051000794","1200510","1","1","21",108.5,"3",729,174,903,1928,680,478,447,323,7,29,22,245,350,-4,-4,3,30,30,136,263,-4,-4,1,28,14,131,246,-4,-4,1,15,11,96,192,-4,-4,102,77,608,1051
"120051000805","1200510","1","1","13",103,"3",881,112,993,1668,611,403,356,292,5,27,16,343,200,-4,-4,2,42,17,199,130,-4,-4,2,39,9,172,127,-4,-4,1,22,8,167,90,-4,-4,130,50,881,547
"120051000812","1200510","1","1","21",107,"3",442,153,595,1973,611,484,453,423,5,4,14,77,506,-4,-4,5,3,11,55,401,-4,-4,5,4,12,67,359,-4,-4,3,6,6,67,336,-4,-4,17,43,266,1602
"120051000831","1200510","1","1","21",12,"4",138,11,149,198,18,12,11,8,0,0,0,13,5,-4,-4,0,1,0,6,5,-4,-4,0,0,0,7,4,-4,-4,0,0,1,6,1,-4,-4,1,1,32,15
"120051000836","1200510","3","1","21",49.5,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"120051000837","1200510","1","1","21",107.5,"3",886,222,1108,1952,722,451,435,340,8,15,15,344,314,-4,-4,3,17,15,182,216,-4,-4,1,16,8,208,191,-4,-4,1,12,5,162,157,-4,-4,60,43,896,878
"120051001591","1200510","2","1","21",16,"3",53,2,55,64,31,19,13,1,0,0,0,23,7,-4,-4,0,0,1,14,4,-4,-4,1,0,0,11,1,-4,-4,0,0,0,1,0,-4,-4,0,1,49,12
"120051002169","1200510","1","1","13",97,"3",565,155,720,1652,463,389,401,396,0,13,15,187,227,-4,-4,6,12,9,144,206,-4,-4,1,10,15,156,207,-4,-4,2,11,8,173,188,-4,-4,46,47,660,828
"120051002304","1200510","4","1","21",6,"4",25,1,26,55,22,2,6,0,0,0,0,16,5,-4,-4,0,0,0,2,0,-4,-4,0,0,0,3,3,-4,-4,0,0,0,0,0,-4,-4,0,0,21,8
"120051002305","1200510","2","1","13",6.5,"4",9,1,10,31,6,3,1,3,0,0,0,3,3,-4,-4,0,0,0,0,3,-4,-4,0,0,0,0,1,-4,-4,0,0,0,1,2,-4,-4,0,0,4,9
"120051002306","1200510","2","1","21",6,"4",29,3,32,37,7,1,1,1,0,0,0,3,4,-4,-4,0,0,0,0,1,-4,-4,0,0,0,1,0,-4,-4,0,0,0,1,0,-4,-4,0,0,5,5
"120051002431","1200510","2","1","21",39,"4",131,34,165,225,20,14,29,33,0,0,0,8,12,-4,-4,0,0,0,5,9,-4,-4,0,1,1,14,13,-4,-4,0,0,0,17,16,-4,-4,1,1,44,50
"120051002557","1200510","4","1","21",12,"3",21,4,25,48,17,15,12,4,0,0,0,8,9,-4,-4,0,0,1,8,6,-4,-4,0,0,0,6,6,-4,-4,0,0,0,2,2,-4,-4,0,1,24,23
"120051002601","1200510","4","1","21",3,"4",2,0,2,27,10,8,4,1,1,0,0,3,6,-4,-4,0,0,0,6,2,-4,-4,0,0,0,1,3,-4,-4,0,0,0,1,0,-4,-4,0,0,11,11
"120051002602","1200510","2","1","13",359.5,"3",43,1,44,146,0,0,2,138,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,2,0,-4,-4,0,1,2,68,65,-4,-4,1,2,70,65
"120051002995","1200510","1","1","42",37,"4",188,50,238,561,170,138,129,123,4,2,1,47,112,-4,-4,5,1,0,19,111,-4,-4,6,0,1,22,100,-4,-4,11,0,0,18,92,-4,-4,3,2,106,415
"120051003054","1200510","4","1","21",5,"4",30,0,30,50,18,9,4,0,0,0,0,15,3,-4,-4,0,0,0,8,1,-4,-4,0,0,0,2,2,-4,-4,0,0,0,0,0,-4,-4,0,0,25,6
"120051003057","1200510","4","1","13",6,"4",38,5,43,53,19,7,3,1,1,0,0,6,11,-4,-4,0,0,0,4,2,-4,-4,0,0,0,2,0,-4,-4,0,0,0,1,0,-4,-4,0,0,13,13
"120051003062","1200510","4","1","41",8,"3",89,5,94,124,38,38,26,17,0,0,0,35,2,-4,-4,0,0,0,36,2,-4,-4,0,0,0,23,3,-4,-4,0,0,0,14,3,-4,-4,0,0,108,10
"120051003703","1200510","1","1","21",67,"3",301,130,431,1307,340,340,328,298,7,16,12,103,189,-4,-4,3,15,7,95,213,-4,-4,1,11,8,87,210,-4,-4,3,11,9,92,176,-4,-4,53,36,377,788
"120051003704","1200510","4","1","13",1,"4",8,0,8,19,9,6,1,0,0,0,1,7,1,-4,-4,0,0,1,4,1,-4,-4,0,0,0,1,0,-4,-4,0,0,0,0,0,-4,-4,0,2,12,2
"120051004347","1200510","1","2","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"120051007672","1200510","1","3","13",NA,"4",0,0,0,11,2,4,3,0,0,0,0,0,2,-4,-4,0,0,1,0,3,-4,-4,0,0,0,0,3,-4,-4,0,0,0,0,0,-4,-4,0,1,0,8
"120087000918","1200870","1","1","21",124,"3",726,227,953,2229,540,604,588,497,5,8,143,89,269,-4,-4,4,16,129,114,311,-4,-4,3,13,139,104,292,-4,-4,1,16,109,89,264,-4,-4,53,520,396,1136
"120087000930","1200870","1","1","11",115,"3",991,181,1172,1986,517,557,473,439,3,6,156,156,185,-4,-4,2,13,169,150,216,-4,-4,1,8,173,114,174,-4,-4,2,5,145,100,183,-4,-4,32,643,520,758
"120087000943","1200870","1","1","21",72,"4",626,55,681,756,8,5,7,26,0,0,3,0,4,-4,-4,0,0,3,0,2,-4,-4,0,0,2,1,4,-4,-4,0,1,4,7,13,-4,-4,1,12,8,23
"120087000945","1200870","1","1","41",107.5,"3",689,217,906,1970,563,543,460,404,4,12,156,100,259,-4,-4,1,8,172,109,232,-4,-4,2,12,108,95,224,-4,-4,2,9,113,83,178,-4,-4,41,549,387,893
"120087000946","1200870","1","1","41",89,"4",604,180,784,1445,6,5,6,8,0,0,1,1,4,-4,-4,0,0,2,1,2,-4,-4,0,0,2,3,1,-4,-4,0,0,1,4,3,-4,-4,0,6,9,10
"120087000960","1200870","1","1","11",111,"3",888,184,1072,1913,538,532,415,427,4,39,140,190,152,-4,-4,1,32,153,179,156,-4,-4,4,20,129,127,122,-4,-4,0,25,103,161,125,-4,-4,116,525,657,555
"120087000965","1200870","1","1","21",110,"3",746,151,897,1829,544,497,417,371,1,54,53,239,177,-4,-4,5,59,74,208,123,-4,-4,1,53,52,185,108,-4,-4,3,52,56,136,104,-4,-4,218,235,768,512
"120087000972","1200870","1","1","21",102,"3",1092,219,1311,1791,584,487,378,342,1,10,424,57,85,-4,-4,0,7,347,49,78,-4,-4,1,5,271,31,65,-4,-4,1,6,230,37,63,-4,-4,28,1272,174,291
"120087000999","1200870","1","1","11",120,"3",259,72,331,2309,565,602,583,559,1,19,82,62,382,-4,-4,0,22,97,46,420,-4,-4,1,17,90,54,406,-4,-4,1,9,89,43,400,-4,-4,67,358,205,1608
"120087001000","1200870","1","1","21",130,"3",885,201,1086,2226,573,548,523,582,0,8,186,81,287,-4,-4,3,13,147,76,303,-4,-4,2,12,150,55,295,-4,-4,4,10,124,73,367,-4,-4,43,607,285,1252
"120087001007","1200870","1","1","11",81,"3",426,152,578,1359,427,381,288,263,1,30,102,59,204,-4,-4,0,38,94,48,190,-4,-4,0,19,65,55,141,-4,-4,1,33,59,36,129,-4,-4,120,320,198,664
"120087001010","1200870","2","1","11",22,"4",52,6,58,95,10,6,6,37,0,0,4,2,4,-4,-4,0,0,1,4,1,-4,-4,0,1,1,2,2,-4,-4,0,0,6,16,15,-4,-4,1,12,24,22
"120087001011","1200870","1","1","11",99,"3",854,228,1082,1689,509,482,366,332,1,9,219,200,48,-4,-4,4,6,237,169,50,-4,-4,0,6,161,141,41,-4,-4,0,6,158,108,47,-4,-4,27,775,618,186
"120087001024","1200870","2","1","21",22,"4",50,2,52,71,3,1,2,2,0,0,2,1,0,-4,-4,0,0,0,0,1,-4,-4,0,0,0,0,2,-4,-4,0,0,0,1,1,-4,-4,0,2,2,4
"120087002325","1200870","1","1","21",117.5,"3",954,362,1316,2225,664,637,495,429,1,35,187,282,125,-4,-4,2,26,160,317,109,-4,-4,0,33,125,209,108,-4,-4,0,27,119,193,75,-4,-4,121,591,1001,417
"120087002437","1200870","1","1","21",112,"3",534,202,736,2133,476,541,572,544,0,14,153,53,225,-4,-4,0,18,162,55,277,-4,-4,0,14,136,48,335,-4,-4,2,15,147,41,308,-4,-4,61,598,197,1145
"120087002439","1200870","1","1","21",61,"4",346,71,417,634,6,1,9,16,0,1,0,3,2,-4,-4,0,0,1,0,0,-4,-4,0,0,1,3,5,-4,-4,0,0,2,5,8,-4,-4,1,4,11,15
"120087002505","1200870","1","1","21",95,"3",751,211,962,1704,422,466,426,390,2,7,75,125,197,-4,-4,1,7,76,126,234,-4,-4,0,8,75,110,217,-4,-4,2,10,52,134,177,-4,-4,32,278,495,825
"120087002511","1200870","2","1","21",11,"4",44,2,46,56,9,12,5,3,0,0,2,2,5,-4,-4,0,0,2,3,7,-4,-4,0,0,0,2,3,-4,-4,0,0,0,1,2,-4,-4,0,4,8,17
"120087002512","1200870","2","1","21",32,"4",107,18,125,188,11,19,12,71,0,0,2,2,7,-4,-4,0,0,6,5,8,-4,-4,1,0,1,2,8,-4,-4,0,1,14,26,29,-4,-4,1,23,35,52
"120087002562","1200870","1","1","21",120,"3",420,136,556,2373,640,667,555,511,1,20,105,72,400,-4,-4,3,13,105,77,429,-4,-4,2,11,93,55,366,-4,-4,0,16,69,64,338,-4,-4,60,372,268,1533
"120087002756","1200870","2","1","11",15,"4",40,1,41,46,2,4,3,4,0,0,1,0,1,-4,-4,0,0,0,2,2,-4,-4,0,0,1,0,2,-4,-4,0,0,2,1,1,-4,-4,0,4,3,6
"120087002997","1200870","1","1","41",115,"3",638,187,825,2262,606,546,555,555,1,12,154,49,362,-4,-4,0,7,128,53,339,-4,-4,3,17,93,52,370,-4,-4,6,10,118,51,358,-4,-4,46,493,205,1429
"120087003177","1200870","2","1","11",15,"4",77,5,82,105,32,17,4,3,0,0,4,25,3,-4,-4,0,0,2,14,1,-4,-4,0,0,0,3,1,-4,-4,0,0,0,3,0,-4,-4,0,6,45,5
"120087003179","1200870","1","1","11",89,"3",669,147,816,1511,451,353,361,346,2,1,105,207,119,-4,-4,2,5,63,162,100,-4,-4,1,2,81,148,115,-4,-4,1,4,72,143,116,-4,-4,12,321,660,450
"120087003181","1200870","1","1","21",102,"3",402,117,519,1973,515,446,380,632,1,17,168,40,266,-4,-4,1,14,153,38,225,-4,-4,2,23,95,35,212,-4,-4,2,24,132,45,405,-4,-4,78,548,158,1108
"120087003185","1200870","1","1","21",132,"3",810,184,994,2479,720,619,626,514,1,25,162,226,278,-4,-4,7,29,137,196,234,-4,-4,5,30,137,164,257,-4,-4,3,25,115,149,205,-4,-4,109,551,735,974
"120087003188","1200870","2","1","21",13.5,"4",25,1,26,160,46,22,4,1,2,0,5,14,25,-4,-4,0,0,4,3,14,-4,-4,0,0,0,0,4,-4,-4,0,0,0,0,1,-4,-4,0,9,17,44
"120087003379","1200870","1","1","21",114.5,"3",586,205,791,2180,551,594,537,498,1,11,132,78,302,-4,-4,7,11,139,91,313,-4,-4,2,7,119,91,291,-4,-4,2,14,114,75,263,-4,-4,43,504,335,1169
"120087003383","1200870","4","1","21",3,"4",10,0,10,34,5,6,3,0,0,0,0,0,5,-4,-4,0,1,0,5,0,-4,-4,0,0,0,1,2,-4,-4,0,0,0,0,0,-4,-4,1,0,6,7
"120087003385","1200870","4","1","21",1,"4",1,0,1,11,4,2,2,0,0,0,1,1,2,-4,-4,0,0,1,1,0,-4,-4,0,0,0,0,2,-4,-4,0,0,0,0,0,-4,-4,0,2,2,4
"120087003390","1200870","4","1","11",8,"4",32,2,34,61,29,10,1,0,0,0,6,19,4,-4,-4,0,0,2,7,0,-4,-4,0,0,0,1,0,-4,-4,0,0,0,0,0,-4,-4,0,8,27,4
"120087003392","1200870","4","1","21",4,"4",21,0,21,44,16,6,2,1,0,0,6,7,3,-4,-4,0,0,1,4,1,-4,-4,0,0,0,0,1,-4,-4,0,0,0,1,0,-4,-4,0,7,12,5
"120087003394","1200870","4","1","11",3,"4",4,0,4,23,17,2,0,1,0,0,2,6,9,-4,-4,0,0,1,0,1,-4,-4,0,0,0,0,0,-4,-4,0,0,0,1,0,-4,-4,0,3,7,10
"120087003396","1200870","4","1","11",1,"4",27,0,27,52,22,7,2,0,0,0,8,12,2,-4,-4,0,0,3,2,1,-4,-4,1,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,11,14,3
"120087003397","1200870","4","1","41",1,"4",2,0,2,31,15,9,3,0,0,0,1,7,7,-4,-4,0,0,3,3,3,-4,-4,0,0,0,2,1,-4,-4,0,0,0,0,0,-4,-4,0,4,12,11
"120087003399","1200870","4","1","21",NA,"4",27,2,29,46,13,10,7,0,0,0,3,10,0,-4,-4,0,0,1,9,0,-4,-4,0,0,1,4,1,-4,-4,0,0,0,0,0,-4,-4,0,5,23,1
"120087003586","1200870","4","1","11",17,"4",182,12,194,238,0,0,196,9,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,2,42,129,19,-4,-4,0,0,4,0,4,-4,-4,2,46,129,23
"120087003588","1200870","4","1","21",7,"4",3,0,3,94,38,27,8,3,0,0,2,27,9,-4,-4,0,0,4,17,6,-4,-4,0,0,1,7,0,-4,-4,0,0,1,0,2,-4,-4,0,8,51,17
"120087003589","1200870","2","1","11",14.5,"3",12,1,13,162,51,39,38,34,0,1,9,11,29,-4,-4,0,0,6,3,27,-4,-4,0,0,6,12,19,-4,-4,0,0,7,7,19,-4,-4,1,28,33,94
"120087003711","1200870","1","1","21",124,"3",775,236,1011,2476,684,641,581,570,7,21,285,52,298,-4,-4,2,20,263,51,279,-4,-4,3,30,223,53,250,-4,-4,1,27,243,59,225,-4,-4,98,1014,215,1052
"120087003712","1200870","4","1","21",14,"3",143,18,161,233,NA,NA,69,141,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,23,6,39,-4,-4,0,0,47,13,77,-4,-4,-8,62,11,108
"120087003716","1200870","4","1","11",3,"4",27,3,30,51,20,12,6,2,0,0,2,16,2,-4,-4,0,0,1,10,1,-4,-4,0,0,0,6,0,-4,-4,0,0,1,1,0,-4,-4,0,4,33,3
"120087003718","1200870","4","1","11",12,"4",9,0,9,157,74,35,15,7,0,0,16,26,31,-4,-4,0,0,6,17,12,-4,-4,0,0,2,6,5,-4,-4,0,0,1,1,5,-4,-4,0,25,50,53
"120087003858","1200870","1","1","41",110.5,"3",774,139,913,2177,574,582,530,491,0,13,149,130,255,-4,-4,3,17,130,140,273,-4,-4,6,15,115,113,267,-4,-4,3,10,101,119,248,-4,-4,55,495,502,1043
