NCESSCH,LEAID,year,grade,white,black,hispanic,asian,other,total
180477000878,1804770,1995,12,455,829,6,32,2,1324
180477000878,1804770,1996,9,610,1136,17,32,1,1796
180477000878,1804770,1996,10,610,1136,17,32,1,1796
180477000878,1804770,1996,11,610,1136,17,32,1,1796
180477000878,1804770,1996,12,610,1136,17,32,1,1796
180477000878,1804770,1997,9,649,1018,24,37,2,1730
180477000878,1804770,1997,10,649,1018,24,37,2,1730
180477000878,1804770,1997,11,649,1018,24,37,2,1730
180477000878,1804770,1997,12,649,1018,24,37,2,1730
180477000878,1804770,1998,9,630,1019,45,26,1,1721
180477000878,1804770,1998,10,630,1019,45,26,1,1721
180477000878,1804770,1998,11,630,1019,45,26,1,1721
180477000878,1804770,1998,12,630,1019,45,26,1,1721
180477000895,1804770,1993,9,724,434,5,9,1,1173
180477000895,1804770,1993,10,724,434,5,9,1,1173
180477000895,1804770,1993,11,724,434,5,9,1,1173
180477000895,1804770,1993,12,724,434,5,9,1,1173
180477000895,1804770,1994,9,740,517,7,11,2,1277
180477000895,1804770,1994,10,740,517,7,11,2,1277
180477000895,1804770,1994,11,740,517,7,11,2,1277
180477000895,1804770,1994,12,740,517,7,11,2,1277
180477000895,1804770,1995,9,722,726,13,6,1,1468
180477000895,1804770,1995,10,722,726,13,6,1,1468
180477000895,1804770,1995,11,722,726,13,6,1,1468
180477000895,1804770,1995,12,722,726,13,6,1,1468
180477000895,1804770,1996,9,NA,NA,NA,NA,NA,NA
180477000895,1804770,1996,10,NA,NA,NA,NA,NA,NA
180477000895,1804770,1996,11,NA,NA,NA,NA,NA,NA
180477000895,1804770,1996,12,NA,NA,NA,NA,NA,NA
180477000895,1804770,1997,9,NA,NA,NA,NA,NA,NA
180477000895,1804770,1997,10,NA,NA,NA,NA,NA,NA
180477000895,1804770,1997,11,NA,NA,NA,NA,NA,NA
180477000895,1804770,1997,12,NA,NA,NA,NA,NA,NA
180477000895,1804770,1998,9,NA,NA,NA,NA,NA,NA
180477000895,1804770,1998,10,NA,NA,NA,NA,NA,NA
180477000895,1804770,1998,11,NA,NA,NA,NA,NA,NA
180477000895,1804770,1998,12,NA,NA,NA,NA,NA,NA
201299000093,2012990,1993,9,33,0,0,2,0,35
201299000093,2012990,1993,10,33,0,0,2,0,35
201299000093,2012990,1993,11,33,0,0,2,0,35
201299000093,2012990,1993,12,33,0,0,2,0,35
201299000093,2012990,1994,9,37,0,1,0,0,38
201299000093,2012990,1994,10,37,0,1,0,0,38
201299000093,2012990,1994,11,37,0,1,0,0,38
201299000093,2012990,1994,12,37,0,1,0,0,38
201299000093,2012990,1995,9,45,1,1,1,0,48
201299000093,2012990,1995,10,45,1,1,1,0,48
201299000093,2012990,1995,11,45,1,1,1,0,48
201299000093,2012990,1995,12,45,1,1,1,0,48
201299000093,2012990,1996,9,NA,NA,NA,NA,NA,NA
201299000093,2012990,1996,10,NA,NA,NA,NA,NA,NA
201299000093,2012990,1996,11,NA,NA,NA,NA,NA,NA
201299000093,2012990,1996,12,NA,NA,NA,NA,NA,NA
201299000093,2012990,1997,9,51,1,1,1,0,54
201299000093,2012990,1997,10,51,1,1,1,0,54
201299000093,2012990,1997,11,51,1,1,1,0,54
201299000093,2012990,1997,12,51,1,1,1,0,54
201299000093,2012990,1998,9,NA,NA,NA,NA,NA,NA
201299000093,2012990,1998,10,NA,NA,NA,NA,NA,NA
201299000093,2012990,1998,11,NA,NA,NA,NA,NA,NA
201299000093,2012990,1998,12,NA,NA,NA,NA,NA,NA
201299000098,2012990,1993,9,1,0,0,0,0,1
201299000098,2012990,1993,10,1,0,0,0,0,1
201299000098,2012990,1993,11,1,0,0,0,0,1
201299000098,2012990,1993,12,1,0,0,0,0,1
201299000098,2012990,1994,9,2,0,0,0,0,2
201299000098,2012990,1994,10,2,0,0,0,0,2
201299000098,2012990,1994,11,2,0,0,0,0,2
201299000098,2012990,1994,12,2,0,0,0,0,2
201299000098,2012990,1995,9,4,0,0,0,0,4
201299000098,2012990,1995,10,4,0,0,0,0,4
201299000098,2012990,1995,11,4,0,0,0,0,4
201299000098,2012990,1995,12,4,0,0,0,0,4
201299000098,2012990,1996,9,NA,NA,NA,NA,NA,NA
201299000098,2012990,1996,10,NA,NA,NA,NA,NA,NA
201299000098,2012990,1996,11,NA,NA,NA,NA,NA,NA
201299000098,2012990,1996,12,NA,NA,NA,NA,NA,NA
201299000098,2012990,1997,9,2,0,0,0,0,2
201299000098,2012990,1997,10,2,0,0,0,0,2
201299000098,2012990,1997,11,2,0,0,0,0,2
201299000098,2012990,1997,12,2,0,0,0,0,2
201299000098,2012990,1998,9,NA,NA,NA,NA,NA,NA
201299000098,2012990,1998,10,NA,NA,NA,NA,NA,NA
201299000098,2012990,1998,11,NA,NA,NA,NA,NA,NA
201299000098,2012990,1998,12,NA,NA,NA,NA,NA,NA
201299000113,2012990,1993,9,58,22,9,3,0,92
201299000113,2012990,1993,10,58,22,9,3,0,92
201299000113,2012990,1993,11,58,22,9,3,0,92
201299000113,2012990,1993,12,58,22,9,3,0,92
201299000113,2012990,1994,9,57,22,10,4,1,94
201299000113,2012990,1994,10,57,22,10,4,1,94
201299000113,2012990,1994,11,57,22,10,4,1,94
201299000113,2012990,1994,12,57,22,10,4,1,94
201299000113,2012990,1995,9,56,23,11,3,1,94
201299000113,2012990,1995,10,56,23,11,3,1,94
201299000113,2012990,1995,11,56,23,11,3,1,94
201299000113,2012990,1995,12,56,23,11,3,1,94
201299000113,2012990,1996,9,60,30,12,4,1,107
201299000113,2012990,1996,10,60,30,12,4,1,107
201299000113,2012990,1996,11,60,30,12,4,1,107
201299000113,2012990,1996,12,60,30,12,4,1,107
201299000113,2012990,1997,9,51,29,14,2,2,98
201299000113,2012990,1997,10,51,29,14,2,2,98
201299000113,2012990,1997,11,51,29,14,2,2,98
201299000113,2012990,1997,12,51,29,14,2,2,98
201299000113,2012990,1998,9,52,32,10,4,3,101
201299000113,2012990,1998,10,52,32,10,4,3,101
201299000113,2012990,1998,11,52,32,10,4,3,101
201299000113,2012990,1998,12,52,32,10,4,3,101
201299000139,2012990,1993,9,46,15,3,0,3,67
201299000139,2012990,1993,10,46,15,3,0,3,67
201299000139,2012990,1993,11,46,15,3,0,3,67
201299000139,2012990,1993,12,46,15,3,0,3,67
201299000139,2012990,1994,9,49,15,9,0,4,77
201299000139,2012990,1994,10,49,15,9,0,4,77
201299000139,2012990,1994,11,49,15,9,0,4,77
201299000139,2012990,1994,12,49,15,9,0,4,77
201299000139,2012990,1995,9,32,14,4,0,2,52
201299000139,2012990,1995,10,32,14,4,0,2,52
201299000139,2012990,1995,11,32,14,4,0,2,52
201299000139,2012990,1995,12,32,14,4,0,2,52
201299000139,2012990,1996,9,33,6,7,1,0,47
201299000139,2012990,1996,10,33,6,7,1,0,47
201299000139,2012990,1996,11,33,6,7,1,0,47
201299000139,2012990,1996,12,33,6,7,1,0,47
201299000139,2012990,1997,9,NA,NA,NA,NA,NA,NA
201299000139,2012990,1997,10,NA,NA,NA,NA,NA,NA
201299000139,2012990,1997,11,NA,NA,NA,NA,NA,NA
201299000139,2012990,1997,12,NA,NA,NA,NA,NA,NA
201299000139,2012990,1998,9,29,7,12,0,1,49
201299000139,2012990,1998,10,29,7,12,0,1,49
201299000139,2012990,1998,11,29,7,12,0,1,49
201299000139,2012990,1998,12,29,7,12,0,1,49
201299000152,2012990,1993,9,2,0,0,0,0,2
201299000152,2012990,1993,10,2,0,0,0,0,2
201299000152,2012990,1993,11,2,0,0,0,0,2
201299000152,2012990,1993,12,2,0,0,0,0,2
201299000152,2012990,1994,9,NA,NA,NA,NA,NA,NA
201299000152,2012990,1994,10,NA,NA,NA,NA,NA,NA
201299000152,2012990,1994,11,NA,NA,NA,NA,NA,NA
201299000152,2012990,1994,12,NA,NA,NA,NA,NA,NA
201299000152,2012990,1995,9,NA,NA,NA,NA,NA,NA
201299000152,2012990,1995,10,NA,NA,NA,NA,NA,NA
201299000152,2012990,1995,11,NA,NA,NA,NA,NA,NA
201299000152,2012990,1995,12,NA,NA,NA,NA,NA,NA
201299000152,2012990,1996,9,NA,NA,NA,NA,NA,NA
201299000152,2012990,1996,10,NA,NA,NA,NA,NA,NA
201299000152,2012990,1996,11,NA,NA,NA,NA,NA,NA
201299000152,2012990,1996,12,NA,NA,NA,NA,NA,NA
201299000152,2012990,1997,9,NA,NA,NA,NA,NA,NA
201299000152,2012990,1997,10,NA,NA,NA,NA,NA,NA
201299000152,2012990,1997,11,NA,NA,NA,NA,NA,NA
201299000152,2012990,1997,12,NA,NA,NA,NA,NA,NA
201299000152,2012990,1998,9,NA,NA,NA,NA,NA,NA
201299000152,2012990,1998,10,NA,NA,NA,NA,NA,NA
201299000152,2012990,1998,11,NA,NA,NA,NA,NA,NA
201299000152,2012990,1998,12,NA,NA,NA,NA,NA,NA
201299000316,2012990,1993,9,36,24,4,1,0,65
201299000316,2012990,1993,10,36,24,4,1,0,65
201299000316,2012990,1993,11,36,24,4,1,0,65
201299000316,2012990,1993,12,36,24,4,1,0,65
201299000316,2012990,1994,9,35,30,2,1,2,70
201299000316,2012990,1994,10,35,30,2,1,2,70
201299000316,2012990,1994,11,35,30,2,1,2,70
201299000316,2012990,1994,12,35,30,2,1,2,70
201299000316,2012990,1995,9,40,26,5,1,3,75
201299000316,2012990,1995,10,40,26,5,1,3,75
201299000316,2012990,1995,11,40,26,5,1,3,75
201299000316,2012990,1995,12,40,26,5,1,3,75
201299000316,2012990,1996,9,50,29,6,0,0,85
201299000316,2012990,1996,10,50,29,6,0,0,85
201299000316,2012990,1996,11,50,29,6,0,0,85
201299000316,2012990,1996,12,50,29,6,0,0,85
201299000316,2012990,1997,9,63,34,2,0,1,100
201299000316,2012990,1997,10,63,34,2,0,1,100
201299000316,2012990,1997,11,63,34,2,0,1,100
201299000316,2012990,1997,12,63,34,2,0,1,100
201299000316,2012990,1998,9,64,29,4,0,0,97
201299000316,2012990,1998,10,64,29,4,0,0,97
201299000316,2012990,1998,11,64,29,4,0,0,97
201299000316,2012990,1998,12,64,29,4,0,0,97
201299000344,2012990,1993,9,1195,399,77,269,23,1963
201299000344,2012990,1993,10,1195,399,77,269,23,1963
201299000344,2012990,1993,11,1195,399,77,269,23,1963
201299000344,2012990,1993,12,1195,399,77,269,23,1963
201299000344,2012990,1994,9,1208,368,89,290,24,1979
201299000344,2012990,1994,10,1208,368,89,290,24,1979
201299000344,2012990,1994,11,1208,368,89,290,24,1979
201299000344,2012990,1994,12,1208,368,89,290,24,1979
201299000344,2012990,1995,9,1222,351,108,258,20,1959
201299000344,2012990,1995,10,1222,351,108,258,20,1959
201299000344,2012990,1995,11,1222,351,108,258,20,1959
201299000344,2012990,1995,12,1222,351,108,258,20,1959
201299000344,2012990,1996,9,1179,329,150,239,31,1928
201299000344,2012990,1996,10,1179,329,150,239,31,1928
201299000344,2012990,1996,11,1179,329,150,239,31,1928
201299000344,2012990,1996,12,1179,329,150,239,31,1928
201299000344,2012990,1997,9,1178,340,168,252,28,1966
201299000344,2012990,1997,10,1178,340,168,252,28,1966
201299000344,2012990,1997,11,1178,340,168,252,28,1966
201299000344,2012990,1997,12,1178,340,168,252,28,1966
201299000344,2012990,1998,9,1227,347,188,279,34,2075
201299000344,2012990,1998,10,1227,347,188,279,34,2075
201299000344,2012990,1998,11,1227,347,188,279,34,2075
201299000344,2012990,1998,12,1227,347,188,279,34,2075
201299000345,2012990,1993,9,152,30,8,3,10,203
201299000345,2012990,1993,10,152,30,8,3,10,203
201299000345,2012990,1993,11,152,30,8,3,10,203
201299000345,2012990,1993,12,152,30,8,3,10,203
201299000345,2012990,1994,9,145,29,15,4,9,202
201299000345,2012990,1994,10,145,29,15,4,9,202
201299000345,2012990,1994,11,145,29,15,4,9,202
201299000345,2012990,1994,12,145,29,15,4,9,202
201299000345,2012990,1995,9,149,25,11,4,10,199
201299000345,2012990,1995,10,149,25,11,4,10,199
201299000345,2012990,1995,11,149,25,11,4,10,199
201299000345,2012990,1995,12,149,25,11,4,10,199
201299000345,2012990,1996,9,146,25,12,3,9,195
201299000345,2012990,1996,10,146,25,12,3,9,195
201299000345,2012990,1996,11,146,25,12,3,9,195
201299000345,2012990,1996,12,146,25,12,3,9,195
201299000345,2012990,1997,9,153,38,11,1,8,211
201299000345,2012990,1997,10,153,38,11,1,8,211
201299000345,2012990,1997,11,153,38,11,1,8,211
201299000345,2012990,1997,12,153,38,11,1,8,211
201299000345,2012990,1998,9,175,30,9,4,9,227
201299000345,2012990,1998,10,175,30,9,4,9,227
201299000345,2012990,1998,11,175,30,9,4,9,227
201299000345,2012990,1998,12,175,30,9,4,9,227
201299000346,2012990,1993,9,858,230,340,142,26,1596
201299000346,2012990,1993,10,858,230,340,142,26,1596
201299000346,2012990,1993,11,858,230,340,142,26,1596
201299000346,2012990,1993,12,858,230,340,142,26,1596
201299000346,2012990,1994,9,791,228,397,126,24,1566
201299000346,2012990,1994,10,791,228,397,126,24,1566
201299000346,2012990,1994,11,791,228,397,126,24,1566
201299000346,2012990,1994,12,791,228,397,126,24,1566
201299000346,2012990,1995,9,773,254,376,113,32,1548
201299000346,2012990,1995,10,773,254,376,113,32,1548
201299000346,2012990,1995,11,773,254,376,113,32,1548
201299000346,2012990,1995,12,773,254,376,113,32,1548
201299000346,2012990,1996,9,754,270,433,96,30,1583
201299000346,2012990,1996,10,754,270,433,96,30,1583
201299000346,2012990,1996,11,754,270,433,96,30,1583
201299000346,2012990,1996,12,754,270,433,96,30,1583
201299000346,2012990,1997,9,717,282,461,113,35,1608
201299000346,2012990,1997,10,717,282,461,113,35,1608
201299000346,2012990,1997,11,717,282,461,113,35,1608
201299000346,2012990,1997,12,717,282,461,113,35,1608
201299000346,2012990,1998,9,670,306,494,103,41,1614
201299000346,2012990,1998,10,670,306,494,103,41,1614
201299000346,2012990,1998,11,670,306,494,103,41,1614
201299000346,2012990,1998,12,670,306,494,103,41,1614
201299000347,2012990,1993,9,1262,252,108,50,32,1704
201299000347,2012990,1993,10,1262,252,108,50,32,1704
201299000347,2012990,1993,11,1262,252,108,50,32,1704
201299000347,2012990,1993,12,1262,252,108,50,32,1704
201299000347,2012990,1994,9,1213,279,94,50,30,1666
201299000347,2012990,1994,10,1213,279,94,50,30,1666
201299000347,2012990,1994,11,1213,279,94,50,30,1666
201299000347,2012990,1994,12,1213,279,94,50,30,1666
201299000347,2012990,1995,9,1159,261,95,34,37,1586
201299000347,2012990,1995,10,1159,261,95,34,37,1586
201299000347,2012990,1995,11,1159,261,95,34,37,1586
201299000347,2012990,1995,12,1159,261,95,34,37,1586
201299000347,2012990,1996,9,1178,299,110,54,36,1677
201299000347,2012990,1996,10,1178,299,110,54,36,1677
201299000347,2012990,1996,11,1178,299,110,54,36,1677
201299000347,2012990,1996,12,1178,299,110,54,36,1677
201299000347,2012990,1997,9,1141,293,108,62,36,1640
201299000347,2012990,1997,10,1141,293,108,62,36,1640
201299000347,2012990,1997,11,1141,293,108,62,36,1640
201299000347,2012990,1997,12,1141,293,108,62,36,1640
201299000347,2012990,1998,9,1113,276,111,69,40,1609
201299000347,2012990,1998,10,1113,276,111,69,40,1609
201299000347,2012990,1998,11,1113,276,111,69,40,1609
201299000347,2012990,1998,12,1113,276,111,69,40,1609
201299000348,2012990,1993,9,1181,370,59,98,22,1730
201299000348,2012990,1993,10,1181,370,59,98,22,1730
201299000348,2012990,1993,11,1181,370,59,98,22,1730
201299000348,2012990,1993,12,1181,370,59,98,22,1730
201299000348,2012990,1994,9,1103,393,68,97,25,1686
201299000348,2012990,1994,10,1103,393,68,97,25,1686
201299000348,2012990,1994,11,1103,393,68,97,25,1686
201299000348,2012990,1994,12,1103,393,68,97,25,1686
201299000348,2012990,1995,9,1051,412,58,105,20,1646
201299000348,2012990,1995,10,1051,412,58,105,20,1646
201299000348,2012990,1995,11,1051,412,58,105,20,1646
201299000348,2012990,1995,12,1051,412,58,105,20,1646
201299000348,2012990,1996,9,1011,441,64,117,28,1661
201299000348,2012990,1996,10,1011,441,64,117,28,1661
201299000348,2012990,1996,11,1011,441,64,117,28,1661
201299000348,2012990,1996,12,1011,441,64,117,28,1661
201299000348,2012990,1997,9,998,509,91,126,25,1749
201299000348,2012990,1997,10,998,509,91,126,25,1749
201299000348,2012990,1997,11,998,509,91,126,25,1749
201299000348,2012990,1997,12,998,509,91,126,25,1749
201299000348,2012990,1998,9,972,535,80,135,28,1750
201299000348,2012990,1998,10,972,535,80,135,28,1750
201299000348,2012990,1998,11,972,535,80,135,28,1750
201299000348,2012990,1998,12,972,535,80,135,28,1750
201299000349,2012990,1993,9,960,238,121,45,30,1394
201299000349,2012990,1993,10,960,238,121,45,30,1394
201299000349,2012990,1993,11,960,238,121,45,30,1394
201299000349,2012990,1993,12,960,238,121,45,30,1394
201299000349,2012990,1994,9,945,261,116,58,36,1416
201299000349,2012990,1994,10,945,261,116,58,36,1416
201299000349,2012990,1994,11,945,261,116,58,36,1416
201299000349,2012990,1994,12,945,261,116,58,36,1416
201299000349,2012990,1995,9,980,292,134,56,33,1495
201299000349,2012990,1995,10,980,292,134,56,33,1495
201299000349,2012990,1995,11,980,292,134,56,33,1495
201299000349,2012990,1995,12,980,292,134,56,33,1495
201299000349,2012990,1996,9,1027,355,131,65,39,1617
201299000349,2012990,1996,10,1027,355,131,65,39,1617
201299000349,2012990,1996,11,1027,355,131,65,39,1617
201299000349,2012990,1996,12,1027,355,131,65,39,1617
201299000349,2012990,1997,9,927,345,141,41,40,1494
201299000349,2012990,1997,10,927,345,141,41,40,1494
201299000349,2012990,1997,11,927,345,141,41,40,1494
201299000349,2012990,1997,12,927,345,141,41,40,1494
201299000349,2012990,1998,9,898,355,148,40,49,1490
201299000349,2012990,1998,10,898,355,148,40,49,1490
201299000349,2012990,1998,11,898,355,148,40,49,1490
201299000349,2012990,1998,12,898,355,148,40,49,1490
201299000350,2012990,1993,9,887,335,60,25,15,1322
201299000350,2012990,1993,10,887,335,60,25,15,1322
201299000350,2012990,1993,11,887,335,60,25,15,1322
201299000350,2012990,1993,12,887,335,60,25,15,1322
201299000350,2012990,1994,9,881,347,58,26,14,1326
201299000350,2012990,1994,10,881,347,58,26,14,1326
201299000350,2012990,1994,11,881,347,58,26,14,1326
201299000350,2012990,1994,12,881,347,58,26,14,1326
201299000350,2012990,1995,9,869,352,59,26,13,1319
201299000350,2012990,1995,10,869,352,59,26,13,1319
201299000350,2012990,1995,11,869,352,59,26,13,1319
201299000350,2012990,1995,12,869,352,59,26,13,1319
201299000350,2012990,1996,9,855,382,75,26,16,1354
201299000350,2012990,1996,10,855,382,75,26,16,1354
201299000350,2012990,1996,11,855,382,75,26,16,1354
201299000350,2012990,1996,12,855,382,75,26,16,1354
201299000350,2012990,1997,9,833,368,64,27,20,1312
201299000350,2012990,1997,10,833,368,64,27,20,1312
201299000350,2012990,1997,11,833,368,64,27,20,1312
201299000350,2012990,1997,12,833,368,64,27,20,1312
201299000350,2012990,1998,9,877,387,76,31,12,1383
201299000350,2012990,1998,10,877,387,76,31,12,1383
201299000350,2012990,1998,11,877,387,76,31,12,1383
201299000350,2012990,1998,12,877,387,76,31,12,1383
201299000351,2012990,1993,9,1261,211,56,52,13,1593
201299000351,2012990,1993,10,1261,211,56,52,13,1593
201299000351,2012990,1993,11,1261,211,56,52,13,1593
201299000351,2012990,1993,12,1261,211,56,52,13,1593
201299000351,2012990,1994,9,1199,185,63,45,17,1509
201299000351,2012990,1994,10,1199,185,63,45,17,1509
201299000351,2012990,1994,11,1199,185,63,45,17,1509
201299000351,2012990,1994,12,1199,185,63,45,17,1509
201299000351,2012990,1995,9,1178,196,81,51,16,1522
201299000351,2012990,1995,10,1178,196,81,51,16,1522
201299000351,2012990,1995,11,1178,196,81,51,16,1522
201299000351,2012990,1995,12,1178,196,81,51,16,1522
201299000351,2012990,1996,9,1199,185,84,59,15,1542
201299000351,2012990,1996,10,1199,185,84,59,15,1542
201299000351,2012990,1996,11,1199,185,84,59,15,1542
201299000351,2012990,1996,12,1199,185,84,59,15,1542
201299000351,2012990,1997,9,1212,165,80,72,21,1550
201299000351,2012990,1997,10,1212,165,80,72,21,1550
201299000351,2012990,1997,11,1212,165,80,72,21,1550
201299000351,2012990,1997,12,1212,165,80,72,21,1550
201299000351,2012990,1998,9,1207,149,95,80,21,1552
201299000351,2012990,1998,10,1207,149,95,80,21,1552
201299000351,2012990,1998,11,1207,149,95,80,21,1552
201299000351,2012990,1998,12,1207,149,95,80,21,1552
201299000682,2012990,1993,9,NA,NA,NA,NA,NA,NA
201299000682,2012990,1993,10,NA,NA,NA,NA,NA,NA
201299000682,2012990,1993,11,NA,NA,NA,NA,NA,NA
201299000682,2012990,1993,12,NA,NA,NA,NA,NA,NA
201299000682,2012990,1994,9,24,9,0,2,1,36
201299000682,2012990,1994,10,24,9,0,2,1,36
201299000682,2012990,1994,11,24,9,0,2,1,36
201299000682,2012990,1994,12,24,9,0,2,1,36
201299000682,2012990,1995,9,31,9,3,2,2,47
201299000682,2012990,1995,10,31,9,3,2,2,47
201299000682,2012990,1995,11,31,9,3,2,2,47
201299000682,2012990,1995,12,31,9,3,2,2,47
201299000682,2012990,1996,9,49,12,4,1,3,69
201299000682,2012990,1996,10,49,12,4,1,3,69
201299000682,2012990,1996,11,49,12,4,1,3,69
201299000682,2012990,1996,12,49,12,4,1,3,69
201299000682,2012990,1997,9,NA,NA,NA,NA,NA,NA
201299000682,2012990,1997,10,NA,NA,NA,NA,NA,NA
201299000682,2012990,1997,11,NA,NA,NA,NA,NA,NA
201299000682,2012990,1997,12,NA,NA,NA,NA,NA,NA
201299000682,2012990,1998,9,NA,NA,NA,NA,NA,NA
201299000682,2012990,1998,10,NA,NA,NA,NA,NA,NA
201299000682,2012990,1998,11,NA,NA,NA,NA,NA,NA
201299000682,2012990,1998,12,NA,NA,NA,NA,NA,NA
201299000959,2012990,1993,9,NA,NA,NA,NA,NA,NA
201299000959,2012990,1993,10,NA,NA,NA,NA,NA,NA
201299000959,2012990,1993,11,NA,NA,NA,NA,NA,NA
201299000959,2012990,1993,12,NA,NA,NA,NA,NA,NA
201299000959,2012990,1994,9,NA,NA,NA,NA,NA,NA
201299000959,2012990,1994,10,NA,NA,NA,NA,NA,NA
201299000959,2012990,1994,11,NA,NA,NA,NA,NA,NA
201299000959,2012990,1994,12,NA,NA,NA,NA,NA,NA
201299000959,2012990,1995,9,NA,NA,NA,NA,NA,NA
201299000959,2012990,1995,10,NA,NA,NA,NA,NA,NA
201299000959,2012990,1995,11,NA,NA,NA,NA,NA,NA
201299000959,2012990,1995,12,NA,NA,NA,NA,NA,NA
201299000959,2012990,1996,9,14,0,1,0,0,15
201299000959,2012990,1996,10,14,0,1,0,0,15
201299000959,2012990,1996,11,14,0,1,0,0,15
201299000959,2012990,1996,12,14,0,1,0,0,15
201299000959,2012990,1997,9,NA,NA,NA,NA,NA,NA
201299000959,2012990,1997,10,NA,NA,NA,NA,NA,NA
201299000959,2012990,1997,11,NA,NA,NA,NA,NA,NA
201299000959,2012990,1997,12,NA,NA,NA,NA,NA,NA
201299000959,2012990,1998,9,NA,NA,NA,NA,NA,NA
201299000959,2012990,1998,10,NA,NA,NA,NA,NA,NA
201299000959,2012990,1998,11,NA,NA,NA,NA,NA,NA
201299000959,2012990,1998,12,NA,NA,NA,NA,NA,NA
201299001098,2012990,1993,9,NA,NA,NA,NA,NA,NA
201299001098,2012990,1993,10,NA,NA,NA,NA,NA,NA
201299001098,2012990,1993,11,NA,NA,NA,NA,NA,NA
201299001098,2012990,1993,12,NA,NA,NA,NA,NA,NA
201299001098,2012990,1994,9,NA,NA,NA,NA,NA,NA
201299001098,2012990,1994,10,NA,NA,NA,NA,NA,NA
201299001098,2012990,1994,11,NA,NA,NA,NA,NA,NA
201299001098,2012990,1994,12,NA,NA,NA,NA,NA,NA
201299001098,2012990,1995,9,NA,NA,NA,NA,NA,NA
201299001098,2012990,1995,10,NA,NA,NA,NA,NA,NA
201299001098,2012990,1995,11,NA,NA,NA,NA,NA,NA
201299001098,2012990,1995,12,NA,NA,NA,NA,NA,NA
201299001098,2012990,1996,9,NA,NA,NA,NA,NA,NA
201299001098,2012990,1996,10,NA,NA,NA,NA,NA,NA
201299001098,2012990,1996,11,NA,NA,NA,NA,NA,NA
201299001098,2012990,1996,12,NA,NA,NA,NA,NA,NA
201299001098,2012990,1997,9,3,0,0,0,0,3
201299001098,2012990,1997,10,3,0,0,0,0,3
201299001098,2012990,1997,11,3,0,0,0,0,3
201299001098,2012990,1997,12,3,0,0,0,0,3
201299001098,2012990,1998,9,NA,NA,NA,NA,NA,NA
201299001098,2012990,1998,10,NA,NA,NA,NA,NA,NA
201299001098,2012990,1998,11,NA,NA,NA,NA,NA,NA
201299001098,2012990,1998,12,NA,NA,NA,NA,NA,NA
201299001100,2012990,1993,9,NA,NA,NA,NA,NA,NA
201299001100,2012990,1993,10,NA,NA,NA,NA,NA,NA
201299001100,2012990,1993,11,NA,NA,NA,NA,NA,NA
201299001100,2012990,1993,12,NA,NA,NA,NA,NA,NA
201299001100,2012990,1994,9,NA,NA,NA,NA,NA,NA
201299001100,2012990,1994,10,NA,NA,NA,NA,NA,NA
201299001100,2012990,1994,11,NA,NA,NA,NA,NA,NA
201299001100,2012990,1994,12,NA,NA,NA,NA,NA,NA
201299001100,2012990,1995,9,NA,NA,NA,NA,NA,NA
201299001100,2012990,1995,10,NA,NA,NA,NA,NA,NA
201299001100,2012990,1995,11,NA,NA,NA,NA,NA,NA
201299001100,2012990,1995,12,NA,NA,NA,NA,NA,NA
201299001100,2012990,1996,9,NA,NA,NA,NA,NA,NA
201299001100,2012990,1996,10,NA,NA,NA,NA,NA,NA
201299001100,2012990,1996,11,NA,NA,NA,NA,NA,NA
201299001100,2012990,1996,12,NA,NA,NA,NA,NA,NA
201299001100,2012990,1997,9,6,12,2,1,0,21
201299001100,2012990,1997,10,6,12,2,1,0,21
201299001100,2012990,1997,11,6,12,2,1,0,21
201299001100,2012990,1997,12,6,12,2,1,0,21
201299001100,2012990,1998,9,3,4,4,0,1,12
201299001100,2012990,1998,10,3,4,4,0,1,12
201299001100,2012990,1998,11,3,4,4,0,1,12
201299001100,2012990,1998,12,3,4,4,0,1,12
201299001104,2012990,1993,9,NA,NA,NA,NA,NA,NA
201299001104,2012990,1993,10,NA,NA,NA,NA,NA,NA
201299001104,2012990,1993,11,NA,NA,NA,NA,NA,NA
201299001104,2012990,1993,12,NA,NA,NA,NA,NA,NA
201299001104,2012990,1994,9,NA,NA,NA,NA,NA,NA
201299001104,2012990,1994,10,NA,NA,NA,NA,NA,NA
201299001104,2012990,1994,11,NA,NA,NA,NA,NA,NA
201299001104,2012990,1994,12,NA,NA,NA,NA,NA,NA
201299001104,2012990,1995,9,NA,NA,NA,NA,NA,NA
201299001104,2012990,1995,10,NA,NA,NA,NA,NA,NA
201299001104,2012990,1995,11,NA,NA,NA,NA,NA,NA
201299001104,2012990,1995,12,NA,NA,NA,NA,NA,NA
201299001104,2012990,1996,9,NA,NA,NA,NA,NA,NA
201299001104,2012990,1996,10,NA,NA,NA,NA,NA,NA
201299001104,2012990,1996,11,NA,NA,NA,NA,NA,NA
201299001104,2012990,1996,12,NA,NA,NA,NA,NA,NA
201299001104,2012990,1997,9,61,14,4,3,2,84
201299001104,2012990,1997,10,61,14,4,3,2,84
201299001104,2012990,1997,11,61,14,4,3,2,84
201299001104,2012990,1997,12,61,14,4,3,2,84
201299001104,2012990,1998,9,67,20,5,3,2,97
201299001104,2012990,1998,10,67,20,5,3,2,97
201299001104,2012990,1998,11,67,20,5,3,2,97
201299001104,2012990,1998,12,67,20,5,3,2,97
201299001690,2012990,1993,9,59,26,6,1,4,96
