"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"3620580","360012305730",0,3,1,51,47,102,0,0,1,0,1,27,23,52,0,0,0,2,1,39,31,73,0,0,0,3,1,50,46,102,0,2,204,104,146,204,658,245,3,248,248
"3620580","360012305731",1,1,9,80,39,150,0,20,0,1,7,64,43,126,0,11,1,1,11,46,37,117,2,19,2,3,8,62,54,156,2,25,300,252,234,312,1098,622,71,693,693
"3620580","360012305831",1,0,19,36,38,187,0,93,1,0,29,36,40,181,0,75,0,1,27,36,33,156,0,59,2,4,24,34,33,165,1,67,374,362,312,330,1378,520,115,635,635
"3620580","360012305899",10,17,86,30,91,271,4,33,27,7,78,28,98,265,0,27,28,3,63,21,86,237,4,32,17,16,92,17,112,292,3,35,542,530,474,584,2130,562,87,649,649
"3620580","360012305999",0,6,4,49,52,118,1,6,1,1,11,56,66,135,0,0,1,2,5,42,60,112,0,2,3,1,4,39,51,103,0,5,236,270,224,206,936,322,3,325,325
"3620580","360012306047",2,3,38,11,64,167,2,47,2,5,33,20,58,148,2,28,6,1,45,10,52,145,3,28,3,8,40,6,60,165,1,47,334,296,290,330,1250,413,55,468,468
"3620580","360012306079",1,0,7,36,53,101,1,3,1,4,7,38,41,94,0,3,1,1,6,31,31,76,2,4,2,2,7,41,62,122,0,8,202,188,152,244,786,498,12,510,510
"3620580","360012306194",2,2,3,37,23,73,0,6,1,0,0,31,25,60,0,3,6,0,3,23,27,66,1,6,2,2,2,43,48,111,1,13,146,120,132,222,620,271,8,279,279
"3620580","360012306277",2,2,3,51,31,96,1,6,0,0,0,36,17,60,1,6,0,0,2,33,19,56,0,2,0,0,1,50,36,88,0,1,192,120,112,176,600,235,8,243,243
"3620580","360012306437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,4,25,0,0,2,10,12,160,41,231,2,4,0,0,50,462,512,163,2,165,165
"3620580","360012306528",7,2,29,21,52,120,4,5,8,4,28,15,31,93,1,6,5,2,19,11,39,81,1,4,6,5,26,21,46,111,2,5,240,186,162,222,810,283,14,297,297
"3620580","360012306535",4,6,34,37,36,126,4,5,0,1,5,14,6,26,0,0,0,0,10,15,14,39,0,0,6,19,46,58,55,197,5,8,252,52,78,394,776,241,8,249,249
"3620580","360013500554",0,1,0,4,11,18,0,2,0,0,0,5,4,10,0,1,0,0,0,2,6,8,0,0,0,0,1,3,7,11,0,0,36,20,16,22,94,452,1,453,453
"3620580","360013500806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,2,4,6,401,0,401,401
"3620580","360013501923",0,0,0,5,4,9,0,0,0,1,0,2,5,9,0,1,0,0,0,7,16,24,0,1,0,0,0,4,3,9,0,2,18,18,48,18,102,489,1,490,490
"3620580","360013501926",1,0,0,1,0,2,0,0,0,1,0,1,1,4,0,1,0,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,4,8,4,4,20,306,1,307,307
"3620580","360013501927",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,2,8,0,10,432,1,433,433
"3620580","360013502020",0,0,0,5,2,10,0,3,0,0,1,2,0,4,0,1,0,0,0,1,1,3,0,1,0,1,2,6,5,14,0,0,20,8,6,28,62,218,1,219,219
"3620580","360013502026",0,0,0,1,2,4,0,1,0,0,0,1,4,6,0,1,0,0,0,0,2,2,0,0,0,0,0,1,3,4,0,0,8,12,4,8,32,178,0,178,178
"3620580","360013502124",2,0,0,25,23,75,1,24,0,0,0,15,19,41,1,6,0,0,3,20,14,55,0,18,1,2,1,40,22,79,0,13,150,82,110,158,500,475,4,479,479
"3620580","360013502170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,286,0,286,286
"3620580","360013502224",0,0,1,1,7,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,3,4,0,0,18,2,4,8,32,474,1,475,475
"3620580","360013502733",0,0,0,1,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,2,0,0,4,4,4,4,16,246,1,247,247
"3620580","360013502825",0,0,0,16,6,24,0,2,0,0,0,15,6,21,0,0,0,0,0,14,5,19,0,0,1,0,1,14,5,21,0,0,48,42,38,42,170,449,3,452,452
"3620580","360013502827",0,0,1,13,8,30,0,8,0,0,0,15,10,31,1,5,0,0,1,6,2,12,0,3,1,0,1,32,10,50,0,6,60,62,24,100,246,220,0,220,220
"3620580","360013502843",0,2,1,0,1,4,0,0,0,0,2,1,1,4,0,0,0,0,0,3,1,4,0,0,0,0,0,2,2,5,0,1,8,8,8,10,34,343,1,344,344
"3620580","360013502844",0,0,0,3,1,4,0,0,0,0,0,1,2,5,1,1,0,0,0,4,2,7,0,1,0,0,0,2,5,7,0,0,8,10,14,14,46,584,0,584,584
"3620580","360013502859",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,418,0,418,418
"3620580","360013502870",0,0,0,4,8,12,0,0,0,0,2,2,3,7,0,0,0,0,0,10,7,17,0,0,0,0,0,4,1,5,0,0,24,14,34,10,82,211,0,211,211
"3620580","360013503340",2,0,2,34,43,89,0,8,0,0,1,6,5,14,0,2,1,0,3,28,25,62,0,5,0,0,4,45,42,99,0,8,178,28,124,198,528,242,1,243,243
"3620580","360013504319",0,1,0,36,10,48,0,1,0,0,0,8,3,11,0,0,0,0,0,19,9,30,0,2,1,0,0,34,7,43,0,1,96,22,60,86,264,238,2,240,240
"3620580","360013504469",0,0,1,5,3,9,0,0,0,0,0,3,5,8,0,0,0,0,0,5,3,8,0,0,0,1,0,1,1,3,0,0,18,16,16,6,56,449,0,449,449
"3620580","360013504476",0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,1,3,0,0,10,0,4,6,20,336,2,338,338
"3620580","360013504480",0,0,8,4,15,36,0,9,0,0,4,8,9,30,0,9,0,0,5,4,7,25,0,9,1,0,7,14,18,43,0,3,72,60,50,86,268,247,2,249,249
"3620580","360013504481",0,1,1,28,9,40,0,1,0,1,0,23,9,34,0,1,0,1,2,18,7,31,1,2,0,0,1,16,8,26,0,1,80,68,62,52,262,329,2,331,331
"3620580","360013504522",0,0,0,23,20,45,1,1,0,0,0,13,16,30,0,1,0,0,0,4,5,9,0,0,0,0,2,65,63,133,0,3,90,60,18,266,434,443,0,443,443
"3620580","360013504605",0,0,0,2,3,5,0,0,0,0,0,2,2,4,0,0,0,0,0,2,1,4,0,1,0,0,1,0,0,1,0,0,10,8,8,2,28,393,3,396,396
"3620580","360013504780",0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4,4,0,0,2,4,4,8,18,538,0,538,538
"3620580","360013504781",0,0,0,4,1,5,0,0,0,1,0,6,0,7,0,0,0,0,0,1,2,3,0,0,0,1,0,0,3,4,0,0,10,14,6,8,38,426,3,429,429
"3620580","360013504815",0,0,0,1,3,5,0,1,0,0,0,0,2,2,0,0,0,0,0,2,3,6,0,1,0,0,0,1,2,3,0,0,10,4,12,6,32,339,1,340,340
"3620580","360013504817",0,0,1,15,5,25,0,4,0,0,0,11,3,15,0,1,0,1,0,2,6,10,0,1,0,1,0,26,4,32,0,1,50,30,20,64,164,382,3,385,385
"3620580","360013504818",0,0,0,2,1,4,0,1,0,0,0,0,4,4,0,0,0,0,4,0,2,6,0,0,0,0,0,2,0,3,0,1,8,8,12,6,34,444,0,444,444
"3620580","360015101916",8,0,71,20,176,350,0,75,9,1,67,17,153,298,0,51,9,2,52,22,120,261,0,56,10,2,66,16,164,318,0,60,700,596,522,636,2454,880,65,945,945
"3620580","360015101947",3,1,344,88,319,920,5,160,0,5,228,64,198,585,1,89,5,2,290,63,158,661,8,135,12,6,325,108,360,966,7,148,1840,1170,1322,1932,6264,2436,52,2488,2488
"3620580","360015101952",11,2,371,44,433,1321,5,455,17,1,265,35,301,976,2,355,13,3,280,39,238,922,4,345,31,5,333,22,457,1305,7,450,2642,1952,1844,2610,9048,3031,222,3253,3253
"3620580","360015102036",10,3,349,32,269,888,4,221,6,4,299,13,198,698,4,174,7,1,347,16,190,762,1,200,11,2,378,36,361,1042,5,249,1776,1396,1524,2084,6780,2534,160,2694,2694
"3620580","360015105955",1,0,48,9,14,89,1,16,0,0,35,12,11,72,2,12,0,1,29,12,10,64,0,12,4,1,48,14,17,100,2,14,178,144,128,200,650,480,20,500,500
"3620580","360015201906",1,4,62,215,123,489,3,81,3,3,58,169,99,426,3,91,2,1,70,146,78,386,6,83,4,6,84,270,172,607,3,68,978,852,772,1214,3816,1411,44,1455,1455
"3620580","360015201943",47,4,247,216,189,998,2,293,22,3,196,150,136,731,7,217,22,3,205,171,148,787,0,238,41,6,243,253,222,1107,6,336,1996,1462,1574,2214,7246,2300,140,2440,2440
"3620580","360015202888",2,1,2,86,36,139,0,12,1,2,6,32,16,66,0,9,3,0,4,42,11,66,0,6,2,1,5,67,35,128,0,18,278,132,132,256,798,347,17,364,364
"3620580","360015203107",3,0,37,9,50,171,1,71,4,0,25,2,36,138,0,71,0,0,27,5,30,124,1,61,4,0,36,9,44,155,1,61,342,276,248,310,1176,665,48,713,713
"3620580","360015204312",11,5,163,186,140,584,7,72,5,2,164,162,110,515,4,68,6,8,158,149,99,479,3,56,9,1,166,180,146,582,1,79,1168,1030,958,1164,4320,1699,94,1793,1793
"3620580","360015205823",1,1,24,3,40,91,0,22,0,0,36,2,23,89,2,26,0,0,29,4,28,83,1,21,0,0,23,3,37,78,0,15,182,178,166,156,682,292,4,296,296
"3620580","360015205826",2,0,27,21,27,147,1,69,5,0,22,21,32,146,0,66,0,0,19,13,21,131,0,78,3,2,41,27,30,180,1,76,294,292,262,360,1208,397,6,403,403
"3620580","360015205827",5,0,8,26,25,74,0,10,1,1,7,28,25,74,0,12,0,3,0,37,9,54,0,5,1,1,2,25,12,44,0,3,148,148,108,88,492,182,5,187,187
"3620580","360015205926",1,0,5,32,29,93,0,26,4,1,6,22,17,88,0,38,0,0,5,14,23,82,0,40,1,1,10,21,38,114,1,42,186,176,164,228,754,438,26,464,464
"3620580","360015205940",1,0,4,30,36,85,1,13,0,3,11,11,20,53,0,8,0,0,12,23,27,73,0,11,0,0,3,27,32,70,1,7,170,106,146,140,562,208,8,216,216
"3620580","360015205941",3,0,6,14,43,94,0,28,1,2,19,12,31,88,1,22,2,4,16,17,25,87,0,23,3,0,15,25,37,106,0,26,188,176,174,212,750,271,15,286,286
"3620580","360015205942",0,0,0,32,35,73,0,6,0,0,1,28,5,43,0,9,0,0,2,14,14,33,0,3,0,0,2,25,28,59,0,4,146,86,66,118,416,167,1,168,168
"3620580","360015300829",10,1,21,114,16,166,0,4,3,1,16,107,13,150,0,10,17,0,9,102,21,158,1,8,7,0,15,132,25,184,1,4,332,300,316,368,1316,405,65,470,470
"3620580","360015300871",2,1,63,11,25,247,0,145,1,2,65,28,33,270,2,139,0,2,66,15,15,238,1,139,3,1,100,19,23,306,6,154,494,540,476,612,2122,437,54,491,491
"3620580","360015302009",4,8,222,185,198,1156,5,534,3,2,121,119,107,691,1,338,0,1,187,122,125,782,1,346,12,8,225,144,210,1158,1,558,2312,1382,1564,2316,7574,2579,256,2835,2835
"3620580","360015302032",30,3,371,329,151,1113,13,216,23,5,327,267,122,990,13,233,18,3,376,250,94,964,10,213,39,2,334,323,160,1089,8,223,2226,1980,1928,2178,8312,2769,277,3046,3046
"3620580","360015306422",0,0,14,33,8,90,5,30,2,0,11,38,22,107,4,30,0,0,14,36,26,105,2,27,1,2,14,31,13,105,4,40,180,214,210,210,814,314,8,322,322
"3620580","360015306423",1,0,8,19,18,59,1,12,0,1,8,8,27,61,0,17,1,1,6,22,17,67,0,20,0,0,0,6,7,23,0,10,118,122,134,46,420,155,7,162,162
"3702970","370297000871",1,0,0,30,5,37,0,1,0,1,0,9,0,12,0,2,0,0,0,11,1,13,0,1,2,1,0,50,4,63,0,6,74,24,26,126,250,161,0,161,161
"3702970","370297001203",0,1,3,17,48,74,1,4,2,0,1,31,36,72,1,1,0,0,0,26,21,47,0,0,0,0,6,27,72,106,0,1,148,144,94,212,598,866,0,866,866
"3702970","370297001214",14,1,58,230,164,577,0,110,18,1,33,186,104,435,0,93,15,0,31,185,117,450,0,102,16,3,41,261,192,606,0,93,1154,870,900,1212,4136,926,136,1062,1062
"3702970","370297001221",5,2,14,274,146,446,1,4,4,2,11,215,102,341,0,7,5,1,14,161,106,295,0,8,4,2,19,313,163,512,0,11,892,682,590,1024,3188,1591,0,1591,1591
"3702970","370297001229",21,4,34,186,199,589,2,143,16,3,37,190,141,528,1,140,23,1,26,156,144,517,0,167,21,4,31,190,217,608,0,145,1178,1056,1034,1216,4484,999,124,1123,1123
"3702970","370297001241",0,0,1,12,3,20,0,4,0,0,0,8,3,13,0,2,2,1,1,42,10,73,0,17,2,0,1,9,2,19,0,5,40,26,146,38,250,229,0,229,229
"3702970","370297001244",22,2,33,210,110,947,0,570,15,3,24,123,79,747,0,503,16,1,21,146,64,725,0,477,15,0,31,229,143,966,0,548,1894,1494,1450,1932,6770,732,52,784,784
"3702970","370297001248",27,2,25,385,125,620,0,56,13,3,11,325,104,513,0,57,16,0,11,240,71,429,0,91,27,2,18,386,158,666,0,75,1240,1026,858,1332,4456,916,200,1116,1116
"3702970","370297001250",9,0,1,70,19,158,0,59,7,0,3,67,13,147,0,57,11,0,2,57,9,136,0,57,14,0,2,74,16,168,1,61,316,294,272,336,1218,308,69,377,377
"3702970","370297001255",22,1,54,305,200,717,0,135,11,2,31,284,142,577,1,106,21,4,44,303,170,649,0,107,34,1,37,281,206,658,0,99,1434,1154,1298,1316,5202,930,213,1143,1143
"3702970","370297001274",26,3,28,177,303,835,1,297,19,2,21,178,248,738,1,269,20,2,24,159,192,638,1,240,28,0,20,245,344,914,2,275,1670,1476,1276,1828,6250,1058,178,1236,1236
"3702970","370297001285",8,3,12,259,35,322,0,5,5,3,7,226,31,276,0,4,4,3,12,224,28,275,0,4,8,2,11,376,57,459,0,5,644,552,550,918,2664,1329,0,1329,1329
"3702970","370297001286",11,0,19,174,96,316,0,16,15,0,21,171,67,304,1,29,24,0,25,212,61,339,1,16,8,2,13,202,104,346,0,17,632,608,678,692,2610,1300,0,1300,1300
"3702970","370297002169",3,0,0,7,1,14,0,3,0,0,0,4,0,6,0,2,0,0,0,6,0,8,0,2,0,0,0,12,0,14,0,2,28,12,16,28,84,77,0,77,77
"3702970","370297002220",13,1,53,51,36,514,1,359,11,0,48,41,31,438,0,307,8,0,51,36,41,468,3,329,11,1,55,42,44,532,0,379,1028,876,936,1064,3904,125,41,166,166
"3702970","370297002228",1,0,5,41,23,78,0,8,0,0,4,28,14,50,0,4,1,0,3,24,9,39,0,2,0,0,4,43,37,88,0,4,156,100,78,176,510,251,0,251,251
"3702970","370297002324",29,3,29,152,147,555,0,195,18,1,32,155,111,466,0,149,15,2,31,159,120,525,0,198,29,3,49,144,129,556,1,201,1110,932,1050,1112,4204,667,120,787,787
"3702970","370297002326",15,1,14,372,172,590,0,16,12,2,11,244,133,411,0,9,6,0,12,256,126,415,0,15,4,1,14,333,186,557,1,18,1180,822,830,1114,3946,1968,0,1968,1968
"3702970","370297002593",14,4,14,193,104,474,0,145,14,1,15,178,56,386,0,122,15,4,5,187,68,389,0,110,26,1,12,207,70,464,0,148,948,772,778,928,3426,633,89,722,722
"3702970","370297002641",8,5,23,293,93,440,1,17,8,2,17,235,84,356,0,10,5,1,19,241,76,357,0,15,18,1,22,356,125,554,0,32,880,712,714,1108,3414,771,154,925,925
"3702970","370297002811",24,2,39,408,65,619,0,81,25,0,35,397,67,621,1,96,28,1,23,402,49,582,0,79,19,4,36,398,84,610,0,69,1238,1242,1164,1220,4864,810,172,982,982
"3702970","370297002842",1,0,1,23,15,41,0,1,0,0,4,25,5,37,0,3,2,0,1,26,8,38,0,1,1,0,0,13,9,29,0,6,82,74,76,58,290,142,0,142,142
"3702970","370297002910",26,0,186,103,92,902,2,493,18,0,149,86,73,762,0,436,22,0,150,96,73,824,3,480,28,2,195,89,78,827,0,435,1804,1524,1648,1654,6630,245,58,303,303
"3702970","370297003000",0,0,0,0,0,0,0,0,5,2,10,60,6,97,0,14,4,0,11,54,20,101,0,12,0,0,0,0,0,0,0,0,NA,194,202,NA,396,51,15,66,66
"3702970","370297003042",2,0,1,22,23,51,0,3,2,0,0,10,19,34,0,3,1,0,1,10,19,31,0,0,2,0,1,34,39,82,0,6,102,68,62,164,396,191,0,191,191
"3702970","370297003173",11,2,9,210,112,365,0,21,8,4,14,209,104,357,0,18,10,3,8,212,107,365,0,25,10,0,8,206,139,391,0,28,730,714,730,782,2956,770,105,875,875
"3702970","370297003175",24,1,14,60,89,681,1,492,19,0,17,46,58,593,1,452,16,2,18,79,71,673,0,487,14,0,29,58,73,597,2,421,1362,1186,1346,1194,5088,287,50,337,337
"3702970","370297003245",6,0,42,194,225,487,3,17,9,0,41,178,173,420,1,18,10,0,22,179,156,380,0,13,8,1,26,236,198,488,0,19,974,840,760,976,3550,1762,0,1762,1762
"3702970","370297003313",0,0,0,0,0,0,0,0,2,0,8,12,13,58,0,23,2,0,5,21,17,78,0,33,0,0,0,0,0,0,0,0,NA,116,156,NA,272,25,8,33,33
"3702970","370297003315",0,0,4,27,13,64,0,20,5,0,10,32,20,82,0,15,3,0,4,35,10,72,0,20,4,0,4,23,17,68,0,20,128,164,144,136,572,86,10,96,96
"3702970","370297003318",0,0,0,0,0,0,0,0,6,0,10,11,4,100,0,69,5,2,5,13,8,100,0,67,0,0,0,0,0,0,0,0,NA,200,200,NA,400,13,6,19,19
"3702970","370297003405",6,2,3,17,11,71,0,32,5,0,5,22,8,78,0,38,7,0,0,28,10,82,0,37,1,1,1,19,13,54,0,19,142,156,164,108,570,52,4,56,56
"3702970","370297003421",0,0,0,0,0,0,0,0,5,0,7,21,6,65,0,26,1,0,9,32,7,99,0,50,0,0,0,0,0,0,0,0,NA,130,198,NA,328,19,7,26,26
"3904375","390437500316",13,0,1,35,2,96,0,45,5,0,1,43,1,106,0,56,3,0,0,44,4,106,0,55,6,0,3,47,5,107,0,46,192,212,212,214,830,570,87,657,657
"3904375","390437500319",10,1,0,124,49,232,1,47,7,1,3,75,44,166,1,35,6,0,0,66,31,128,0,25,15,0,2,183,113,368,1,54,464,332,256,736,1788,NA,NA,NA,NA
"3904375","390437500357",0,0,0,17,2,50,0,31,1,0,0,23,3,54,0,27,5,0,0,13,2,36,0,16,7,0,0,33,4,75,0,31,100,108,72,150,430,NA,NA,NA,NA
"3904375","390437500377",10,0,0,105,0,121,0,6,2,0,2,107,0,113,0,2,7,0,1,85,0,100,0,7,6,0,4,149,2,168,0,7,242,226,200,336,1004,NA,NA,NA,NA
"3904375","390437500382",5,0,1,84,1,93,0,2,0,0,0,81,0,82,0,1,0,0,0,55,1,57,0,1,8,0,0,133,0,144,0,3,186,164,114,288,752,NA,NA,NA,NA
"3904375","390437500384",50,1,28,147,14,553,0,313,33,1,28,134,18,497,0,283,20,0,25,124,17,441,0,255,27,0,16,115,21,503,0,324,1106,994,882,1006,3988,387,86,473,473
"3904375","390437504213",8,0,1,116,5,146,0,16,10,0,0,99,2,141,0,30,8,0,0,84,2,118,0,24,14,0,0,81,2,125,0,28,292,282,236,250,1060,NA,NA,NA,NA
"3904375","390437504219",6,0,0,139,10,176,0,21,6,0,0,119,5,150,0,20,6,0,0,78,5,103,0,14,20,1,2,225,9,300,1,42,352,300,206,600,1458,NA,NA,NA,NA
"3904375","390437504274",6,0,0,47,1,86,0,32,3,0,0,27,1,50,0,19,4,0,0,28,1,49,0,16,9,0,0,60,2,116,1,44,172,100,98,232,602,NA,NA,NA,NA
"3904375","390437504284",2,0,10,174,30,227,0,11,2,0,3,141,11,163,0,6,3,0,5,144,7,164,0,5,11,0,7,277,54,369,0,20,454,326,328,738,1846,NA,NA,NA,NA
"3904375","390437504331",9,0,0,63,4,121,0,45,8,0,1,38,0,91,0,44,10,0,1,36,1,98,0,50,6,0,1,71,2,119,0,39,242,182,196,238,858,184,46,230,230
"3904375","390437504416",4,0,0,160,1,170,0,5,4,1,1,139,5,154,0,4,4,0,0,97,1,103,0,1,8,1,0,229,3,245,0,4,340,308,206,490,1344,NA,NA,NA,NA
"3904375","390437504417",7,0,10,135,7,172,1,12,4,1,1,101,2,114,0,5,6,0,0,107,0,117,0,4,8,1,5,148,11,188,0,15,344,228,234,376,1182,NA,NA,NA,NA
"3904375","390437505375",5,0,1,54,2,78,0,16,4,0,0,35,0,53,0,14,4,0,0,32,3,53,0,14,6,1,2,76,3,108,0,20,156,106,106,216,584,NA,NA,NA,NA
"3904375","390437505521",7,0,0,128,3,148,0,10,7,0,0,109,0,130,0,14,3,0,0,117,2,137,0,15,6,0,0,164,6,178,0,2,296,260,274,356,1186,NA,NA,NA,NA
"3904378","390437800444",1,0,1,73,2,80,0,3,0,0,0,60,1,64,0,3,0,0,0,76,4,87,0,7,2,0,0,69,2,76,0,3,160,128,174,152,614,NA,NA,NA,NA
"3904378","390437800456",0,0,0,87,6,93,0,0,1,0,0,74,3,80,0,2,0,0,0,100,3,106,0,3,1,0,0,67,2,70,0,0,186,160,212,140,698,NA,NA,NA,NA
"3904378","390437800468",0,0,0,89,3,93,0,1,0,1,0,68,1,70,0,0,1,1,0,111,0,114,0,1,0,0,0,103,1,106,0,2,186,140,228,212,766,NA,NA,NA,NA
"3904378","390437800480",1,0,0,21,20,70,0,28,15,0,2,112,106,310,0,75,6,0,1,87,107,255,0,54,1,0,0,9,0,12,0,2,140,620,510,24,1294,NA,NA,NA,NA
"3904378","390437800481",3,0,0,49,1,54,0,1,0,0,0,48,0,49,0,1,1,0,0,36,0,37,0,0,1,0,0,82,3,90,0,4,108,98,74,180,460,NA,NA,NA,NA
"3904378","390437800485",5,1,3,61,2,72,0,0,1,0,1,68,6,77,0,1,5,0,2,57,3,72,0,5,2,0,5,80,6,94,1,0,144,154,144,188,630,NA,NA,NA,NA
"3904378","390437800496",0,0,2,7,5,21,0,7,1,0,0,9,10,27,0,7,1,0,6,32,46,101,0,16,1,0,0,7,6,14,0,0,42,54,202,28,326,NA,NA,NA,NA
"3904378","390437800509",10,0,3,56,86,184,0,29,6,2,0,31,55,119,0,25,5,1,0,39,62,136,0,29,9,1,1,52,75,176,0,38,368,238,272,352,1230,NA,NA,NA,NA
"3904378","390437800513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,2,NA,NA,NA,NA
"3904378","390437800554",0,0,0,19,0,19,0,0,0,0,0,21,0,21,0,0,1,1,0,16,0,18,0,0,1,0,0,24,0,25,0,0,38,42,36,50,166,NA,NA,NA,NA
"3904378","390437804151",3,0,0,27,22,66,0,14,0,0,0,19,10,38,0,9,1,0,0,19,11,45,0,14,9,1,1,41,39,115,0,24,132,76,90,230,528,NA,NA,NA,NA
"3904378","390437804208",6,0,0,116,7,135,0,6,2,0,1,103,5,116,0,5,1,0,2,96,8,119,2,10,4,0,0,84,11,111,0,12,270,232,238,222,962,NA,NA,NA,NA
"3904378","390437805320",0,0,0,6,0,6,0,0,3,1,0,194,3,206,0,5,0,0,1,195,2,201,0,3,0,0,0,4,0,4,0,0,12,412,402,8,834,NA,NA,NA,NA
"3904378","390437805339",1,0,0,14,4,23,0,4,0,1,1,29,6,53,0,16,4,0,2,63,23,106,0,14,0,0,0,8,1,14,0,5,46,106,212,28,392,NA,NA,NA,NA
"3904378","390437805414",1,0,0,94,0,95,0,0,2,0,0,96,0,98,0,0,0,0,0,75,1,77,0,1,0,0,0,92,2,94,0,0,190,196,154,188,728,NA,NA,NA,NA
"3904378","390437805466",2,0,0,68,2,78,0,6,0,0,0,48,1,52,1,2,0,0,0,40,0,41,0,1,0,1,0,94,1,99,0,3,156,104,82,198,540,NA,NA,NA,NA
"3904378","390437805476",2,0,1,85,5,102,0,9,5,0,2,65,4,83,0,7,1,1,1,72,5,92,0,12,4,0,1,68,5,82,0,4,204,166,184,164,718,NA,NA,NA,NA
"3904378","390437805523",0,0,0,77,1,78,0,0,0,0,0,46,0,46,0,0,0,1,0,114,1,116,0,0,0,0,0,100,0,101,0,1,156,92,232,202,682,NA,NA,NA,NA
"3904378","390437805538",0,0,0,72,3,78,0,3,0,0,0,67,3,72,0,2,0,1,0,79,4,88,2,2,0,0,0,73,5,82,0,4,156,144,176,164,640,NA,NA,NA,NA
"3904378","390437805561",1,0,1,75,4,86,1,4,3,1,1,96,8,118,0,9,4,0,5,81,1,96,0,5,7,1,1,83,8,113,0,13,172,236,192,226,826,NA,NA,NA,NA
"3904378","390437805573",3,1,0,23,23,74,0,24,4,0,0,20,32,72,0,16,2,0,0,24,22,58,0,10,6,0,1,21,39,85,0,18,148,144,116,170,578,NA,NA,NA,NA
"3904378","390437805586",0,1,0,32,0,33,0,0,0,0,0,30,2,32,0,0,0,0,0,16,0,16,0,0,1,1,0,52,0,55,0,1,66,64,32,110,272,NA,NA,NA,NA
"3904378","390437805603",7,0,0,20,40,96,0,29,4,0,1,21,29,74,0,19,2,0,0,13,21,60,0,24,3,1,0,34,41,109,0,30,192,148,120,218,678,NA,NA,NA,NA
"3904378","390437805624",0,0,6,21,31,66,0,8,0,0,2,13,35,56,0,6,0,1,10,10,45,75,0,9,0,0,5,21,20,51,0,5,132,112,150,102,496,NA,NA,NA,NA
"3904378","390437805626",0,0,0,61,2,79,0,16,2,0,0,35,2,47,0,8,1,0,0,51,2,76,0,22,6,0,0,53,5,85,0,21,158,94,152,170,574,NA,NA,NA,NA
"3904378","390437805821",6,1,4,28,34,105,1,31,8,1,1,28,34,99,0,27,1,0,2,27,50,106,1,25,10,0,3,31,42,111,1,24,210,198,212,222,842,NA,NA,NA,NA
"3904378","390437805829",0,0,0,50,0,50,0,0,0,0,0,47,0,47,0,0,1,0,0,65,0,66,0,0,0,0,0,1,0,1,0,0,100,94,132,2,328,NA,NA,NA,NA
"3904378","390437805831",2,0,0,65,12,96,0,17,4,1,0,73,5,95,0,12,3,0,0,29,3,42,0,7,4,0,0,52,17,82,0,9,192,190,84,164,630,NA,NA,NA,NA
"3904378","390437805840",0,0,0,59,0,59,0,0,1,0,0,62,0,63,0,0,0,0,0,44,0,44,0,0,1,0,0,100,1,104,0,2,118,126,88,208,540,NA,NA,NA,NA
"3904378","390437805865",9,0,1,36,26,103,0,31,9,0,5,39,28,95,0,14,5,0,2,29,21,76,0,19,11,0,4,36,34,114,0,29,206,190,152,228,776,NA,NA,NA,NA
"3904378","390437805867",5,0,1,46,30,126,1,43,3,1,3,34,27,86,0,18,5,2,1,41,31,96,0,16,7,0,0,56,26,112,0,23,252,172,192,224,840,NA,NA,NA,NA
"3904378","390437805868",4,0,4,45,19,103,0,31,3,0,6,37,23,84,0,15,4,0,14,36,22,95,1,18,4,0,5,33,26,89,0,21,206,168,190,178,742,NA,NA,NA,NA
"3904378","390437805888",2,0,0,20,29,62,0,11,2,0,0,20,25,52,0,5,1,0,2,9,9,26,0,5,1,0,0,34,30,80,0,15,124,104,52,160,440,NA,NA,NA,NA
