"NCESSCH","LEAID","TYPE","STATUS","ULOCAL","FTE","LEVEL","FRELCH","REDLCH","TOTFRL","MEMBER","G09","G10","G11","G12","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"360009405927","3620580","1","1","11",20,"3",161,3,164,242,50,66,73,52,3,0,8,39,0,0,0,0,0,6,59,1,0,0,0,0,13,60,0,0,0,0,2,12,37,1,0,0,2,39,195,2
"360009406122","3620580","1","1","11",13,"3",110,2,112,151,49,31,36,34,1,2,13,33,0,0,0,0,1,4,24,2,0,0,0,2,11,22,1,0,0,0,0,6,27,1,0,0,5,34,106,4
"360009500882","3620580","1","1","11",54.32,"4",786,134,920,1246,263,249,233,224,0,8,11,236,1,0,7,1,7,9,222,0,0,10,0,7,5,221,0,0,0,0,0,2,222,0,0,0,22,27,901,1
"360009501908","3620580","1","1","11",6,"3",22,0,22,38,2,1,7,28,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,28,0,0,0,0,1,37,0
"360009501937","3620580","3","1","11",77.68,"3",1119,110,1229,1528,507,410,265,284,1,5,26,458,2,0,15,1,6,20,379,4,0,0,3,5,8,247,2,0,0,1,8,15,256,4,0,0,24,69,1340,12
"360009504495","3620580","1","1","11",8.01,"3",82,15,97,124,8,50,24,42,0,0,0,8,0,0,0,1,0,7,42,0,0,0,0,0,2,22,0,0,0,1,3,3,34,1,0,0,3,12,106,1
"360009505510","3620580","1","1","11",24,"3",334,45,379,437,102,114,107,114,0,5,19,77,0,0,1,0,2,18,93,0,0,1,0,7,17,81,2,0,0,0,5,7,100,2,0,0,19,61,351,4
"360009505514","3620580","1","1","11",25.01,"3",308,25,333,401,136,127,61,77,0,0,21,115,0,0,0,0,0,16,109,2,0,0,0,1,7,52,1,0,0,0,0,12,65,0,0,0,1,56,341,3
"360009505515","3620580","1","1","11",8.4,"3",66,3,69,87,3,20,16,47,0,0,0,3,0,0,0,0,0,0,19,0,0,1,0,1,2,13,0,0,0,0,0,4,41,2,0,0,1,6,76,2
"360009505516","3620580","1","1","11",28.01,"4",371,61,432,535,94,79,77,85,0,6,4,80,1,0,3,1,1,8,69,0,0,0,0,2,2,72,1,0,0,2,3,16,58,0,0,6,12,30,279,2
"360009505523","3620580","1","1","11",29.01,"3",364,21,385,467,113,156,113,85,1,7,11,89,4,0,1,2,5,23,124,0,0,2,0,7,15,89,2,0,0,0,1,12,72,0,0,0,20,61,374,6
"360009505709","3620580","1","1","11",21.01,"4",345,19,364,414,64,76,72,63,0,1,5,58,0,0,0,0,0,7,69,0,0,0,0,0,2,67,3,0,0,0,1,6,56,0,0,0,2,20,250,3
"360009505710","3620580","1","1","11",30.01,"4",262,17,279,320,40,70,76,68,0,2,4,34,0,0,0,2,0,8,59,1,0,0,1,1,5,69,0,0,0,1,0,6,60,1,0,0,3,23,222,2
"360009505712","3620580","1","1","11",29,"3",267,0,267,398,91,95,108,100,0,18,35,27,11,0,0,0,12,40,28,15,0,0,1,21,34,34,18,0,0,0,26,39,25,10,0,0,77,148,114,54
"360009505713","3620580","1","1","11",16.01,"3",211,14,225,255,46,73,66,69,0,1,9,34,2,0,0,0,2,10,61,0,0,0,0,1,8,55,2,0,0,0,2,6,61,0,0,0,6,33,211,4
"360009505714","3620580","1","1","11",23,"3",268,12,280,341,97,84,86,74,0,0,13,83,0,0,1,1,1,3,78,1,0,0,1,1,9,73,2,0,0,1,0,3,69,0,0,1,2,28,303,3
"360009505715","3620580","1","1","11",22.04,"3",316,23,339,432,107,117,112,96,1,2,12,89,1,0,2,3,3,15,91,2,0,3,1,4,11,94,2,0,0,0,2,6,83,4,0,1,11,44,357,9
"360009505762","3620580","4","1","11",14.01,"3",139,9,148,184,NA,74,67,43,-4,-4,-4,-4,-4,-4,-4,0,1,6,65,0,0,2,1,0,12,51,0,0,3,1,0,3,39,0,0,0,-3,17,151,-4
"360009505885","3620580","1","1","11",18,"3",253,9,262,313,71,107,62,69,0,3,14,52,2,0,0,2,2,9,92,0,0,2,1,2,7,52,0,0,0,1,1,6,60,1,0,0,8,36,256,3
"360009505916","3620580","1","1","11",29.01,"4",391,26,417,527,113,113,81,68,0,2,16,92,1,0,2,0,0,12,99,1,0,1,0,1,5,74,1,0,0,0,0,3,65,0,0,0,3,36,330,3
"360009506200","3620580","1","1","11",24,"3",280,12,292,318,117,94,77,28,1,1,13,99,0,0,3,1,3,6,82,1,0,1,0,3,9,64,1,0,0,0,1,0,27,0,0,0,8,28,272,2
"360009506408","3620580","1","3","11",6.01,"3",57,4,61,70,23,23,11,13,0,0,4,19,0,0,0,0,0,8,14,1,0,0,0,0,0,11,0,0,0,0,0,0,13,0,0,0,0,12,57,1
"360009605956","3620580","1","1","11",25.01,"3",235,13,248,293,67,81,75,70,0,0,5,61,0,0,1,0,1,5,75,0,0,0,2,0,9,63,1,0,0,0,1,3,63,2,0,1,2,22,262,3
"360009605957","3620580","1","1","11",22.43,"3",227,21,248,290,75,80,77,58,0,0,7,67,1,0,0,1,1,9,69,0,0,0,1,1,2,72,1,0,0,3,1,5,48,1,0,0,3,23,256,3
"360009605959","3620580","1","1","11",19.86,"3",214,3,217,295,92,81,71,50,1,0,12,74,3,0,2,0,2,9,68,1,0,1,0,0,8,63,0,0,0,0,0,6,44,0,0,0,2,35,249,4
"360009605961","3620580","1","1","11",17,"3",118,16,134,168,18,43,59,47,0,2,4,12,0,0,0,1,1,5,36,0,0,0,0,0,5,52,2,0,0,0,0,5,42,0,0,0,3,19,142,2
"360009605964","3620580","1","1","11",37.02,"3",394,24,418,499,142,138,124,90,0,1,14,120,3,0,4,0,1,2,134,0,0,1,0,0,4,117,1,0,2,0,0,5,85,0,0,0,2,25,456,4
"360009605966","3620580","1","1","11",25,"3",334,28,362,406,137,99,97,73,1,2,22,106,1,0,5,0,0,10,87,1,0,1,0,1,10,83,3,0,0,0,0,6,67,0,0,0,3,48,343,5
"360009605967","3620580","1","1","11",23,"3",246,18,264,335,83,97,88,67,0,1,8,70,2,0,2,0,1,6,89,1,0,0,0,1,7,80,0,0,0,2,0,1,64,0,0,0,3,22,303,3
"360009606009","3620580","1","1","11",13,"3",103,9,112,156,3,68,63,22,0,0,0,3,0,0,0,0,2,9,57,0,0,0,1,0,12,48,2,0,0,0,0,3,19,0,0,0,2,24,127,2
"360009606023","3620580","1","1","11",27,"3",369,37,406,442,100,114,108,118,0,4,14,79,0,0,3,2,3,19,89,1,0,0,0,3,17,88,0,0,0,2,2,12,102,0,0,0,12,62,358,1
"360009606042","3620580","1","1","11",24.4,"3",224,25,249,300,129,92,36,40,0,0,7,117,1,0,4,0,1,6,85,0,0,0,0,0,5,31,0,0,0,0,1,2,37,0,0,0,2,20,270,1
"360009606052","3620580","1","1","11",18,"3",229,16,245,306,91,75,70,68,1,3,10,70,4,0,3,1,1,11,59,3,0,0,0,3,5,58,4,0,0,0,2,4,59,2,0,1,9,30,246,13
"360009606054","3620580","1","1","11",21,"3",201,16,217,277,85,79,64,47,1,3,7,70,2,0,2,1,3,7,68,0,0,0,0,2,6,55,1,0,0,0,1,3,43,0,0,0,9,23,236,3
"360009606059","3620580","1","1","11",25.01,"3",243,16,259,318,89,115,66,45,0,0,7,79,3,0,0,0,3,12,96,4,0,0,0,0,6,59,1,0,0,2,1,2,39,1,0,0,4,27,273,9
"360009606152","3620580","1","1","11",16,"3",122,17,139,178,19,27,63,69,0,0,3,16,0,0,0,0,0,3,24,0,0,0,0,1,12,49,1,0,0,0,0,10,59,0,0,0,1,28,148,1
"360009700827","3620580","1","1","11",34.6,"3",461,15,476,517,134,155,133,94,2,0,116,16,0,0,0,0,2,139,14,0,0,0,1,0,126,5,1,0,0,0,1,81,11,1,0,0,3,462,46,2
"360009705537","3620580","1","1","11",15.01,"4",263,40,303,333,40,37,39,30,1,1,27,10,1,0,0,0,0,33,4,0,0,0,0,1,31,7,0,0,0,0,1,28,1,0,0,0,3,119,22,1
"360009705552","3620580","1","1","11",28.16,"3",293,8,301,311,51,78,67,110,0,1,35,14,0,0,1,0,1,54,21,1,0,1,0,1,55,11,0,0,0,1,2,73,33,1,0,0,5,217,79,2
"360009705555","3620580","1","1","11",28.01,"3",296,7,303,415,93,104,98,117,0,0,75,16,2,0,0,0,0,76,27,1,0,0,1,1,76,18,2,0,0,2,0,81,34,0,0,0,1,308,95,5
"360009705562","3620580","1","1","11",27.81,"3",332,13,345,363,98,81,99,84,0,1,79,17,1,0,0,0,1,66,14,0,0,0,0,1,76,22,0,0,0,0,1,62,21,0,0,0,4,283,74,1
"360009705725","3620580","1","1","11",18,"3",115,3,118,178,NA,116,26,36,-4,-4,-4,-4,-4,-4,-4,0,0,70,45,1,0,0,0,0,13,13,0,0,0,0,0,24,11,1,0,0,-4,103,65,NA
"360009705866","3620580","1","1","11",27,"3",243,5,248,355,183,91,64,15,0,5,138,36,3,0,1,0,0,74,16,1,0,0,0,0,55,7,2,0,0,1,0,11,3,0,0,0,5,278,62,6
"360009801791","3620580","1","1","11",31.01,"3",431,67,498,627,130,148,121,118,0,20,96,4,9,0,1,0,27,92,10,19,0,0,1,23,83,3,11,0,0,0,18,76,13,11,0,0,88,347,30,50
"360009801915","3620580","3","1","11",112.34,"3",1104,62,1166,2230,550,495,580,605,2,165,284,31,56,0,12,5,124,253,35,60,0,18,4,180,285,40,71,0,0,3,181,335,30,56,0,0,650,1157,136,243
"360009801959","3620580","1","1","11",100.42,"3",1269,121,1390,1869,519,454,386,472,0,34,338,41,97,0,9,2,39,299,19,94,0,1,1,47,234,12,92,0,0,2,51,300,24,95,0,0,171,1171,96,378
"360009802038","3620580","1","1","11",112.01,"3",1384,102,1486,2048,546,482,405,610,4,114,344,58,18,0,8,1,117,305,40,16,0,3,1,123,230,30,19,0,2,1,169,354,53,30,0,3,523,1233,181,83
"360009802860","3620580","3","1","11",87,"3",1181,114,1295,1532,420,544,350,215,2,30,335,25,28,0,0,1,66,401,35,41,0,0,0,42,268,17,23,0,0,0,21,158,13,23,0,0,159,1162,90,115
"360009803154","3620580","1","1","11",45.01,"3",521,17,538,893,253,234,251,155,0,15,199,22,11,0,6,0,24,187,13,7,0,3,0,24,201,17,9,0,0,1,16,118,18,2,0,0,79,705,70,29
"360009804895","3620580","1","1","11",27,"3",271,8,279,478,123,123,106,126,2,11,95,9,6,0,0,0,9,91,8,15,0,0,0,7,85,6,8,0,0,0,8,107,2,9,0,0,35,378,25,38
"360009804896","3620580","1","1","11",29.02,"3",265,10,275,492,108,105,123,156,1,39,45,6,17,0,0,0,42,50,2,11,0,0,0,63,48,0,12,0,0,0,61,78,6,11,0,0,205,221,14,51
"360009805828","3620580","1","1","11",24.01,"3",323,54,377,467,113,120,128,105,2,21,61,8,19,0,2,0,24,63,16,14,0,3,0,25,78,6,18,0,1,1,18,63,11,12,0,0,88,265,41,63
"360009805829","3620580","1","1","11",23.76,"3",288,36,324,424,109,142,92,80,2,12,66,9,18,0,2,1,18,87,19,12,0,5,0,21,43,17,11,0,0,0,12,51,6,11,0,0,63,247,51,52
"360009806004","3620580","1","1","11",35,"3",206,70,276,600,138,160,170,132,1,48,22,14,48,0,5,2,50,31,16,58,0,3,0,62,27,21,60,0,0,0,50,22,14,43,0,3,210,102,65,209
"360009806028","3620580","1","1","11",31,"3",331,37,368,455,135,133,115,72,0,11,98,10,7,0,9,0,7,108,7,5,0,6,0,9,92,10,4,0,0,0,8,56,5,3,0,0,35,354,32,19
"360009806066","3620580","1","1","11",12,"3",122,11,133,190,186,NA,NA,4,0,21,114,42,9,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,3,1,0,0,0,13,109,35,1
"360009806084","3620580","1","1","11",20.01,"3",314,9,323,361,95,88,81,97,0,0,95,0,0,0,0,0,1,87,0,0,0,0,0,0,81,0,0,0,0,0,0,97,0,0,0,0,1,360,0,0
"360009901917","3620580","1","1","11",141.16,"3",1940,434,2374,3245,1216,709,675,642,6,401,404,205,195,0,5,2,319,177,77,134,0,0,3,261,182,81,147,0,1,1,329,129,46,137,0,0,1310,892,409,613
"360009901919","3620580","1","1","11",157.04,"3",1658,358,2016,3633,980,881,889,883,6,407,204,201,151,0,11,7,345,193,185,145,0,6,4,432,150,166,133,0,4,6,439,158,124,152,0,4,1623,705,676,581
"360009901953","3620580","1","1","11",197.94,"3",2454,572,3026,4031,990,1029,1017,918,3,513,245,63,142,0,24,9,528,266,84,136,0,6,5,556,240,78,138,0,0,5,508,195,71,138,0,1,2105,946,296,554
"360009902030","3620580","1","1","11",104.53,"3",1252,125,1377,2076,668,576,428,404,17,134,90,404,21,0,2,12,153,68,327,15,0,1,10,125,58,224,10,0,1,4,121,62,209,8,0,0,533,278,1164,54
"360009905536","3620580","1","1","11",58.67,"3",597,162,759,1159,340,294,280,244,1,85,64,157,33,0,0,3,69,59,144,18,0,1,4,65,46,134,31,0,0,2,74,45,92,31,0,0,293,214,527,113
"360010001414","3620580","1","1","11",38.01,"4",485,115,600,804,113,125,142,117,1,52,12,40,6,0,2,0,50,21,50,3,0,1,0,59,27,53,3,0,0,0,31,20,63,3,0,0,192,80,206,15
"360010001951","3620580","1","1","11",188.05,"3",2048,417,2465,3793,929,979,970,910,9,203,338,75,275,0,29,4,236,317,104,311,0,7,5,243,341,98,282,0,1,3,287,225,69,325,0,1,969,1221,346,1193
"360010001965","3620580","1","1","11",142.24,"3",2334,255,2589,3227,967,818,688,736,27,314,289,304,29,0,4,9,300,209,269,27,0,4,1,272,170,220,21,0,4,3,306,148,247,25,0,7,1192,816,1040,102
"360010002008","3620580","1","1","11",7,"3",35,3,38,60,3,8,3,46,0,1,0,2,0,0,0,0,2,1,5,0,0,0,0,0,1,2,0,0,0,1,18,12,15,0,0,0,21,14,24,0
"360010002881","3620580","3","1","11",110.08,"3",1397,286,1683,2162,527,530,516,557,8,243,112,121,28,0,15,12,265,130,103,20,0,0,9,287,100,104,16,0,0,9,286,117,127,18,0,0,1081,459,455,82
"360010005297","3620580","1","1","11",23.8,"3",207,54,261,419,114,106,99,100,1,80,13,7,9,0,4,1,73,20,4,6,0,2,0,80,5,9,5,0,0,1,79,4,8,8,0,0,312,42,28,28
"360010005534","3620580","1","1","11",28.02,"3",358,42,400,578,205,158,123,91,3,25,40,130,2,0,5,4,19,26,109,0,0,0,3,12,22,84,2,0,0,0,10,17,61,3,0,0,66,105,384,7
"360010005832","3620580","1","1","11",30.21,"4",243,22,265,562,120,75,75,58,0,27,17,62,4,0,10,0,25,19,28,2,0,1,1,13,21,40,0,0,0,0,6,8,41,3,0,0,71,65,171,9
"360010005935","3620580","1","1","11",32.7,"4",380,74,454,593,93,84,73,68,1,34,16,40,0,0,2,0,16,6,62,0,0,0,0,17,7,49,0,0,0,2,15,3,47,1,0,0,82,32,198,1
"360010006005","3620580","1","1","11",46.52,"4",491,76,567,648,96,113,90,101,1,24,21,46,3,0,1,0,16,25,69,2,0,1,0,28,14,43,4,0,1,0,29,22,46,4,0,0,97,82,204,13
"360010006174","3620580","1","1","11",28.02,"3",301,14,315,422,120,126,94,80,4,26,29,54,3,0,4,4,24,32,56,3,0,7,0,40,21,28,5,0,0,3,24,12,35,6,0,0,114,94,173,17
"360010006182","3620580","1","1","11",12.41,"3",162,19,181,224,37,77,59,51,5,5,10,13,4,0,0,4,1,24,29,19,0,0,2,3,9,30,15,0,0,4,1,10,24,12,0,0,10,53,96,50
"360010006209","3620580","1","1","11",72.52,"3",557,142,699,1138,206,301,307,323,5,21,105,7,66,0,2,2,34,152,10,97,0,6,5,35,129,10,125,0,3,2,40,119,16,133,0,13,130,505,43,421
"360010006213","3620580","1","1","11",30.01,"3",287,29,316,362,108,128,64,60,1,24,34,46,2,0,1,0,21,39,61,5,0,2,0,15,20,27,2,0,0,1,17,11,30,1,0,0,77,104,164,10
"360010006283","3620580","1","1","11",21.81,"3",277,44,321,400,134,116,128,21,2,47,16,53,3,0,13,3,44,10,52,1,0,6,1,59,19,48,1,0,0,0,3,5,12,1,0,0,153,50,165,6
"360010101408","3620580","1","1","11",20,"3",278,52,330,410,91,112,94,112,3,9,9,63,2,0,5,1,13,14,81,2,0,1,1,4,11,76,2,0,0,0,5,9,97,1,0,0,31,43,317,7
"360010101409","3620580","1","1","11",12.4,"3",144,19,163,276,58,98,66,53,0,2,8,48,0,0,0,1,5,15,76,1,0,0,1,2,10,53,0,0,0,0,2,5,46,0,0,0,11,38,223,1
"360010101411","3620580","1","1","11",10.6,"3",111,12,123,213,27,62,69,55,0,0,2,24,1,0,0,1,2,8,50,1,0,0,2,4,5,58,0,0,0,0,4,2,48,1,0,0,10,17,180,3
"360010101413","3620580","1","1","11",27.07,"3",320,42,362,509,159,154,139,57,1,7,25,124,2,0,0,2,9,20,121,2,0,0,0,12,10,114,3,0,0,1,3,4,48,1,0,0,31,59,407,8
"360010105733","3620580","1","1","11",25.03,"3",324,52,376,475,137,135,102,100,1,4,14,114,2,0,2,1,6,11,112,1,0,4,2,5,9,86,0,0,0,0,4,14,82,0,0,0,19,48,394,3
"360010105734","3620580","1","1","11",23.75,"3",305,67,372,492,124,140,119,109,0,13,15,88,2,0,6,0,12,18,100,2,0,8,1,17,14,82,5,0,0,0,10,16,80,3,0,0,52,63,350,12
"360010105833","3620580","1","1","11",24.68,"3",282,48,330,458,105,112,116,124,0,7,9,82,0,0,7,0,8,12,82,1,0,9,2,5,13,96,0,0,0,1,4,6,112,1,0,0,24,40,372,2
"360010105834","3620580","1","1","11",31.01,"4",354,63,417,553,94,87,86,73,1,4,4,79,1,0,5,0,1,3,80,0,0,3,0,4,4,78,0,0,0,0,0,2,69,2,0,0,9,13,306,3
"360010105875","3620580","1","1","11",30,"4",319,66,385,522,93,92,87,71,4,3,5,74,2,0,5,2,8,9,72,1,0,0,1,1,12,70,2,0,1,0,2,13,54,2,0,0,14,39,270,7
"360010106220","3620580","1","1","11",23.01,"3",214,44,258,341,119,109,71,42,3,7,14,92,3,0,0,1,5,9,90,3,0,1,0,5,5,60,1,0,0,0,2,2,37,1,0,0,19,30,279,8
"360010201821","3620580","1","1","11",52.4,"3",743,73,816,889,111,316,231,230,0,27,69,3,12,0,0,2,133,154,11,16,0,0,0,87,123,7,14,0,0,1,113,101,10,5,0,0,360,447,31,47
"360010202022","3620580","1","1","11",134.1,"3",1797,180,1977,2533,680,641,590,603,2,93,423,99,55,0,8,2,102,415,69,47,0,6,2,88,358,66,74,0,2,1,105,368,53,76,0,0,388,1564,287,252
"360010202562","3620580","1","1","11",37.37,"3",483,110,593,813,258,229,176,149,0,86,86,26,58,0,2,0,68,86,21,52,0,2,0,52,62,12,50,0,0,0,41,55,9,44,0,0,247,289,68,204
"360010202887","3620580","1","1","11",146.03,"3",1680,214,1894,2615,776,747,485,592,1,173,421,62,119,0,0,6,202,377,42,119,0,1,5,145,218,28,88,0,1,1,185,274,38,94,0,0,705,1290,170,420
"360010204894","3620580","1","1","11",40.02,"3",219,80,299,759,227,188,176,168,0,25,86,22,91,0,3,0,22,54,30,79,0,3,2,10,48,27,88,0,1,0,12,35,36,85,0,0,69,223,115,343
"360010205511","3620580","1","1","11",50,"3",661,81,742,918,245,248,196,217,4,41,132,43,25,0,0,0,42,147,39,20,0,0,2,31,115,28,20,0,0,1,34,123,39,20,0,0,148,517,149,85
"360010205735","3620580","1","1","11",29.01,"3",160,65,225,502,96,82,69,63,0,36,24,1,35,0,0,1,37,18,4,21,0,1,0,20,20,3,26,0,0,0,27,17,1,18,0,0,120,79,9,100
"360010205948","3620580","1","1","11",36,"4",397,63,460,569,84,75,72,81,0,32,38,2,12,0,0,0,29,27,1,18,0,0,0,31,24,6,11,0,0,0,34,29,3,15,0,0,126,118,12,56
"360010206070","3620580","1","1","11",28.03,"3",261,60,321,470,137,135,103,95,1,9,66,30,30,0,1,0,9,86,17,23,0,0,2,7,59,13,22,0,0,0,2,53,21,19,0,0,27,264,81,94
"360010300962","3620580","4","1","11",13,"3",86,7,93,146,15,64,66,1,0,1,9,2,2,0,1,0,0,24,26,11,0,3,0,0,31,17,13,0,5,0,0,0,0,1,0,0,1,64,45,27
"360010301827","3620580","1","1","11",68.62,"4",466,157,623,1266,124,111,119,98,0,6,26,29,59,0,4,0,5,27,22,57,0,0,1,15,21,22,60,0,0,0,4,17,23,54,0,0,30,91,96,230
"360010301939","3620580","1","1","11",124.26,"3",1584,188,1772,2384,790,802,397,393,2,43,309,294,142,0,0,6,48,268,351,129,0,0,1,46,113,143,94,0,0,2,35,110,135,111,0,0,172,800,923,476
"360010302035","3620580","1","1","11",138.91,"3",1311,257,1568,2721,807,728,783,403,3,46,227,108,378,0,45,3,52,213,92,367,0,1,3,64,204,94,417,0,1,1,41,104,33,224,0,0,203,748,327,1386
"360010302850","3620580","1","1","11",89.01,"3",1062,109,1171,1779,631,437,341,370,7,26,279,200,118,0,1,0,22,198,131,86,0,0,1,29,129,101,81,0,0,1,44,127,90,106,0,2,121,733,522,391
"360010302861","3620580","3","1","11",37.5,"3",396,44,440,626,197,200,89,126,1,10,89,55,42,0,0,1,6,87,74,32,0,0,1,7,30,28,23,0,0,0,10,44,39,33,0,0,33,250,196,130
"360010302878","3620580","1","1","11",162.43,"3",1581,370,1951,3437,904,969,714,734,2,97,253,120,427,0,5,4,138,262,108,452,0,5,1,105,195,69,344,0,0,3,120,156,66,388,0,1,460,866,363,1611
"360010302883","3620580","1","1","11",178.74,"3",961,248,1209,3931,1041,1026,993,860,5,40,138,20,828,0,10,6,48,121,23,822,0,6,6,55,80,18,831,0,3,3,39,83,13,720,0,2,182,422,74,3201
"360010304186","3620580","3","1","11",55.02,"3",270,121,391,1235,331,314,296,294,0,138,19,5,168,0,1,1,119,16,7,170,0,1,2,112,16,1,164,0,1,1,77,16,1,199,0,0,446,67,14,701
"360010305835","3620580","1","1","11",30.03,"3",166,65,231,526,136,136,123,131,0,20,22,18,74,0,2,0,10,36,7,83,0,0,0,14,24,15,70,0,0,0,17,20,21,73,0,0,61,102,61,300
"360010306024","3620580","1","1","11",28,"3",182,54,236,467,130,120,120,97,0,5,20,10,73,0,22,1,10,19,13,51,0,26,0,5,18,26,70,0,1,0,6,22,11,58,0,0,26,79,60,252
"360011900892","3620580","1","1","11",14.01,"3",183,8,191,224,61,81,43,39,0,0,50,9,1,0,1,0,0,71,9,1,0,0,0,0,35,8,0,0,0,0,1,33,4,1,0,0,1,189,30,3
"360011901913","3620580","3","1","11",40,"3",328,17,345,437,73,146,200,14,1,2,34,35,0,0,1,1,1,49,88,7,0,0,0,4,59,133,4,0,0,0,0,3,11,0,0,0,7,145,267,11
"360011902291","3620580","1","1","11",58.04,"4",594,4,598,769,96,103,93,108,2,0,79,13,2,0,0,2,0,83,17,1,0,0,0,1,78,14,0,0,0,0,2,97,9,0,0,0,3,337,53,3
"360011903074","3620580","1","1","11",60,"3",921,35,956,1085,310,416,232,124,1,3,203,101,2,0,0,0,7,281,126,2,0,0,1,1,156,71,3,0,0,0,0,78,45,1,0,0,11,718,343,8
"360011903078","3620580","1","1","11",31.98,"3",546,28,574,655,231,170,173,80,1,1,112,111,5,0,1,0,3,84,78,1,0,4,1,1,82,83,5,0,1,0,1,32,47,0,0,0,6,310,319,11
"360011903091","3620580","1","1","11",57.58,"3",795,47,842,1026,292,308,190,236,1,6,170,102,8,0,5,1,14,169,118,6,0,0,0,10,102,74,4,0,0,0,6,139,89,2,0,0,36,580,383,20
"360011905699","3620580","1","1","11",32.05,"3",368,45,413,503,140,141,114,108,1,4,45,86,3,0,1,0,3,60,76,2,0,0,0,4,49,57,4,0,0,1,0,48,59,0,0,0,11,202,278,9
"360011905703","3620580","1","1","11",31,"3",418,62,480,581,157,150,154,120,1,2,90,59,5,0,0,2,5,91,48,4,0,0,2,3,88,55,4,0,2,0,1,74,43,2,0,0,11,343,205,15
"360011905704","3620580","1","1","11",42.49,"3",490,57,547,671,160,172,172,165,0,3,120,24,11,0,2,1,5,122,24,14,0,6,2,2,107,36,23,0,2,0,3,94,52,15,0,1,13,443,136,63
"360011905816","3620580","1","1","11",10,"3",90,6,96,113,29,29,29,22,0,0,9,19,1,0,0,1,0,11,17,0,0,0,1,2,8,18,0,0,0,0,0,8,13,0,0,1,2,36,67,1
"360011905896","3620580","1","1","11",27.01,"3",264,13,277,326,56,93,95,81,0,0,33,21,2,0,0,1,0,56,36,0,0,0,0,2,48,44,0,0,1,0,2,41,36,2,0,0,4,178,137,4
"360011905929","3620580","1","1","11",35.01,"3",334,70,404,593,185,136,162,110,0,91,33,40,14,0,7,0,58,15,36,19,0,8,2,63,23,40,34,0,0,0,53,19,29,9,0,0,265,90,145,76
"360011905933","3620580","1","1","11",43.58,"4",468,14,482,560,95,90,73,66,0,2,52,37,3,0,1,0,1,43,45,1,0,0,1,1,42,28,1,0,0,2,1,35,27,1,0,0,5,172,137,6
"360011906080","3620580","1","1","11",13,"3",125,8,133,152,31,32,42,45,0,0,5,25,1,0,0,0,1,17,13,0,0,1,1,0,10,30,1,0,0,0,0,12,32,1,0,0,1,44,100,3
"360012000813","3620580","1","1","11",28,"4",363,31,394,470,81,91,70,42,0,3,28,50,0,0,0,0,0,19,70,1,0,1,2,0,23,45,0,0,0,1,0,15,25,1,0,0,3,85,190,2
"360012001941","3620580","3","1","11",62,"3",809,49,858,1154,401,354,181,215,5,20,104,266,6,0,0,5,29,92,224,3,0,1,0,10,46,122,3,0,0,1,11,52,148,3,0,0,70,294,760,15
"360012002889","3620580","3","1","11",26.16,"3",404,9,413,470,165,124,102,59,1,3,48,112,0,0,1,1,0,32,89,2,0,0,1,1,33,66,1,0,0,0,0,18,40,1,0,0,4,131,307,4
"360012005716","3620580","1","1","11",21,"3",238,10,248,299,89,78,59,73,1,1,24,63,0,0,0,0,1,14,59,4,0,0,0,0,11,47,1,0,0,1,1,16,54,1,0,0,3,65,223,6
"360012005717","3620580","1","1","11",18,"3",255,9,264,345,94,90,83,78,0,0,23,71,0,0,0,0,0,14,74,2,0,0,0,1,14,67,1,0,0,1,0,19,57,1,0,0,1,70,269,4
"360012005718","3620580","1","1","11",27.01,"3",379,24,403,435,122,153,87,70,0,0,21,100,1,0,0,0,0,33,119,0,0,1,0,0,10,77,0,0,0,0,1,19,50,0,0,0,1,83,346,1
"360012005719","3620580","1","1","11",18,"3",255,11,266,314,86,78,71,79,0,3,28,53,1,0,1,3,0,8,66,1,0,0,0,1,11,58,1,0,0,2,0,6,69,2,0,0,4,53,246,5
"360012005884","3620580","1","1","11",33,"4",370,28,398,504,147,100,94,81,0,3,31,108,1,0,4,1,1,21,74,1,0,2,1,1,26,64,2,0,0,0,0,26,53,2,0,0,5,104,299,6
"360012005931","3620580","1","1","11",27,"3",295,5,300,321,41,79,92,109,0,0,40,0,1,0,0,0,0,79,0,0,0,0,0,0,92,0,0,0,0,0,0,109,0,0,0,0,0,320,0,1
"360012006031","3620580","1","1","11",26.01,"3",315,12,327,371,86,91,94,96,2,5,57,19,3,0,0,1,8,60,15,7,0,0,0,0,74,20,0,0,0,0,8,74,9,5,0,0,21,265,63,15
"360012006045","3620580","1","1","11",25,"3",303,18,321,374,218,46,70,39,1,8,122,82,3,0,2,0,4,26,16,0,0,0,1,2,45,22,0,0,0,1,1,26,10,1,0,0,15,219,130,4
"360012006046","3620580","1","1","11",37.01,"3",314,28,342,431,122,86,109,112,1,9,54,52,4,0,2,0,5,31,49,0,0,1,0,7,53,47,1,0,1,2,8,61,38,3,0,0,29,199,186,8
