"LEAID","NCESSCH","TYPE99","STATUS99","FTE99","FRELCH99","REDLCH99","TOTFRL99","MIGRNT99","MEMBER99","G0999","G1099","G1199","G1299","ASIAN99","HISP99","BLACK99","WHITE99","TOTETH99","PUPTCH99","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"4218990","421899003860","1","1",87.5,1138,147,1285,NA,1567,617,380,292,278,5,6,1545,11,1567,17.9,"1",0,3,2,609,3,0,1,3,374,2,0,1,0,286,5,0,0,1,276,1
"4218990","421899003861","3","1",42,102,11,113,NA,625,244,134,126,121,3,28,284,309,625,14.9,"1",1,2,12,126,103,0,0,8,60,66,0,0,6,55,65,0,1,2,43,75
"4218990","421899004728","2","1",12.5,221,26,247,NA,271,1,41,79,148,2,23,114,132,271,21.7,"1",0,0,0,1,0,0,0,5,16,20,0,0,6,35,38,0,2,12,62,72
"4218990","421899006523","1","1",94.5,1485,165,1650,NA,2022,739,430,398,281,39,15,1955,12,2022,21.4,"1",0,26,6,704,3,0,2,2,425,1,1,5,4,384,4,0,5,2,273,1
"4218990","421899006527","1","1",146.5,623,108,731,NA,2748,910,637,628,543,327,147,742,1525,2748,18.8,"1",1,90,52,288,479,3,78,43,171,342,3,79,30,144,372,0,78,18,132,315
"4218990","421899006548","1","1",44,0,0,0,NA,856,295,243,172,146,42,31,686,96,856,19.5,"1",0,22,15,228,30,1,7,9,210,16,0,7,4,140,21,0,6,3,108,29
"4218990","421899006675","1","1",106.5,1017,242,1259,NA,1807,622,404,396,378,1,12,1783,9,1807,17,"1",1,0,3,618,0,0,0,4,399,1,0,1,3,388,4,1,0,2,371,4
"4218990","421899006996","1","1",40,0,0,0,NA,679,158,202,150,169,22,34,291,330,679,17,"1",2,4,8,72,72,0,5,11,83,103,0,5,6,63,76,0,8,9,73,79
"4218990","421899007023","1","1",38.5,238,88,326,NA,683,188,167,164,164,45,13,531,92,683,17.7,"1",0,17,4,139,28,0,11,2,134,20,2,5,3,129,25,0,12,4,129,19
"4218990","421899007225","1","1",31,166,16,182,NA,545,130,134,116,165,104,44,243,154,545,17.6,"1",0,21,11,53,45,0,27,7,62,38,0,26,10,52,28,0,30,16,76,43
"4218990","421899010015","1","1",12,153,36,189,NA,247,18,78,68,56,9,0,215,23,247,20.6,"1",0,1,0,17,0,0,2,0,68,8,0,5,0,54,9,0,0,0,51,5
"4219170","421917000328","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4219170","421917000409","1","1",99.5,294,59,353,NA,1500,445,425,310,259,33,10,404,1053,1500,15.1,"1",0,10,2,145,288,0,7,4,107,307,0,9,4,68,229,0,7,0,55,197
"4219170","421917000412","1","1",87,442,119,561,NA,1371,409,320,306,232,6,2,295,1067,1371,15.8,"1",0,2,1,118,288,0,2,0,64,254,1,2,0,48,255,0,0,0,24,208
"4219170","421917000415","1","1",55.5,337,56,393,NA,751,230,167,139,104,3,2,293,453,751,13.5,"1",0,0,0,103,127,0,0,0,56,111,0,2,0,43,94,0,0,2,33,69
"4219170","421917000416","1","1",66,334,128,462,NA,1041,268,268,234,232,4,0,504,532,1041,15.8,"1",0,1,0,139,128,1,1,0,127,139,0,2,0,111,121,0,0,0,105,127
"4219170","421917000417","1","1",40.5,291,54,345,NA,515,154,123,100,89,0,1,282,232,515,12.7,"1",0,0,0,94,60,0,0,1,65,57,0,0,0,56,44,0,0,0,40,49
"4219170","421917000420","1","1",57,377,41,418,NA,727,141,201,182,138,2,1,718,6,727,12.8,"1",0,0,0,140,1,0,0,0,197,4,0,1,1,179,1,0,1,0,137,0
"4219170","421917000422","1","1",81,751,66,817,NA,1367,472,263,282,179,6,2,895,464,1367,16.9,"1",0,3,0,300,169,0,0,0,175,88,0,3,0,188,91,0,0,2,115,62
"4219170","421917000423","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4219170","421917000424","1","1",49.5,409,47,456,NA,817,242,216,137,141,6,4,685,122,817,16.5,"1",0,0,2,204,36,0,5,1,174,36,0,1,1,108,27,0,0,0,122,19
"4219170","421917000425","1","1",92,464,107,571,NA,1319,431,288,274,263,62,8,799,450,1319,14.3,"1",0,14,1,279,137,0,16,3,166,103,0,13,1,173,87,0,19,2,136,106
"4219170","421917004925","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4219170","421917006047","2","1",22,94,9,103,NA,149,NA,NA,NA,NA,0,0,111,38,149,6.8,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4219170","421917006061","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4219170","421917006664","2","1",23,35,4,39,NA,85,NA,NA,NA,NA,0,0,33,51,85,3.7,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4219170","421917006811","2","1",34,170,15,185,NA,203,NA,NA,NA,NA,2,0,126,75,203,6,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4219170","421917006873","1","1",19,113,7,120,NA,222,32,38,29,119,0,0,191,30,222,11.7,"1",0,0,0,28,4,1,0,0,31,6,0,0,0,27,2,0,0,0,101,18
"4219170","421917006915","1","1",80.5,480,100,580,NA,1278,427,298,228,223,12,5,400,861,1278,15.9,"1",0,6,2,158,261,0,2,2,95,199,0,2,0,64,162,0,2,1,48,172
"4219170","421917007032","1","1",0,0,0,0,NA,97,NA,NA,NA,NA,0,0,20,77,97,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4219170","421917007123","1","1",26,70,11,81,NA,278,75,71,68,59,3,0,107,168,278,10.7,"1",0,1,0,27,47,0,0,0,35,36,0,1,0,20,47,0,1,0,24,34
"4502310","450231000460","1","3",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502310","450231000461","1","3",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502310","450231000491","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502310","450231000505","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502310","450231000535","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502310","450231000560","1","1",59,213,50,263,NA,1137,406,300,221,210,12,41,351,733,1137,19.3,"4",0,4,16,138,248,0,6,6,103,185,0,2,8,63,148,0,0,11,47,152
"4502310","450231000561","1","1",48.5,97,34,131,NA,885,308,223,170,184,2,6,40,836,885,18.2,"8",0,0,2,15,291,0,0,1,10,212,1,0,1,9,159,0,2,2,6,174
"4502310","450231000562","1","1",38.7,222,47,269,NA,746,288,204,133,121,5,17,383,341,746,19.3,"4",0,3,9,132,144,0,1,3,113,87,0,0,3,70,60,0,1,2,68,50
"4502310","450231000563","1","1",59.5,72,6,78,NA,1162,390,284,230,258,21,27,154,960,1162,19.5,"4",0,6,7,68,309,0,6,5,32,241,0,3,8,19,200,0,6,7,35,210
"4502310","450231000564","1","1",69.1,239,38,277,NA,1183,452,329,206,196,3,12,509,658,1183,17.1,"2",0,3,6,198,245,0,0,1,143,185,1,0,4,86,115,0,0,1,82,113
"4502310","450231000565","1","1",56.8,141,23,164,NA,1050,400,259,194,197,2,18,249,781,1050,18.5,"8",0,0,8,115,277,0,1,3,65,190,0,1,3,29,161,0,0,4,40,153
"4502310","450231000566","1","1",66,136,25,161,NA,1204,379,317,261,247,53,23,285,843,1204,18.2,"4",0,16,10,104,249,0,12,6,71,228,0,12,4,54,191,0,13,3,56,175
"4502310","450231000567","1","1",100,184,72,256,NA,1993,616,511,453,413,8,38,358,1587,1993,19.9,"4",0,3,13,124,476,1,3,15,84,408,1,1,7,89,355,0,1,3,61,348
"4502310","450231000568","1","1",66.9,170,24,194,NA,1087,338,313,224,212,28,28,416,611,1087,16.2,"2",0,10,6,143,179,2,6,8,128,169,0,7,6,72,139,2,5,8,73,124
"4502310","450231000569","1","1",79.3,60,22,82,NA,1623,447,404,389,383,24,15,285,1299,1623,20.5,"4",0,6,2,88,351,0,8,4,66,326,0,5,4,65,315,0,5,5,66,307
"4502310","450231000571","1","1",62.6,29,8,37,NA,1263,361,339,279,284,60,12,100,1091,1263,20.2,"8",0,13,3,33,312,0,22,4,22,291,0,11,2,22,244,0,14,3,23,244
"4502310","450231000572","1","1",55.5,221,56,277,NA,952,341,213,191,207,41,69,622,220,952,17.2,"4",0,6,29,220,86,0,10,19,133,51,0,12,12,127,40,0,13,9,142,43
"4502310","450231000573","1","1",63.5,164,24,188,NA,1212,415,322,227,248,7,26,158,1018,1212,19.1,"4",1,2,11,66,335,0,2,7,42,271,0,2,4,26,195,2,1,4,24,217
"4502310","450231000574","1","1",48,111,51,162,NA,882,310,229,156,187,1,9,252,619,882,18.4,"4",0,0,5,92,213,0,0,0,64,165,1,1,2,41,111,0,0,2,55,130
"4502310","450231000576","2","1",19.5,NA,NA,NA,NA,97,13,5,5,27,1,1,36,59,97,5,"4",0,0,0,6,7,0,0,1,1,3,0,1,0,1,3,0,0,0,11,16
"4502310","450231000578","3","1",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502310","450231000579","3","1",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502310","450231000580","3","1",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502310","450231001164","3","1",15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4502310","450231001335","1","1",6.6,173,68,241,NA,550,NA,NA,NA,NA,4,62,231,253,550,83.3,"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001015","2","1",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001016","1","1",NA,NA,NA,NA,NA,500,145,127,139,89,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001027","1","1",NA,NA,NA,NA,NA,750,193,126,106,95,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001028","1","1",NA,NA,NA,NA,NA,1395,225,416,378,376,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001040","1","1",NA,NA,NA,NA,NA,1885,344,286,307,255,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001053","1","1",NA,NA,NA,NA,NA,1463,256,259,237,266,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001058","1","1",NA,NA,NA,NA,NA,1071,263,283,269,256,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001060","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001064","1","1",NA,NA,NA,NA,NA,1131,212,166,148,130,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001080","1","1",NA,NA,NA,NA,NA,1619,489,404,352,339,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001085","1","1",NA,NA,NA,NA,NA,1190,226,191,155,148,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001090","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001091","3","1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001093","1","1",NA,NA,NA,NA,NA,1320,207,218,141,148,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001095","3","1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001113","1","1",NA,NA,NA,NA,NA,641,141,94,87,62,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001115","1","1",NA,NA,NA,NA,NA,741,NA,NA,NA,741,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001122","1","1",NA,NA,NA,NA,NA,643,115,110,83,57,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001125","1","1",NA,NA,NA,NA,NA,1092,313,304,259,187,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001127","1","1",NA,NA,NA,NA,NA,859,185,128,96,122,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001130","1","1",NA,NA,NA,NA,NA,1386,425,328,332,301,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001138","1","1",NA,NA,NA,NA,NA,1021,331,257,233,200,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001142","1","1",NA,NA,NA,NA,NA,1391,262,240,211,210,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001147","1","4",NA,NA,NA,NA,NA,970,359,222,221,168,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001153","1","1",NA,NA,NA,NA,NA,1453,299,244,200,152,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001154","3","1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001157","1","1",NA,NA,NA,NA,NA,136,NA,NA,NA,3,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001160","1","1",NA,NA,NA,NA,NA,880,250,247,200,173,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001165","1","1",NA,NA,NA,NA,NA,982,189,165,122,88,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001166","1","1",NA,NA,NA,NA,NA,1384,236,313,284,172,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001173","1","1",NA,NA,NA,NA,NA,651,106,147,100,94,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001176","1","1",NA,NA,NA,NA,NA,1046,172,204,216,171,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001178","1","1",NA,NA,NA,NA,NA,2006,544,529,477,447,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001181","1","1",NA,NA,NA,NA,NA,1821,503,508,439,371,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001186","1","1",NA,NA,NA,NA,NA,1243,405,307,286,245,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001853","3","1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001854","3","1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001859","1","5",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001973","1","1",NA,NA,NA,NA,NA,220,62,50,41,18,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294001974","1","1",NA,NA,NA,NA,NA,195,NA,49,74,72,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4702940","470294002008","2","1",NA,NA,NA,NA,NA,191,40,18,16,7,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4808940","480894000292","1","1",95.1,155,33,188,6,1803,607,421,385,390,85,364,134,1214,1803,19,"1",3,26,161,62,355,1,15,99,22,284,1,26,58,32,268,1,18,46,18,307
"4808940","480894000294","1","1",118.2,303,51,354,8,2134,735,559,452,388,39,715,145,1232,2134,18.1,"1",1,9,312,61,352,1,13,177,32,336,0,6,128,30,288,1,11,98,22,256
"4808940","480894000310","1","1",134.2,395,146,541,3,2522,858,701,527,436,20,1232,263,1003,2522,18.8,"1",0,6,460,85,307,1,3,342,68,287,2,6,230,59,230,1,5,200,51,179
"4808940","480894000323","1","1",89.5,357,101,458,3,1627,599,428,342,258,96,336,741,452,1627,18.2,"1",1,22,141,297,138,0,25,86,182,135,1,23,71,137,110,0,26,38,125,69
"4808940","480894000324","1","1",101.3,605,135,740,13,1756,738,445,334,239,9,1141,336,269,1756,17.3,"1",0,4,521,136,77,0,0,299,81,65,1,3,181,74,75,0,2,140,45,52
"4808940","480894000327","1","1",92,644,206,850,16,1867,752,466,326,323,108,872,467,416,1867,20.3,"1",3,30,393,180,146,0,29,223,120,94,1,24,130,77,94,0,25,126,90,82
"4808940","480894000333","1","1",87.4,265,58,323,4,1651,530,466,356,299,24,368,310,946,1651,18.9,"1",1,4,139,95,291,1,7,106,100,252,1,8,82,75,190,0,5,41,40,213
"4808940","480894000350","1","1",74.5,648,120,768,19,1382,580,340,242,220,7,674,609,88,1382,18.6,"1",1,3,308,239,29,3,1,166,151,19,0,2,102,117,21,0,1,98,102,19
"4808940","480894000360","1","1",99.2,638,143,781,10,1689,651,391,347,300,23,1235,175,250,1689,17,"1",3,3,498,62,85,0,6,281,47,57,2,5,257,27,56,1,9,199,39,52
"4808940","480894005396","1","1",37.3,50,3,53,0,134,11,4,11,36,2,35,24,73,134,3.6,"1",0,1,3,3,4,0,0,1,1,2,0,1,2,3,5,0,0,5,7,24
"4808940","480894005397","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4808940","480894005646","4","1",6,0,0,0,0,29,4,1,3,1,0,5,7,17,29,4.8,"1",0,0,2,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1
"4808940","480894005651","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4808940","480894006508","1","1",146.7,117,49,166,3,3033,869,739,735,690,88,686,147,2101,3033,20.7,"1",0,21,215,52,581,4,28,145,29,533,4,18,174,34,505,3,21,152,32,482
"4808940","480894007135","4","1",0,5,1,6,0,117,32,30,34,21,0,65,39,12,117,0,"1",0,0,23,7,2,0,0,20,7,3,1,0,13,17,3,0,0,9,8,4
"4808940","480894008060","4","1",16.5,125,57,182,0,329,3,13,127,186,3,155,80,90,329,19.9,"1",0,0,2,0,1,0,0,6,3,4,0,1,56,30,40,1,2,91,47,45
"4816230","481623001204","1","1",54.3,389,22,411,0,874,419,191,145,119,0,36,835,2,874,16.1,"1",1,0,20,396,2,0,0,7,184,0,0,0,4,141,0,0,0,5,114,0
"4816230","481623001205","1","1",125,693,113,806,3,2125,855,507,416,347,143,697,689,586,2125,17,"1",6,42,309,311,187,1,46,150,151,159,3,28,141,120,124,0,27,97,107,116
"4816230","481623001206","1","1",79,712,49,761,24,1269,551,325,218,175,6,1166,66,25,1269,16.1,"1",4,1,516,20,10,1,3,294,21,6,1,1,200,11,5,0,1,156,14,4
"4816230","481623001225","1","1",35.8,164,34,198,0,445,121,129,94,101,5,249,175,15,445,12.4,"1",1,1,71,43,5,0,3,61,58,7,0,1,54,37,2,0,0,63,37,1
"4816230","481623001229","1","1",93,522,103,625,0,1648,643,403,291,311,0,111,1513,19,1648,17.7,"1",1,0,55,574,13,2,0,33,364,4,0,0,12,279,0,2,0,11,296,2
"4816230","481623001242","1","1",60.5,82,16,98,0,694,181,167,178,168,15,185,221,264,694,11.5,"1",3,4,52,61,61,2,3,39,55,68,2,4,57,50,65,2,4,37,55,70
"4816230","481623001251","2","1",14,75,10,85,1,102,12,26,40,11,2,37,46,17,102,7.3,"1",0,0,3,7,2,0,1,12,10,3,0,1,15,17,7,0,0,4,4,3
"4816230","481623001273","1","1",39.2,126,40,166,0,471,137,129,113,92,21,168,238,41,471,12,"1",2,3,51,69,12,0,4,54,63,8,1,3,38,62,9,0,11,25,44,12
"4816230","481623001277","1","1",90.1,366,52,418,7,1455,602,311,301,241,30,549,503,364,1455,16.1,"1",3,11,268,201,119,3,6,110,120,72,1,6,95,100,99,2,7,76,82,74
"4816230","481623001289","1","1",86.2,618,69,687,9,1405,561,347,290,207,23,1165,172,42,1405,16.3,"1",3,9,481,59,9,0,2,283,47,15,0,6,235,39,10,0,6,166,27,8
"4816230","481623001295","1","1",93.7,662,83,745,6,1565,655,343,329,238,1,267,1283,11,1565,16.7,"1",3,1,132,514,5,0,0,66,273,4,0,0,47,280,2,0,0,22,216,0
"4816230","481623001304","1","1",70.4,678,83,761,0,1102,374,305,224,199,3,19,1079,1,1102,15.7,"1",0,0,10,364,0,0,1,4,299,1,0,1,3,220,0,0,1,2,196,0
"4816230","481623001311","1","1",58.2,369,11,380,0,721,259,189,157,115,0,48,665,7,721,12.4,"1",0,0,18,236,5,0,0,14,174,1,0,0,8,149,0,1,0,8,105,1
"4816230","481623001317","4","1",13.3,19,0,19,0,180,26,54,60,40,1,38,135,5,180,13.5,"1",0,0,1,24,1,0,0,12,42,0,0,1,17,40,2,1,0,8,29,2
"4816230","481623001324","1","1",113.4,890,84,974,28,1874,882,408,328,256,171,1397,253,41,1874,16.5,"1",5,58,678,124,17,2,42,299,52,13,2,40,232,47,7,3,31,188,30,4
"4816230","481623001331","1","1",62.4,367,17,384,7,828,313,178,171,166,6,363,445,11,828,13.3,"1",1,0,144,161,7,1,1,81,94,1,0,3,74,92,2,1,2,64,98,1
"4816230","481623001343","1","1",59,345,17,362,0,845,353,217,140,135,1,98,744,2,845,14.3,"1",0,1,47,304,1,0,0,24,192,1,0,0,12,128,0,0,0,15,120,0
"4816230","481623001352","1","1",62.8,183,23,206,1,1051,391,299,222,139,3,227,180,631,1051,16.7,"3",3,1,84,59,244,4,0,69,40,186,3,0,50,50,119,0,2,24,31,82
"4816230","481623001357","1","1",260.8,1724,314,2038,19,4365,1697,1080,841,747,87,2214,1867,187,4365,16.7,"1",3,28,900,706,60,4,21,555,460,40,0,22,391,379,49,3,16,368,322,38
"4816230","481623001358","1","1",72.9,565,87,652,8,1331,579,324,222,206,1,231,1097,1,1331,18.3,"1",1,0,129,449,0,0,0,56,268,0,0,0,24,197,1,0,1,22,183,0
"4816230","481623001360","1","1",101.7,692,79,771,28,1611,632,399,307,273,4,663,823,118,1611,15.8,"1",3,3,269,305,52,0,0,163,209,27,0,1,130,158,18,0,0,101,151,21
"4816230","481623001367","1","1",103.3,718,78,796,15,1744,705,461,301,277,5,1609,67,49,1744,16.9,"1",4,3,645,30,23,7,1,421,25,7,2,0,283,5,11,1,1,260,7,8
"4816230","481623001374","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4816230","481623001379","1","1",99.6,493,67,560,5,1641,765,383,268,224,2,671,867,94,1641,16.5,"1",3,2,333,389,38,4,0,150,205,24,0,0,102,152,14,0,0,86,120,18
"4816230","481623001383","1","1",105.6,466,67,533,6,1853,756,464,341,292,95,885,341,526,1853,17.5,"1",1,28,424,140,163,1,20,228,93,122,3,24,126,60,128,1,23,107,48,113
"4816230","481623001387","1","1",80.2,516,64,580,3,1323,496,323,272,232,17,875,150,273,1323,16.5,"1",5,7,358,54,72,2,4,206,48,63,1,2,170,30,69,0,4,141,18,69
"4816230","481623003641","1","1",25.6,62,36,98,0,376,104,111,90,71,24,116,122,112,376,14.7,"1",2,4,31,32,35,0,12,32,34,33,0,3,30,29,28,0,5,23,27,16
"4816230","481623005441","1","1",21,48,11,59,0,195,52,55,47,41,1,84,93,16,195,9.3,"1",0,0,24,23,5,0,1,24,25,5,1,0,20,21,5,0,0,16,24,1
