"NCESSCH","LEAID","TYPE","STATUS","ULOCAL","FTE","LEVEL","FRELCH","REDLCH","TOTFRL","MEMBER","G09","G10","G11","G12","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"402277002306","4022770","1","1","41",22,"4",NA,NA,NA,452,NA,NA,NA,NA,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-72,-72,-72,-72
"402277002328","4022770","1","1","11",28.6,"4",317,45,362,458,59,54,58,45,1,3,43,2,10,0,0,3,3,34,4,10,0,0,1,9,38,3,7,0,0,1,6,26,4,8,0,0,21,141,13,35
"402277002330","4022770","1","1","11",28.3,"3",458,43,501,557,125,156,137,139,6,0,105,6,7,1,0,5,0,134,7,10,0,0,7,1,114,7,8,0,0,4,0,103,8,22,2,0,1,456,28,47
"402277002376","4022770","1","1","11",30,"3",139,25,164,462,142,121,96,103,4,3,26,36,73,0,0,5,6,18,45,47,0,0,3,1,12,32,47,0,1,5,3,16,22,55,1,1,13,72,135,222
"402277002385","4022770","1","1","11",20.5,"3",108,23,131,285,72,80,74,59,2,2,14,20,30,0,4,5,2,13,13,47,0,0,7,6,5,27,29,0,0,1,1,5,14,38,0,0,11,37,74,144
"402277002397","4022770","1","1","41",27.1,"3",318,14,332,351,134,88,60,69,8,2,27,87,10,0,0,7,3,9,63,6,0,0,4,0,7,44,5,0,0,3,1,5,56,4,0,0,6,48,250,25
"402277002399","4022770","1","1","11",19.4,"3",237,48,285,579,158,160,119,142,12,8,77,19,42,0,0,12,9,75,16,46,0,2,9,3,37,18,50,0,2,6,4,30,20,78,0,4,24,219,73,216
"402277002407","4022770","1","1","41",31.1,"3",304,30,334,431,138,101,93,98,5,3,10,94,25,0,1,2,0,9,78,10,0,2,5,0,9,67,11,0,1,3,1,8,62,23,0,1,4,36,301,69
"403024001583","4030240","1","1","11",68.6,"3",484,133,617,1268,341,318,320,289,19,11,43,129,127,0,12,15,10,37,130,113,0,13,24,12,23,112,134,0,15,25,10,30,96,121,0,7,43,133,467,495
"403024001596","4030240","1","1","11",46.5,"3",633,72,705,708,250,197,165,96,17,0,16,163,45,1,8,13,0,16,133,34,0,1,9,0,18,118,20,0,0,8,0,9,60,19,0,0,0,59,474,118
"403024001607","4030240","1","1","11",68.4,"3",902,164,1066,1141,417,301,232,191,28,16,190,93,87,0,3,24,13,109,86,66,0,3,11,14,80,66,58,0,3,16,17,53,56,49,0,0,60,432,301,260
"403024001608","4030240","1","1","11",66,"3",520,153,673,1198,395,283,275,245,39,8,33,119,190,1,5,24,4,28,85,141,0,1,31,7,22,63,151,0,1,35,3,23,41,142,0,1,22,106,308,624
"403024001649","4030240","1","1","11",39.8,"3",417,27,444,447,134,108,106,99,8,0,0,114,11,1,0,3,3,9,87,6,0,0,6,2,6,87,5,0,0,2,0,3,86,6,0,2,5,18,374,28
"403024001650","4030240","1","1","11",69.5,"3",783,155,938,1209,419,320,266,204,29,4,87,163,116,0,20,22,2,57,136,90,0,13,16,6,36,88,108,0,12,16,2,21,66,91,0,8,14,201,453,405
"403024001653","4030240","1","1","11",53.4,"3",781,108,889,999,445,240,203,111,35,7,148,118,119,0,18,22,5,66,69,71,0,7,17,10,39,76,56,0,5,14,5,20,34,34,0,4,27,273,297,280
"403024001675","4030240","1","1","11",40.4,"3",515,56,571,604,252,151,115,86,30,0,23,101,98,0,0,17,0,12,64,57,0,1,17,1,7,38,52,0,0,19,0,8,21,38,0,0,1,50,224,245
"403024001679","4030240","1","1","11",61.8,"3",936,73,1009,1012,392,246,242,132,46,1,171,74,95,0,5,24,2,94,69,55,0,2,25,1,96,63,54,0,3,19,1,39,39,33,0,1,5,400,245,237
"403024002333","4030240","1","1","11",18.6,"3",0,0,0,277,80,84,56,57,14,2,4,9,51,0,0,11,1,3,6,63,0,0,4,0,3,0,49,0,0,7,0,2,3,45,0,0,3,12,18,208
"403024002664","4030240","1","1","11",51.5,"3",86,5,91,656,242,140,121,101,34,2,40,76,80,0,10,12,0,17,41,65,0,5,14,0,19,38,48,0,2,8,0,12,48,32,1,0,2,88,203,225
"411004000956","4110040","1","1","11",51.85,"3",501,99,600,986,250,263,222,251,3,41,76,44,77,3,6,2,36,55,80,78,1,11,4,33,51,56,66,5,7,2,74,44,73,49,2,7,184,226,253,270
"411004000958","4110040","1","1","11",69.45,"3",337,80,417,1570,445,401,336,388,9,40,48,21,305,2,20,5,28,38,16,282,1,31,5,24,33,9,244,1,20,7,20,26,25,297,2,11,112,145,71,1128
"411004000960","4110040","1","1","11",52.6,"3",373,104,477,1036,310,269,249,208,7,51,26,27,181,1,17,2,41,39,15,154,0,18,4,50,31,24,132,1,7,1,23,25,13,142,1,3,165,121,79,609
"411004000962","4110040","1","1","11",68.05,"3",307,65,372,1619,427,459,389,344,1,23,11,77,291,1,23,4,19,27,84,296,1,28,5,13,15,84,246,3,23,3,19,18,64,211,2,27,74,71,309,1044
"411004000964","4110040","1","1","11",44.08,"4",394,45,439,621,142,124,99,113,0,6,16,85,27,2,6,0,3,15,75,20,4,7,1,4,14,52,21,5,2,2,2,11,72,16,7,3,15,56,284,84
"411004000966","4110040","1","1","11",63.58,"3",145,28,173,1410,381,384,332,313,1,40,23,12,280,3,22,2,30,38,15,281,2,16,0,21,26,16,259,1,9,2,24,22,10,242,0,13,115,109,53,1062
"411004000967","4110040","4","1","11",20.75,"4",92,22,114,440,33,42,33,24,1,2,2,1,26,0,1,1,1,1,3,33,0,3,1,0,3,1,26,0,2,0,1,0,1,22,0,0,4,6,6,107
"411004000968","4110040","1","1","11",48.85,"3",493,91,584,910,280,245,214,171,7,34,49,58,116,4,12,4,28,57,57,88,7,4,6,31,44,47,72,5,9,1,28,24,30,79,5,4,121,174,192,355
"411004000975","4110040","1","1","11",62.98,"3",245,52,297,1435,385,397,318,335,7,11,27,36,287,1,16,9,13,36,13,310,2,14,1,16,22,13,257,2,7,5,11,22,22,257,3,15,51,107,84,1111
"411004001529","4110040","1","1","11",17.91,"3",150,25,175,265,56,74,60,75,4,2,16,7,27,0,0,7,6,8,18,30,1,4,3,5,10,8,28,2,4,2,5,18,14,34,0,2,18,52,47,119
"411004001531","4110040","1","1","11",13.03,"3",137,14,151,181,40,40,49,52,0,1,20,7,10,0,2,1,0,25,7,5,1,1,1,1,29,11,5,2,0,2,1,31,9,5,2,2,3,105,34,25
"411004001532","4110040","1","1","11",15.92,"3",170,31,201,237,68,55,58,56,2,12,13,25,13,2,1,3,2,11,18,15,3,3,3,3,9,20,19,3,1,2,3,19,11,15,5,1,20,52,74,62
"411004001605","4110040","1","1","11",17.96,"3",188,28,216,280,57,102,62,59,1,6,16,10,21,1,2,2,14,32,14,36,2,2,1,15,13,6,24,1,2,0,8,13,6,28,3,1,43,74,36,109
"411004001606","4110040","1","1","11",12.63,"3",106,16,122,169,39,44,45,41,0,12,6,4,16,0,1,1,10,7,2,22,1,1,0,11,5,3,19,2,5,2,10,6,5,15,2,1,43,24,14,72
"411004001608","4110040","1","1","11",18,"3",163,26,189,258,65,59,75,59,3,7,14,10,26,1,4,2,1,13,10,25,3,5,2,10,16,9,37,0,1,2,4,10,7,35,1,0,22,53,36,123
"411004001646","4110040","1","1","11",16.17,"3",0,0,0,311,65,120,78,48,0,0,18,14,29,0,4,0,4,21,26,61,1,7,0,2,20,16,35,2,3,0,2,13,11,22,0,0,8,72,67,147
"411004001652","4110040","4","1","11",20.75,"3",0,0,0,221,3,25,79,114,0,0,2,0,1,0,0,0,0,6,5,12,0,2,1,4,24,21,29,0,0,5,2,25,32,46,1,3,6,57,58,88
"411004004190","4110040","1","1","11",19.75,"4",0,0,0,359,25,26,23,20,2,0,2,0,20,0,1,3,0,0,1,20,0,2,0,0,2,1,19,0,1,0,0,3,3,14,0,0,0,7,5,73
"421899000551","4218990","1","1","11",27.81,"4",125,29,154,495,64,66,49,61,0,14,4,14,32,0,0,1,7,3,22,33,0,0,0,0,3,22,24,0,0,0,7,2,22,30,0,0,28,12,80,119
"421899000572","4218990","3","1","11",56.26,"3",347,48,395,795,210,186,193,206,0,9,59,52,84,0,6,0,11,38,53,84,0,0,0,14,33,61,83,0,2,0,7,43,62,94,0,0,41,173,228,345
"421899000576","4218990","1","1","11",0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421899000765","4218990","1","1","11",21,"3",282,0,282,285,62,79,76,68,0,0,1,60,1,0,0,0,0,2,77,0,0,0,1,0,2,73,0,0,0,0,0,1,67,0,0,0,0,6,277,1
"421899000767","4218990","3","1","11",33.12,"3",413,0,413,416,130,129,86,71,0,3,0,124,3,0,0,0,2,3,123,1,0,0,0,2,2,82,0,0,0,0,0,0,68,3,0,0,7,5,397,7
"421899000771","4218990","1","1","11",19.75,"3",149,0,149,388,103,113,85,87,0,6,7,85,3,0,2,1,9,10,87,4,0,2,0,4,8,72,1,0,0,0,8,5,66,8,0,0,27,30,310,16
"421899000772","4218990","1","1","11",0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421899000821","4218990","1","1","11",18.25,"3",121,0,121,288,62,76,66,84,0,1,0,60,1,0,0,0,1,0,74,0,0,1,0,0,0,65,1,0,0,0,0,1,83,0,0,0,2,1,282,2
"421899000823","4218990","1","1","11",16.34,"3",89,10,99,258,80,50,58,70,0,0,2,76,0,0,2,0,0,1,48,1,0,0,0,0,1,56,1,0,0,0,0,2,67,0,0,1,0,6,247,2
"421899000824","4218990","1","1","11",16.72,"3",267,0,267,270,52,75,67,76,0,1,3,48,0,0,0,0,0,1,71,2,0,1,0,0,2,63,2,0,0,0,0,0,75,0,0,1,1,6,257,4
"421899000825","4218990","1","1","11",20.68,"3",203,9,212,313,103,83,58,69,0,2,14,83,4,0,0,0,0,8,75,0,0,0,0,1,5,50,2,0,0,0,0,6,57,5,0,1,3,33,265,11
"421899000826","4218990","3","1","11",28.28,"3",349,0,349,352,67,105,79,101,0,0,9,55,3,0,0,0,1,9,95,0,0,0,0,0,3,75,1,0,0,0,0,2,96,2,0,1,1,23,321,6
"421899000829","4218990","1","1","11",12.82,"3",59,0,59,139,30,36,43,30,0,0,6,24,0,0,0,1,0,4,31,0,0,0,0,0,3,40,0,0,0,0,0,0,27,3,0,0,0,13,122,3
"421899000830","4218990","1","1","11",13.9,"3",77,0,77,210,52,49,55,54,1,6,0,45,0,0,0,1,4,2,41,0,0,1,0,6,1,48,0,0,0,0,2,0,49,1,0,2,18,3,183,1
"421899000899","4218990","1","1","11",16.75,"3",242,0,242,245,81,65,54,45,1,2,29,44,3,0,2,0,0,23,40,2,0,0,0,1,18,33,2,0,0,0,0,4,39,2,0,0,3,74,156,9
"421899000900","4218990","1","1","11",43.29,"3",508,0,508,511,162,153,81,115,0,1,110,31,19,0,1,0,4,83,47,19,0,0,0,0,47,26,8,0,0,0,1,64,38,12,0,0,6,304,142,58
"421899000901","4218990","1","1","11",41.98,"3",543,0,543,546,111,160,133,142,0,0,68,33,10,0,0,0,1,100,45,14,0,0,0,2,77,43,10,0,1,0,1,68,53,19,0,1,4,313,174,53
"421899000903","4218990","1","1","11",68.73,"3",708,0,708,744,187,208,192,121,0,9,92,82,2,0,2,0,12,92,92,3,0,9,0,11,60,115,1,0,5,0,11,37,62,4,0,7,43,281,351,10
"421899000904","4218990","1","1","11",65.81,"3",838,0,838,841,302,205,133,201,0,11,145,143,1,0,2,0,7,70,126,2,0,0,0,4,43,85,0,0,1,0,11,50,135,3,0,2,33,308,489,6
"421899000907","4218990","1","1","11",40.91,"3",501,0,501,504,124,138,143,99,0,0,79,33,12,0,0,0,6,70,47,15,0,0,0,6,70,53,13,0,1,0,3,58,28,10,0,0,15,277,161,50
"421899000910","4218990","2","1","11",0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421899000923","4218990","1","1","11",20.49,"3",120,34,154,484,118,120,126,120,1,10,14,50,40,0,3,0,9,7,54,46,0,4,0,10,10,67,39,0,0,0,7,6,65,41,0,1,36,37,236,166
"421899000962","4218990","1","1","11",29.52,"3",251,29,280,567,194,135,122,116,1,40,21,86,41,0,5,0,26,14,70,23,0,2,0,26,13,59,24,0,0,0,20,7,62,24,0,3,112,55,277,112
"421899000993","4218990","1","1","11",30.13,"3",201,0,201,404,97,105,111,91,0,1,4,90,2,0,0,0,0,1,92,11,0,1,0,0,5,104,2,0,0,0,0,1,89,1,0,0,1,11,375,16
"421899001010","4218990","1","1","11",23.75,"3",141,4,145,382,95,94,100,93,1,5,15,58,15,0,1,2,9,10,47,25,0,1,1,1,9,71,16,0,2,0,3,5,68,17,0,0,18,39,244,73
"421899003638","4218990","1","1","11",0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421899003728","4218990","2","1","11",39,"4",178,0,178,181,13,14,21,49,0,0,3,8,1,0,1,0,1,2,9,2,0,0,0,1,5,13,2,0,0,0,1,8,34,6,0,0,3,18,64,11
"421899003787","4218990","2","1","11",24.43,"3",270,0,270,273,78,82,58,55,0,2,26,28,22,0,0,0,1,40,20,21,0,0,0,1,25,23,7,0,2,0,0,14,20,21,0,0,4,105,91,71
"421899003808","4218990","1","1","11",63.97,"4",226,59,285,1181,105,106,103,114,0,25,7,21,51,0,1,0,22,6,29,48,0,1,0,28,7,20,46,0,2,0,25,7,28,53,0,1,100,27,98,198
"421899003816","4218990","1","1","11",95.78,"3",773,36,809,1574,530,402,338,304,1,49,95,364,13,0,8,0,36,84,265,12,0,5,0,38,75,215,7,0,3,2,33,50,211,4,0,4,156,304,1055,36
"421899003817","4218990","1","1","11",35.27,"3",387,0,387,390,79,85,52,49,0,0,0,79,0,0,0,0,0,0,85,0,0,0,0,0,0,50,2,0,0,0,0,0,49,0,0,0,0,0,263,2
"421899003818","4218990","1","1","11",60.52,"3",594,0,594,597,171,181,115,130,0,63,15,63,29,0,1,0,78,14,66,20,0,3,0,46,9,48,11,0,1,1,46,15,57,8,0,3,233,53,234,68
"421899003825","4218990","1","1","11",46.29,"3",623,0,623,626,159,162,167,138,1,0,0,153,4,0,1,0,0,3,158,1,0,0,0,0,3,164,0,0,0,0,0,1,136,1,0,0,0,7,611,6
"421899003834","4218990","1","1","11",34.52,"3",342,0,342,345,100,99,78,68,0,0,3,97,0,0,0,0,0,3,94,1,0,1,0,0,0,77,1,0,0,0,0,1,67,0,0,0,0,7,335,2
"421899003839","4218990","1","1","11",39.36,"3",428,0,428,431,77,118,111,125,0,1,1,75,0,0,0,0,0,0,118,0,0,0,0,0,1,110,0,0,0,0,0,0,125,0,0,0,1,2,428,0
"421899003840","4218990","3","1","11",61.35,"3",999,0,999,1002,374,216,221,191,0,47,23,280,22,0,2,4,31,26,143,10,0,2,1,27,11,177,3,0,2,1,39,6,130,13,0,2,144,66,730,48
"421899003841","4218990","3","1","11",62.17,"3",791,0,791,794,284,196,150,164,0,0,16,267,1,0,0,0,2,18,175,1,0,0,1,2,3,144,0,0,0,1,1,3,159,0,0,0,5,40,745,2
"421899003842","4218990","3","1","11",73,"3",949,0,949,952,323,168,201,260,0,4,116,194,7,0,2,3,2,64,89,8,0,2,0,4,75,106,13,0,3,2,7,91,151,9,0,0,17,346,540,37
"421899003843","4218990","1","1","11",56.94,"3",498,97,595,1124,291,303,228,271,0,59,26,180,23,0,3,0,41,25,203,33,0,1,0,42,17,148,19,0,2,1,51,24,167,26,0,2,193,92,698,101
"421899003844","4218990","1","1","11",59.33,"3",648,0,648,651,194,139,159,159,1,0,6,159,27,0,1,1,2,2,115,19,0,0,0,2,3,126,26,0,2,0,2,6,124,24,0,3,6,17,524,96
"421899003845","4218990","1","1","11",126.65,"3",985,76,1061,1880,606,506,418,310,5,27,102,216,244,0,12,0,25,110,195,169,0,7,0,27,78,185,122,0,6,0,18,75,121,90,0,6,97,365,717,625
"421899003847","4218990","1","1","11",84.82,"3",1118,0,1118,1121,271,305,278,266,0,17,3,245,5,0,1,0,13,4,279,7,0,2,0,11,5,255,5,0,2,0,10,1,249,4,0,2,51,13,1028,21
"421899003848","4218990","1","1","11",111.7,"3",698,108,806,2384,635,658,545,546,3,178,64,199,179,0,12,2,214,44,226,161,0,11,1,162,31,171,173,0,7,1,165,40,168,165,0,7,719,179,764,678
"421899003849","4218990","3","1","11",151.46,"3",1713,0,1713,1729,521,533,314,345,0,2,440,69,8,0,2,1,4,430,88,7,0,3,0,3,257,47,5,0,2,1,1,288,54,1,0,0,10,1415,258,21
"421899003850","4218990","1","1","11",115.85,"3",1817,0,1817,1820,581,465,448,326,1,8,201,304,61,0,6,0,2,164,263,32,0,4,4,7,123,268,42,0,4,0,11,71,219,21,0,4,28,559,1054,156
"421899003851","4218990","1","1","11",55,"3",664,0,664,678,195,155,125,189,0,8,15,171,0,0,1,1,10,16,128,0,0,0,0,13,12,98,0,0,2,1,5,7,172,4,0,0,36,50,569,4
"421899003852","4218990","1","1","11",86.15,"3",885,0,885,963,228,265,192,200,1,0,5,221,1,0,0,0,0,4,259,0,0,2,0,0,1,189,1,0,1,1,0,2,197,0,0,0,0,12,866,2
"421899003853","4218990","1","1","11",95.39,"3",1107,0,1107,1110,215,268,326,301,0,0,16,196,2,0,1,0,0,7,260,0,0,1,0,0,7,318,0,0,1,0,0,6,293,2,0,0,0,36,1067,4
"421899003855","4218990","1","1","11",184.35,"3",1659,150,1809,3291,966,876,720,729,2,202,190,342,209,0,21,0,190,149,308,202,0,27,0,176,111,232,189,0,12,0,156,115,269,175,0,14,724,565,1151,775
"421899003857","4218990","1","1","11",108.12,"3",1522,0,1522,1560,345,449,373,355,0,0,6,337,0,0,2,1,0,6,434,4,0,4,0,1,8,360,4,0,0,0,1,3,350,1,0,0,2,23,1481,9
"421899003858","4218990","1","1","11",0,"3",0,0,0,0,NA,NA,NA,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,-12,-12,-12,-12
"421899003859","4218990","1","1","11",78.22,"3",881,0,881,917,189,231,196,265,0,33,6,130,18,0,2,0,64,17,130,18,0,2,1,55,12,114,13,0,1,1,49,15,191,9,0,0,201,50,565,58
"421899003860","4218990","1","1","11",66.34,"3",836,0,836,839,206,224,204,205,0,1,2,201,2,0,0,0,2,1,216,3,0,2,0,0,2,201,0,0,1,0,1,2,201,1,0,0,4,7,819,6
"421899003861","4218990","3","1","11",37,"3",251,35,286,571,162,155,115,139,0,3,22,102,35,0,0,0,1,20,89,42,0,3,1,3,13,73,25,0,0,1,1,11,91,35,0,0,8,66,355,137
"421899004728","4218990","1","1","11",36.25,"3",430,0,430,466,132,123,112,63,1,0,37,41,51,0,2,0,0,38,33,52,0,0,0,3,32,29,47,0,1,0,1,15,12,35,0,0,4,122,115,185
"421899006522","4218990","1","1","11",50.45,"3",511,0,511,514,120,105,86,58,0,0,1,119,0,0,0,0,0,0,104,1,0,0,0,0,0,85,1,0,0,0,0,2,56,0,0,0,0,3,364,2
"421899006523","4218990","1","1","11",71.38,"3",654,0,654,657,186,127,191,153,0,0,10,174,0,0,2,0,3,4,119,1,0,0,1,5,3,176,2,0,4,0,1,1,151,0,0,0,9,18,620,3
"421899006527","4218990","1","1","11",123.19,"3",826,103,929,2040,516,545,493,486,3,65,70,128,250,0,0,0,93,64,149,239,0,0,1,87,56,163,186,0,0,1,65,52,163,205,0,0,310,242,603,880
"421899006548","4218990","1","1","11",15.9,"3",99,0,99,273,79,62,81,51,0,0,3,74,2,0,0,0,0,1,60,0,0,1,0,0,0,81,0,0,0,0,0,1,50,0,0,0,0,5,265,2
"421899006675","4218990","1","1","11",82.93,"3",1084,0,1084,1087,375,252,208,252,1,2,5,362,1,0,4,1,1,3,247,0,0,0,0,0,2,201,2,0,3,0,1,2,245,1,0,3,4,12,1055,4
"421899006996","4218990","1","1","11",43,"3",679,0,679,682,191,189,163,139,1,14,21,107,47,0,1,0,11,21,88,62,0,7,0,5,14,81,61,0,2,1,4,12,73,48,0,1,34,68,349,218
"421899007023","4218990","1","1","11",27.94,"3",703,0,703,706,201,194,189,122,1,21,15,155,6,0,3,0,16,8,166,3,0,1,1,14,8,162,4,0,0,0,7,9,97,6,0,3,58,40,580,19
"421899007112","4218990","1","1","11",19,"3",157,0,157,312,55,103,56,71,0,1,16,35,3,0,0,0,0,16,81,5,0,1,0,0,7,48,1,0,0,0,0,13,58,0,0,0,1,52,222,9
"421899007137","4218990","1","1","11",14.54,"3",121,0,121,241,32,81,65,53,0,1,3,26,2,0,0,0,2,1,76,2,0,0,0,2,1,60,2,0,0,0,0,0,53,0,0,0,5,5,215,6
"421899007225","4218990","1","1","11",31.95,"3",261,27,288,546,150,121,146,129,0,19,32,84,13,0,2,0,11,32,58,18,0,2,1,18,31,78,16,0,2,0,10,23,78,18,0,0,58,118,298,65
"421917000409","4219170","1","1","11",107.5,"3",484,34,518,1379,380,365,355,279,0,20,8,150,184,0,18,0,13,12,158,172,0,10,2,13,3,133,191,0,13,1,9,3,77,180,0,9,55,26,518,727
"421917000412","4219170","1","1","11",70,"3",544,34,578,819,275,189,198,157,0,3,1,109,144,0,18,1,3,2,74,100,0,9,1,1,1,73,113,0,9,0,0,1,50,100,0,6,7,5,306,457
"421917000415","4219170","1","1","11",37,"3",288,25,313,412,98,105,114,95,0,1,3,58,29,0,7,0,0,0,69,27,0,9,0,1,3,82,24,0,4,0,0,3,54,34,0,4,2,9,263,114
"421917000416","4219170","1","1","11",54,"3",380,23,403,672,185,180,172,135,0,0,1,122,47,0,15,0,0,0,128,45,0,7,0,1,0,114,52,0,5,0,0,1,84,43,0,7,1,2,448,187
"421917000420","4219170","1","1","11",26,"3",284,13,297,350,106,83,70,80,0,0,0,104,1,0,1,0,2,0,79,0,0,2,0,0,1,67,0,0,2,0,0,0,79,0,0,1,2,1,329,1
"421917000422","4219170","1","1","11",34,"3",305,11,316,401,121,97,88,85,0,2,1,87,22,0,9,0,0,0,79,16,0,2,0,0,0,70,14,0,4,0,0,2,72,8,0,3,2,3,308,60
"421917000424","4219170","1","1","11",38.5,"3",241,15,256,340,65,107,84,84,0,0,1,59,3,0,2,0,0,2,97,6,0,2,0,2,0,80,1,0,1,0,0,0,76,6,0,2,2,3,312,16
"421917000425","4219170","1","1","11",18.6,"3",71,5,76,171,3,2,1,165,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,5,114,37,0,6,3,5,118,39
"421917006047","4219170","2","1","11",23,"4",79,3,82,104,20,18,21,20,0,0,0,19,1,0,0,0,0,0,15,3,0,0,0,0,0,19,1,0,1,0,0,0,17,3,0,0,0,0,70,8
"421917006664","4219170","2","1","11",15.8,"4",41,3,44,79,4,6,6,21,0,0,0,2,2,0,0,0,0,0,2,4,0,0,0,1,0,3,1,0,1,0,0,1,9,11,0,0,1,1,16,18
"421917006811","4219170","2","1","11",22,"4",194,7,201,238,9,15,12,61,0,0,0,6,2,0,1,0,0,0,10,4,0,1,0,0,1,5,6,0,0,0,0,0,38,23,0,0,0,1,59,35
"421917006873","4219170","2","1","11",24,"3",143,2,145,182,13,23,46,100,0,0,0,12,1,0,0,0,0,0,19,4,0,0,0,0,0,43,2,0,1,0,0,1,88,8,0,3,0,1,162,15
"421917006915","4219170","1","1","11",83.5,"3",680,59,739,1267,346,348,313,251,0,20,7,117,187,0,15,0,21,8,104,204,0,11,1,24,5,116,156,0,11,0,13,6,94,135,0,3,78,26,431,682
"421917007014","4219170","1","1","11",57.5,"4",234,50,284,877,144,128,138,132,0,4,0,52,78,0,10,0,4,5,40,71,0,8,0,4,1,42,83,0,8,0,1,2,41,83,0,5,13,8,175,315
"450231000460","4502310","1","1","13",23,"3",0,0,0,420,110,116,102,92,0,0,4,16,79,0,11,0,0,8,15,85,0,8,0,3,4,19,72,0,4,0,2,6,12,68,0,4,5,22,62,304
"450231000560","4502310","1","1","21",53.4,"3",742,47,789,1052,324,285,239,204,1,6,70,105,142,0,0,1,2,85,95,101,0,1,0,3,54,77,104,0,1,0,3,43,92,65,0,1,14,252,369,412
"450231000561","4502310","1","1","41",59.3,"3",328,73,401,1131,343,283,253,252,1,1,11,14,313,1,2,0,1,5,22,253,0,2,0,2,7,9,232,0,3,0,0,9,6,232,1,4,4,32,51,1030
"450231000562","4502310","1","1","21",47,"3",550,34,584,732,246,193,183,110,2,0,44,133,60,0,7,2,0,39,108,42,0,2,1,0,38,104,38,0,2,0,1,14,71,22,0,2,1,135,416,162
"450231000563","4502310","1","1","21",56.5,"3",294,60,354,1265,361,325,308,271,1,10,51,73,217,1,8,0,3,25,60,234,0,3,0,3,28,47,220,0,10,0,3,26,30,209,0,3,19,130,210,880
"450231000564","4502310","1","1","13",76.8,"3",730,53,783,1436,426,400,328,282,0,2,48,215,154,0,7,1,1,43,207,142,0,6,0,1,30,139,157,0,1,0,2,15,105,156,0,4,6,136,666,609
"450231000565","4502310","1","1","21",56.3,"3",495,59,554,1145,355,274,241,275,0,4,70,72,200,1,8,0,1,37,71,159,3,3,0,1,33,44,156,0,7,0,2,38,65,169,0,1,8,178,252,684
"450231000566","4502310","1","1","21",72,"3",476,71,547,1561,433,419,358,351,0,14,31,89,292,1,6,1,13,37,92,269,0,7,0,19,36,78,220,0,5,0,9,34,68,235,1,4,55,138,327,1016
"450231000567","4502310","1","1","23",102.5,"3",664,119,783,2144,635,532,477,500,2,3,43,178,396,3,10,0,3,32,153,335,2,7,0,0,24,124,317,4,8,0,0,35,146,313,1,5,6,134,601,1361
"450231000568","4502310","1","1","41",77.8,"3",431,36,467,1649,480,478,398,293,0,10,37,146,278,0,9,0,13,31,140,287,0,7,0,8,27,112,250,0,1,0,5,14,91,181,0,2,36,109,489,996
"450231000569","4502310","1","1","13",96.5,"3",411,99,510,2124,634,545,451,494,2,12,48,168,386,2,16,0,14,47,126,342,1,15,0,9,33,90,308,1,10,2,8,47,112,321,0,4,43,175,496,1357
"450231000571","4502310","1","1","21",78,"3",241,48,289,1595,426,406,402,361,1,23,42,47,302,2,9,0,24,54,45,271,4,8,1,19,32,50,295,1,4,1,17,22,38,280,2,1,83,150,180,1148
"450231000572","4502310","1","1","21",54,"3",502,53,555,939,300,253,180,206,1,11,27,195,60,2,4,0,23,22,156,41,1,10,0,13,15,113,34,1,4,0,16,17,127,38,1,7,63,81,591,173
"450231000573","4502310","1","1","21",59,"3",439,52,491,1261,393,346,217,305,0,1,19,79,292,0,2,0,1,19,65,259,0,2,0,3,9,25,176,0,4,0,3,8,29,261,1,3,8,55,198,988
"450231000574","4502310","1","1","41",79.5,"3",640,95,735,1659,485,454,398,322,0,3,22,132,322,0,6,2,3,27,120,298,0,4,1,3,18,107,263,0,6,1,1,18,86,213,0,3,10,85,445,1096
"450231000576","4502310","2","1","13",16,"4",69,6,75,134,5,9,25,5,0,0,0,2,3,0,0,0,0,0,3,6,0,0,0,1,0,9,15,0,0,0,0,0,2,3,0,0,1,0,16,27
"450231000578","4502310","3","1","41",11,"3",0,0,0,0,NA,0,0,0,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4
